CASE_REFERENCE,X_COORD,Y_COORD,ADDRESS,COUNCIL,NEIGHBORHOOD,PRECINCT,NSA
101000044460,11800508.7763972,3713723.71278872,1000 A Carlisle Ave,7,Fulton,1,East-4
101000093530,11800508.7763972,3713723.71278872,1000 A Carlisle Ave,7,Fulton,1,East-4
101000046741,11800609.572798,3713726.031589,1000 Carlisle Ave,7,Fulton,1,East-4
101000022985,11800390.8676426,3712562.22469153,1000 Garber St,7,Fulton,1,East-4
101000003564,11800667.545123,3713386.904971,1000 Goddin St,7,Fulton,1,East-4
101000044249,11800379.999766,3712273.805491,1000 Nelson St,7,Fulton,1,East-4
101000015048,11800384.840308,3712433.917047,1001 Garber St,7,Fulton,1,East-4
101000035263,11800384.8397087,3712433.91714742,1001 Garber St,7,Fulton,1,East-4
101000036274,11800384.8397087,3712433.91714742,1001 Garber St,7,Fulton,1,East-4
101000054107,11800384.8397087,3712433.91714742,1001 Garber St,7,Fulton,1,East-4
101000100218,11800387.104411,3712146.036061,1001 Nelson St,7,Fulton,1,East-4
101000027756,11800387.104411,3712146.036061,1001 Nelson St,7,Fulton,1,East-4
101000045403,11800434.999984,3712273.929506,1002 Nelson St,7,Fulton,1,East-4
101000003193,11800439.840198,3712434.041719,1003 Garber St,7,Fulton,1,East-4
101000003375,11800439.840198,3712434.041719,1003 Garber St,7,Fulton,1,East-4
101000016263,11800541.972211,3712690.663909,1005 Montebello Cir,7,Fulton,1,East-4
101000004834,11800506.604172,3712145.53475,1005 Nelson St,7,Fulton,1,East-4
101000055960,11800566.7359825,3712010.86068849,1006 Jamestown Ave,7,Fulton,1,East-4
101000106356,11800545.4999941,3712274.11888538,1006 Nelson St,7,Fulton,1,East-4
101000109988,11800545.500091,3712274.118154,1006 Nelson St,7,Fulton,1,East-4
101000091059,11800670.108438,3712856.69048,1006 Williamsburg Road,7,Fulton,1,East-4
101000102075,11800670.108438,3712856.69048,1006 Williamsburg Road,7,Fulton,1,East-4
101000023186,11800626.23615,3712010.613432,1008 Jamestown Ave,7,Fulton,1,East-4
101000065437,11800626.2358407,3712010.61383988,1008 Jamestown Ave,7,Fulton,1,East-4
101000056741,11800604.472086,3712438.631933,1009 Garber St,7,Fulton,1,East-4
101000092587,11800604.472086,3712438.631933,1009 Garber St,7,Fulton,1,East-4
101000101145,11800656.500197,3712274.30549,1010 Nelson St,7,Fulton,1,East-4
101000047594,11800656.500197,3712274.30549,1010 Nelson St,7,Fulton,1,East-4
101000113826,11800656.500197,3712274.30549,1010 Nelson St,7,Fulton,1,East-4
196178-101000054429,11800652.8321027,3712283.97557951,1010 Nelson St,7,Fulton,1,East-4
199156-101000056960,11800651.2313491,3712287.83061686,1010 Nelson St,7,Fulton,1,East-4
221826-101000074294,11800651.2313491,3712287.83061686,1010 Nelson St,7,Fulton,1,East-4
101000011038,11800687.604466,3712144.785736,1011 Nelson St,7,Fulton,1,East-4
101000017270,11800687.6038055,3712144.78579044,1011 Nelson St,7,Fulton,1,East-4
101000022958,11800687.604466,3712144.785736,1011 Nelson St,7,Fulton,1,East-4
193929-101000052782,11800709.9216579,3712286.90957768,1012 Nelson St,7,Fulton,1,East-4
101000034852,11800713.604086,3712439.750041,1013 Garber St,7,Fulton,1,East-4
101000085028,11800774.2359853,3712717.41692992,1013 Williamsburg Road,7,Fulton,1,East-4
211600-101000066582,11800767.8474562,3712103.48222388,1013-1015 Nelson St,7,Fulton,1,East-4
101000018411,11800767.499975,3712274.556802,1014 Nelson St,7,Fulton,1,East-4
101000044611,11800767.499975,3712274.556802,1014 Nelson St,7,Fulton,1,East-4
101000004302,11800767.4994324,3712433.86263826,1015 Garber St,7,Fulton,1,East-4
101000020562,11800767.499975,3712433.862257,1015 Garber St,7,Fulton,1,East-4
101000061414,11800807.604226,3712144.284753,1015 Nelson St,7,Fulton,1,East-4
101000061871,11800807.604226,3712144.284753,1015 Nelson St,7,Fulton,1,East-4
101000088317,11800807.6041543,3712144.28508491,1015 Nelson St,7,Fulton,1,East-4
221434-101000074080,11800800.3931955,3712159.42290579,1015 Nelson St,7,Fulton,1,East-4
101000016756,11800877.368194,3712564.673347,1016 Garber St,7,Fulton,1,East-4
101000033674,11800877.368194,3712564.673347,1016 Garber St,7,Fulton,1,East-4
101000047314,11800822.9990973,3712274.68110839,1016 Nelson St,7,Fulton,1,East-4
101000075871,11800822.9990973,3712274.68110839,1016 Nelson St,7,Fulton,1,East-4
101000011518,11800867.604434,3712144.035737,1017 Nelson St,7,Fulton,1,East-4
101000001442,11800882.631963,3712719.120217,1017 Williamsburg Road,7,Fulton,1,East-4
216522-101000070333,11800747.1672713,3712911.43577951,1018 Williamsburg Road,7,Fulton,1,East-4
101000006634,11800935.131858,3712718.791806,1019 Williamsburg Road,7,Fulton,1,East-4
101000006635,11800935.131858,3712718.791806,1019 Williamsburg Road,7,Fulton,1,East-4
101000113596,11800935.131858,3712718.791806,1019 Williamsburg Road,7,Fulton,1,East-4
101000027287,11800757.397305,3713062.205489,1022 Apperson St,7,Fulton,1,East-4
101000030290,11800757.397305,3713062.205489,1022 Apperson St,7,Fulton,1,East-4
101000039685,11800757.3965497,3713062.20602834,1022 Apperson St,7,Fulton,1,East-4
101000075279,11800757.3965497,3713062.20602834,1022 Apperson St,7,Fulton,1,East-4
101000119904,11800890.4269228,3713066.21089388,1100 Apperson St,7,Fulton,1,East-4
101000028173,11800886.80912,3713346.129134,1100 Goddin St,7,Fulton,1,East-4
101000029385,11800886.80912,3713346.129134,1100 Goddin St,7,Fulton,1,East-4
101000096017,11800823.499863,3713929.26445,1100 Mt Erin Dr,7,Fulton,1,East-4
223174-101000075477,11800980.1546363,3713646.71200767,1104 Carlisle Ave,7,Fulton,1,East-4
101000112088,11800875.263211,3712835.635076,1100 Williamsburg Road,7,Fulton,1,East-4
101000041119,11800875.263211,3712835.635076,1100 Williamsburg Road,7,Fulton,1,East-4
101000119887,11800875.263211,3712835.635076,1100 Williamsburg Road,7,Fulton,1,East-4
101000111787,11800888.4124202,3712972.77129924,1101 Apperson St,7,Fulton,1,East-4
101000030627,11800932.999972,3713639.44482,1102 Carlisle Ave,7,Fulton,1,East-4
101000059186,11800932.999972,3713639.44482,1102 Carlisle Ave,7,Fulton,1,East-4
101000065197,11800932.999972,3713639.44482,1102 Carlisle Ave,7,Fulton,1,East-4
101000004076,11800936.80902,3713346.376837,1102 Goddin St,7,Fulton,1,East-4
101000065817,11800936.8087634,3713346.37705216,1102 Goddin St,7,Fulton,1,East-4
101000015399,11800903.573522,3713929.806444,1102 Mt Erin Dr,7,Fulton,1,East-4
101000030841,11800935.7209164,3713804.82630586,1103 Mt Erin Dr,7,Fulton,1,East-4
101000031825,11800935.721424,3713804.825723,1103 Mt Erin Dr,7,Fulton,1,East-4
101000070139,11800935.7209164,3713804.82630586,1103 Mt Erin Dr,7,Fulton,1,East-4
101000089707,11800964.808964,3712835.528449,1104 Williamsburg Road,7,Fulton,1,East-4
101000098139,11800975.499887,3712960.629248,1105 Apperson St,7,Fulton,1,East-4
101000031357,11800975.499887,3712960.629248,1105 Apperson St,7,Fulton,1,East-4
101000036187,11800998.000171,3713504.875863,1105 Carlisle Ave,7,Fulton,1,East-4
101000036191,11800998.000171,3713504.875863,1105 Carlisle Ave,7,Fulton,1,East-4
101000118058,11801031.000105,3713640.748295,1106 Carlisle Ave,7,Fulton,1,East-4
101000042829,11801038.309145,3713346.87782,1106 Goddin St,7,Fulton,1,East-4
101000018057,11801043.57357,3713932.108933,1106 Mt Erin Dr,7,Fulton,1,East-4
101000021311,11801043.57357,3713932.108933,1106 Mt Erin Dr,7,Fulton,1,East-4
101000039996,11801043.57357,3713932.108933,1106 Mt Erin Dr,7,Fulton,1,East-4
193887-101000052733,11801053.0980303,3712963.09142948,1109 Apperson St,7,Fulton,1,East-4
101000052635,11801055.515147,3712973.870036,1109 Apperson St,7,Fulton,1,East-4
101000084819,11801132.9996739,3713642.12348453,1110 Carlisle Ave,7,Fulton,1,East-4
101000010807,11801138.809272,3713347.377819,1110 Goddin St,7,Fulton,1,East-4
101000065839,11801084.309053,3712833.719069,1110 Williamsburg Road,7,Fulton,1,East-4
101000065841,11801084.309053,3712833.719069,1110 Williamsburg Road,7,Fulton,1,East-4
101000044567,11801149.9730462,3712984.57876106,1113 Apperson St,7,Fulton,1,East-4
101000015958,11801150.9728999,3713069.68702061,1114 Apperson St,7,Fulton,1,East-4
101000057365,11801150.9728999,3713069.68702061,1114 Apperson St,7,Fulton,1,East-4
101000052616,11800901.000036,3711422.17432,1120 Ashley St,7,Fulton,1,East-4
101000058176,11801220.542376,3714937.69288,1200 Admiral Gravely Blvd,7,Fulton,1,East-4
101000004842,11801233.55777,3713083.892781,1200 Apperson St,7,Fulton,1,East-4
101000070672,11801230.920965,3713642.897241,1200 Carlisle Ave,7,Fulton,1,East-4
101000070998,11801230.920965,3713642.897241,1200 Carlisle Ave,7,Fulton,1,East-4
101000030032,11801231.4891524,3713345.12801379,1200 Goddin St,7,Fulton,1,East-4
101000005013,11801221.500052,3713921.256264,1200 Mt Erin Dr,7,Fulton,1,East-4
101000119223,11801058.279578,3712244.364605,1200 Nelson St,7,Fulton,1,East-4
101000107140,11801102.3149127,3714689.98335323,1201 Admiral Gravely Blvd,7,Fulton,1,East-4
101000110387,11801102.315251,3714689.983073,1201 Admiral Gravely Blvd,7,Fulton,1,East-4
101000025694,11801227.2841604,3712972.4777285,1201 Apperson St,7,Fulton,1,East-4
101000047049,11801227.284161,3712972.477322,1201 Apperson St,7,Fulton,1,East-4
101000001607,11801271.499952,3713921.195897,1202 Mt Erin Dr,7,Fulton,1,East-4
101000019373,11801271.499952,3713921.195897,1202 Mt Erin Dr,7,Fulton,1,East-4
101000048295,11801278.1365304,3713536.41777246,1203 Carlisle Ave,7,Fulton,1,East-4
101000018199,11801279.352626,3713243.888853,1203 Goddin St,7,Fulton,1,East-4
101000032958,11801277.842131,3714072.659177,1203 Nelwood Dr,7,Fulton,1,East-4
101000004093,11801286.920853,3713643.395271,1204 Carlisle Ave,7,Fulton,1,East-4
101000049946,11801088.656157,3712545.20193,1204 Garber St,7,Fulton,1,East-4
101000049956,11801088.656157,3712545.20193,1204 Garber St,7,Fulton,1,East-4
101000004092,11801330.636644,3713536.544763,1205 Carlisle Ave,7,Fulton,1,East-4
101000000350,11801330.636644,3713536.544763,1205 Carlisle Ave,7,Fulton,1,East-4
274935-101000114548,11801343.554316,3713287.45942605,1205 Goddin St,7,Fulton,1,East-4
101000034801,11801354.694667,3714200.987332,1206 Nelwood Dr,7,Fulton,1,East-4
101000100219,11801346.50013,3712859.065475,1206 Williamsburg Road,7,Fulton,1,East-4
