CASE_REFERENCE,X_COORD,Y_COORD,ADDRESS,COUNCIL,NEIGHBORHOOD,PRECINCT,NSA
240812-101000092276,11787161.5305611,3718132.78841121,0 Lee Bridge,5,Belle and Mayo Islands,1,Old South-1
101000051077,11791762.7823711,3718781.90624124,0 Vauxhall Island,6,Belle and Mayo Islands,1,Downtown-2
101000019731,11785572.6081847,3717378.66147296,1 B Belle Isle,5,Belle and Mayo Islands,1,Old South-1
101000052611,11785572.608777,3717378.661751,1 B Belle Isle,5,Belle and Mayo Islands,1,Old South-1
101000050661,11785572.6081847,3717378.66147296,1 B Belle Isle,5,Belle and Mayo Islands,1,Old South-1
101000050663,11785572.6081847,3717378.66147296,1 B Belle Isle,5,Belle and Mayo Islands,1,Old South-1
101000050664,11785572.608777,3717378.661751,1 B Belle Isle,5,Belle and Mayo Islands,1,Old South-1
101000050666,11785572.6081847,3717378.66147296,1 B Belle Isle,5,Belle and Mayo Islands,1,Old South-1
101000050668,11785572.608777,3717378.661751,1 B Belle Isle,5,Belle and Mayo Islands,1,Old South-1
101000050670,11785572.608777,3717378.661751,1 B Belle Isle,5,Belle and Mayo Islands,1,Old South-1
101000050672,11785572.608777,3717378.661751,1 B Belle Isle,5,Belle and Mayo Islands,1,Old South-1
101000050673,11785572.6081847,3717378.66147296,1 B Belle Isle,5,Belle and Mayo Islands,1,Old South-1
101000050675,11785572.6081847,3717378.66147296,1 B Belle Isle,5,Belle and Mayo Islands,1,Old South-1
101000050676,11785572.6081847,3717378.66147296,1 B Belle Isle,5,Belle and Mayo Islands,1,Old South-1
101000050678,11785572.6081847,3717378.66147296,1 B Belle Isle,5,Belle and Mayo Islands,1,Old South-1
101000050680,11785572.6081847,3717378.66147296,1 B Belle Isle,5,Belle and Mayo Islands,1,Old South-1
101000050681,11785572.6081847,3717378.66147296,1 B Belle Isle,5,Belle and Mayo Islands,1,Old South-1
101000050683,11785572.6081847,3717378.66147296,1 B Belle Isle,5,Belle and Mayo Islands,1,Old South-1
101000050687,11785572.608777,3717378.661751,1 B Belle Isle,5,Belle and Mayo Islands,1,Old South-1
101000050689,11785572.608777,3717378.661751,1 B Belle Isle,5,Belle and Mayo Islands,1,Old South-1
101000050691,11785572.608777,3717378.661751,1 B Belle Isle,5,Belle and Mayo Islands,1,Old South-1
101000050692,11785572.608777,3717378.661751,1 B Belle Isle,5,Belle and Mayo Islands,1,Old South-1
101000050694,11785572.608777,3717378.661751,1 B Belle Isle,5,Belle and Mayo Islands,1,Old South-1
101000050696,11785572.608777,3717378.661751,1 B Belle Isle,5,Belle and Mayo Islands,1,Old South-1
101000051081,11785572.6081847,3717378.66147296,1 B Belle Isle,5,Belle and Mayo Islands,1,Old South-1
101000052626,11785572.608777,3717378.661751,1 B Belle Isle,5,Belle and Mayo Islands,1,Old South-1
101000060506,11785572.6081847,3717378.66147296,1 B Belle Isle,5,Belle and Mayo Islands,1,Old South-1
101000069005,11785572.6081847,3717378.66147296,1 B Belle Isle,5,Belle and Mayo Islands,1,Old South-1
101000085475,11785572.6081847,3717378.66147296,1 B Belle Isle,5,Belle and Mayo Islands,1,Old South-1
101000088200,11785572.608777,3717378.661751,1 B Belle Isle,5,Belle and Mayo Islands,1,Old South-1
101000098616,11785572.608777,3717378.661751,1 B Belle Isle,5,Belle and Mayo Islands,1,Old South-1
101000113513,11786905.689773,3717843.1851,1 Belle Isle,5,Belle and Mayo Islands,1,Old South-1
251702-101000101463,11787200.7491059,3718003.95826872,1 Belle Isle,6,Belle and Mayo Islands,1,Old South-1
101000052618,11785963.659832,3717109.630793,1 C Belle Isle,5,Belle and Mayo Islands,1,Old South-1
101000098617,11785963.659832,3717109.630793,1 C Belle Isle,5,Belle and Mayo Islands,1,Old South-1
226351-101000078643,11792235.8301672,3718825.25764773,14th St,6,Belle and Mayo Islands,1,Downtown-2
251703-101000101462,11787623.0027933,3719301.53138599,300 Tredegar St,6,Belle and Mayo Islands,1,Downtown-2
211408-101000066545,11792084.0903471,3718282.40059333,500 S 14th St,6,Belle and Mayo Islands,1,Old South-1
240643-101000091993,11792084.0903471,3718282.40059333,500 S 14th St,6,Belle and Mayo Islands,1,Old South-1
216482-101000070277,11787161.5305611,3718132.78841121,,5,Belle and Mayo Islands,1,Old South-1
199292-101000057010,11789452.6468292,3718923.39959714,,6,Belle and Mayo Islands,1,Downtown-2
204808-101000061381,11789452.6468292,3718923.39959714,,6,Belle and Mayo Islands,1,Downtown-2
204809-101000061382,11789452.6468292,3718923.39959714,,6,Belle and Mayo Islands,1,Downtown-2
