CASE_REFERENCE,X_COORD,Y_COORD,ADDRESS,COUNCIL,NEIGHBORHOOD,PRECINCT,NSA
101000094192,11786069.7947593,3722573.59970818,1000 Idlewood Ave,5,Hollywood Cemetery,4,Near West-5
101000094193,11786069.795447,3722573.60018,1000 Idlewood Ave,5,Hollywood Cemetery,4,Near West-5
101000026443,11786069.795447,3722573.60018,1000 Idlewood Ave,5,Hollywood Cemetery,4,Near West-5
101000051082,11786069.7947593,3722573.59970818,1000 Idlewood Ave,5,Hollywood Cemetery,4,Near West-5
101000060331,11786069.795447,3722573.60018,1000 Idlewood Ave,5,Hollywood Cemetery,4,Near West-5
101000081320,11786069.795447,3722573.60018,1000 Idlewood Ave,5,Hollywood Cemetery,4,Near West-5
203289-101000060243,11785928.5130047,3722696.37572559,1000 Idlewood Ave,5,Hollywood Cemetery,4,Near West-5
101000058323,11785666.999993,3722580.011584,1100 Idlewood Ave,5,Hollywood Cemetery,4,Near West-5
101000113787,11785255.500816,3722282.901614,1108 Wallace St,5,Hollywood Cemetery,3,Near West-5
101000078779,11786201.938883,3719558.311919,120 Tredegar St,5,Hollywood Cemetery,1,Near West-5
263751-101000108324,11785347.6553202,3722835.78768358,1200 Grayland Ave,5,Hollywood Cemetery,3,Near West-5
101000058770,11783552.492411,3720417.410267,1401 Randolph St,5,Hollywood Cemetery,4,Near West-5
199703-101000057383,11782059.9064534,3718640.78024725,1714 Southampton Ave,5,Hollywood Cemetery,3,Near West-5
272457-101000113291,11782008.2909389,3718278.74933652,1907 A Texas Ave,5,Hollywood Cemetery,3,Near West-5
101000024168,11785371.234508,3722482.292948,402 Dobson St,5,Hollywood Cemetery,3,Near West-5
101000024169,11785370.80111,3722457.585648,404 Dobson St,5,Hollywood Cemetery,3,Near West-5
101000006270,11785243.80891,3722461.047255,405 S Harrison St,5,Hollywood Cemetery,3,Near West-5
265411-101000109246,11785408.0104402,3722437.95050353,406 Dobson St,5,Hollywood Cemetery,3,Near West-5
101000114869,11785367.745014,3722438.239558,406 Dobson St,5,Hollywood Cemetery,3,Near West-5
101000027680,11785232.969693,3722435.061087,407 S Harrison St,5,Hollywood Cemetery,3,Near West-5
101000013758,11785367.329988,3722321.039005,408 Dobson St Apt D,5,Hollywood Cemetery,3,Near West-5
265410-101000109245,11785407.823357,3722226.33627782,410 Dobson St,5,Hollywood Cemetery,3,Near West-5
101000116356,11786475.1972601,3721982.20729602,412 S Cherry St,5,Hollywood Cemetery,4,Near West-5
201168-101000058523,11785070.3847295,3722105.14396269,511 - 513 S Harrison St,5,Hollywood Cemetery,3,Near West-5
101000054363,11785126.521087,3722104.502693,511 S Harrison St,5,Hollywood Cemetery,3,Near West-5
