CASE_REFERENCE,X_COORD,Y_COORD,ADDRESS,COUNCIL,NEIGHBORHOOD,PRECINCT,NSA
237423-101000088692,11776670.5709526,3732775.45226003,1200-1250 Malvern Ave,1,Sauer's Gardens,3,Far West-2
210917-101000066474,11777585.088786,3731981.4580695,1201-1299 Kent Road,1,Sauer's Gardens,3,Far West-2
212258-101000067229,11777769.1307387,3732399.574195,1300-1348 Kent Road,1,Sauer's Gardens,3,Far West-2
246401-101000096967,11776270.8084354,3733066.12659425,1300-1350 Antrim Ave,1,Sauer's Gardens,3,Far West-2
264280-101000108696,11775152.7781491,3733675.7553783,1300-1398 Commonwealth Ave,1,Sauer's Gardens,3,Far West-2
281716-101000119419,11775265.5349968,3733898.56071843,1300-1398 Commonwealth Ave,1,Sauer's Gardens,3,Far West-2
282328-101000119809,11775820.757994,3733877.29465768,1300-1499 Shenandoah St,1,Sauer's Gardens,3,Far West-2
101000005185,11778186.614035,3732036.930335,1301 N Hamilton St,1,Sauer's Gardens,3,Far West-2
238204-101000089452,11775306.5234,3733883.4069969,1301-1399 Commonwealth Ave,1,Sauer's Gardens,3,Far West-2
222897-101000075400,11775336.6334434,3733895.49713722,1301-1399 Commonwealth Ave,1,Sauer's Gardens,3,Far West-2
231569-101000083205,11775962.0593688,3733299.57771941,1351-1399 Sauer Ave,1,Sauer's Gardens,3,Far West-2
229363-101000081615,11776031.870969,3733551.202569,1400 Sauer Ave,1,Sauer's Gardens,3,Far West-2
210918-101000066475,11777977.7951759,3732681.61719566,1400-1498 Kent Road,1,Sauer's Gardens,3,Far West-2
199693-101000057376,11775869.6777995,3733989.69662239,1400-1498 Shenandoah St,1,Sauer's Gardens,3,Far West-2
195974-101000054217,11775469.1247983,3734020.13718953,1401-1499 Commonwealth Ave,1,Sauer's Gardens,3,Far West-2
228054-101000080879,11777185.6118815,3733222.47772072,1401-1499 Malvern Ave,1,Sauer's Gardens,3,Far West-2
239092-101000090401,11775834.8753811,3733862.64230274,1401-1499 Shenandoah St,1,Sauer's Gardens,3,Far West-2
101000044255,11776063.196038,3733579.501068,1402 Sauer Ave,1,Sauer's Gardens,3,Far West-2
101000087483,11776063.196038,3733579.501068,1402 Sauer Ave,1,Sauer's Gardens,3,Far West-2
101000045152,11776188.99992,3733501.028128,1403 Sauer Ave,1,Sauer's Gardens,3,Far West-2
101000021321,11776119.370794,3733681.861756,1406 Sauer Ave,1,Sauer's Gardens,3,Far West-2
101000028016,11776119.370794,3733681.861756,1406 Sauer Ave,1,Sauer's Gardens,3,Far West-2
214210-101000068766,11776292.0969118,3733577.73240227,1407 Sauer Ave,1,Sauer's Gardens,3,Far West-2
216300-101000070204,11776248.169855,3733614.4186498,1407 Sauer Ave,1,Sauer's Gardens,3,Far West-2
222612-101000075186,11775415.9687597,3734143.99537658,1450 Commonwealth Ave,1,Sauer's Gardens,3,Far West-2
101000061660,11776224.008708,3733849.930318,1500 Sauer Ave,1,Sauer's Gardens,3,Far West-2
101000063321,11776224.008708,3733849.930318,1500 Sauer Ave,1,Sauer's Gardens,3,Far West-2
101000005368,11776247.462729,3733888.835423,1502 Sauer Ave,1,Sauer's Gardens,3,Far West-2
101000040302,11776247.462729,3733888.835423,1502 Sauer Ave,1,Sauer's Gardens,3,Far West-2
101000090424,11776247.462729,3733888.835423,1502 Sauer Ave,1,Sauer's Gardens,3,Far West-2
238367-101000089481,11776493.2495088,3733782.46344249,1503 Sauer Ave,1,Sauer's Gardens,3,Far West-2
205725-101000062227,11776313.818734,3733812.48729494,1503 Sauer Ave,1,Sauer's Gardens,3,Far West-2
222328-101000074940,11776246.999804,3733936.585984,1504 Sauer Ave,1,Sauer's Gardens,3,Far West-2
227121-101000079478,11776410.4653836,3733882.78102656,1505 -1507 Sauer Ave,1,Sauer's Gardens,3,Far West-2
