CASE_REFERENCE,X_COORD,Y_COORD,ADDRESS,COUNCIL,NEIGHBORHOOD,PRECINCT,NSA
101000034723,11791700.9074711,3720355.19777153,100 S 12th St,6,Central Office,1,Downtown-2
101000035681,11791700.9074711,3720355.19777153,100 S 12th St,6,Central Office,1,Downtown-2
101000045920,11791700.9074711,3720355.19777153,100 S 12th St,6,Central Office,1,Downtown-2
101000058222,11791700.907872,3720355.198449,100 S 12th St,6,Central Office,1,Downtown-2
101000075378,11791700.9074711,3720355.19777153,100 S 12th St,6,Central Office,1,Downtown-2
101000090235,11791700.9074711,3720355.19777153,100 S 12th St,6,Central Office,1,Downtown-2
101000106267,11791700.9074711,3720355.19777153,100 S 12th St,6,Central Office,1,Downtown-2
101000106269,11791700.9074711,3720355.19777153,100 S 12th St,6,Central Office,1,Downtown-2
101000109434,11791700.907872,3720355.198449,100 S 12th St,6,Central Office,1,Downtown-2
101000113571,11791700.907872,3720355.198449,100 S 12th St,6,Central Office,1,Downtown-2
203331-101000060301,11791787.7841365,3720388.57220127,100 S 12th St,6,Central Office,1,Downtown-2
101000090141,11791309.670466,3720437.363967,1000 E Canal St,6,Central Office,1,Downtown-2
101000041333,11791309.670466,3720437.363967,1000 E Canal St,6,Central Office,1,Downtown-2
101000102582,11790903.3785637,3720042.01775377,1001 E Byrd St,6,Central Office,1,Downtown-2
101000006140,11791371.873076,3720659.8728036,1001 E Cary St,6,Central Office,1,Downtown-2
101000063414,11791371.873076,3720659.8728036,1001 E Cary St,6,Central Office,1,Downtown-2
101000003879,11791605.635425,3720992.745402,1001 E Main St,6,Central Office,1,Downtown-2
101000111322,11791605.6348114,3720992.74464319,1001 E Main St,6,Central Office,1,Downtown-2
101000008853,11791605.6348114,3720992.74464319,1001 E Main St Apt 10A,6,Central Office,1,Downtown-2
101000036571,11791605.635425,3720992.745402,1001 E Main St Apt 10A,6,Central Office,1,Downtown-2
101000004864,11790924.6822991,3719537.84466289,1001 Haxall Pt,6,Central Office,1,Downtown-2
101000017668,11790924.6822991,3719537.84466289,1001 Haxall Pt,6,Central Office,1,Downtown-2
101000017699,11790924.682391,3719537.845425,1001 Haxall Pt,6,Central Office,1,Downtown-2
101000018511,11790924.6822991,3719537.84466289,1001 Haxall Pt,6,Central Office,1,Downtown-2
