CASE_REFERENCE,X_COORD,Y_COORD,ADDRESS,COUNCIL,NEIGHBORHOOD,PRECINCT,NSA
199017-101000056763,11776168.607843,3721228.12169004,1 Brockenbrough Lane,5,Carillon,3,Near West-5
101000003510,11776182.082328,3721256.08927603,1 Brockenbrough Lane,5,Carillon,3,Near West-5
101000056578,11776182.082939,3721256.089692,1 Brockenbrough Lane,5,Carillon,3,Near West-5
101000035549,11777926.406222,3723010.749896,1000 Blanton Ave,5,Carillon,3,Near West-5
101000047326,11777926.406222,3723010.749896,1000 Blanton Ave,5,Carillon,3,Near West-5
101000047328,11777926.406222,3723010.749896,1000 Blanton Ave,5,Carillon,3,Near West-5
101000047329,11777926.406222,3723010.749896,1000 Blanton Ave,5,Carillon,3,Near West-5
101000112791,11777926.406222,3723010.749896,1000 Blanton Ave,5,Carillon,3,Near West-5
101000007223,11777668.562578,3722878.017222,1100 Carillon Ct,5,Carillon,3,Near West-5
101000007224,11777668.562578,3722878.017222,1100 Carillon Ct,5,Carillon,3,Near West-5
101000042696,11777668.562578,3722878.017222,1100 Carillon Ct,5,Carillon,3,Near West-5
101000020968,11776095.750106,3723573.382629,1100 Carrolton St,5,Carillon,3,Near West-5
101000074957,11776047.562539,3723463.89794,1104 Carrolton St,5,Carillon,3,Near West-5
101000000107,11777274.416712,3722917.052249,1104 Sunset Ave,5,Carillon,3,Near West-5
101000059749,11776068.249833,3723521.191789,1102 Carrolton St,5,Carillon,3,Near West-5
221063-101000073966,11777442.259224,3722930.146711,1103 Sunset Ave,5,Carillon,3,Near West-5
225473-101000077839,11777442.259224,3722930.146711,1103 Sunset Ave,5,Carillon,3,Near West-5
101000096575,11777442.259224,3722930.146711,1103 Sunset Ave,5,Carillon,3,Near West-5
101000096580,11777442.2584728,3722930.14643148,1103 Sunset Ave,5,Carillon,3,Near West-5
101000106263,11777442.2584728,3722930.14643148,1103 Sunset Ave,5,Carillon,3,Near West-5
223687-101000076223,11777415.4022626,3722870.43164611,1105 Sunset Ave,5,Carillon,3,Near West-5
101000059163,11777412.018143,3722872.651091,1105 Sunset Ave,5,Carillon,3,Near West-5
101000065284,11777412.018143,3722872.651091,1105 Sunset Ave,5,Carillon,3,Near West-5
101000069175,11777412.018143,3722872.651091,1105 Sunset Ave,5,Carillon,3,Near West-5
101000069250,11777412.018143,3722872.651091,1105 Sunset Ave,5,Carillon,3,Near West-5
101000040516,11776019.062596,3723410.992206,1106 Carrolton St,5,Carillon,3,Near West-5
101000046855,11776134.343861,3723330.474979,1107 Carrolton St,5,Carillon,3,Near West-5
236913-101000088216,11775990.7227879,3723353.09366931,1108 Carrolton St,5,Carillon,3,Near West-5
224846-101000077125,11775989.5904819,3723358.65281621,1108 Carrolton St,5,Carillon,3,Near West-5
101000117616,11776107.843586,3723276.129615,1109 Carrolton St,5,Carillon,3,Near West-5
228915-101000081353,11776113.7243225,3723276.44971886,1109 Carrolton St,5,Carillon,3,Near West-5
101000063733,11776085.718958,3723222.29114,1111 Carrolton St,5,Carillon,3,Near West-5
101000035931,11775947.156243,3723246.398047,1112 Carrolton St,5,Carillon,3,Near West-5
101000037248,11777075.83312,3722806.856931,1112 Sunset Ave,5,Carillon,3,Near West-5
101000050740,11776069.00016,3723163.406415,1113 Carrolton St,5,Carillon,3,Near West-5
101000073863,11776069.00016,3723163.406415,1113 Carrolton St,5,Carillon,3,Near West-5
101000039338,11777365.111085,3722710.077269,1113 Sunset Ave,5,Carillon,3,Near West-5
101000030556,11775950.796328,3723135.542626,1114 Carrolton St,5,Carillon,3,Near West-5
225544-101000077850,11777320.4300957,3722843.68131152,1117-1199 Sunset Ave,5,Carillon,3,Near West-5
101000030031,11776374.750205,3721521.188243,14 Old Canal Road,5,Carillon,3,Near West-5
101000085190,11776680.729251,3722087.08278,1400 Pump House Dr,5,Carillon,3,Near West-5
101000085192,11776680.729251,3722087.08278,1400 Pump House Dr,5,Carillon,3,Near West-5
101000100700,11777189.300741,3721900.896473,1401 Pump House Dr,5,Carillon,3,Near West-5
101000100701,11777189.300741,3721900.896473,1401 Pump House Dr,5,Carillon,3,Near West-5
101000100702,11777189.300741,3721900.896473,1401 Pump House Dr,5,Carillon,3,Near West-5
101000047044,11776652.132196,3722033.094371,1402 Pump House Dr,5,Carillon,3,Near West-5
219402-101000072724,11776652.132196,3722033.094371,1402 Pump House Dr,5,Carillon,3,Near West-5
101000000973,11776644.9320279,3721047.43912998,1410 Pump House Dr,5,Carillon,3,Near West-5
101000031433,11776644.932079,3721047.43919,1410 Pump House Dr,5,Carillon,3,Near West-5
101000097441,11776644.932079,3721047.43919,1410 Pump House Dr,5,Carillon,3,Near West-5
101000108577,11776644.932079,3721047.43919,1410 Pump House Dr,5,Carillon,3,Near West-5
101000071246,11776556.4161675,3721569.18285784,15 James Falls Dr,5,Carillon,3,Near West-5
101000104033,11776556.4161675,3721569.18285784,15 James Falls Dr,5,Carillon,3,Near West-5
101000030565,11775961.250047,3722145.138767,1503 Sunset Lane,5,Carillon,3,Near West-5
101000082766,11775961.250047,3722145.138767,1503 Sunset Lane,5,Carillon,3,Near West-5
101000095496,11775961.250047,3722145.138767,1503 Sunset Lane,5,Carillon,3,Near West-5
101000108486,11775961.250047,3722145.138767,1503 Sunset Lane,5,Carillon,3,Near West-5
101000037583,11775656.625,3721921.285212,1508 Sunset Lane,5,Carillon,3,Near West-5
101000093583,11775857.499927,3721888.396826,1517 Sunset Lane,5,Carillon,3,Near West-5
101000051430,11775857.499927,3721888.396826,1517 Sunset Lane,5,Carillon,3,Near West-5
101000084388,11775857.4997735,3721888.39626042,1517 Sunset Lane,5,Carillon,3,Near West-5
101000081919,11775880.4995224,3721760.41810735,1521 Sunset Lane,5,Carillon,3,Near West-5
101000083643,11775763.499787,3721694.526151,1525 Sunset Lane,5,Carillon,3,Near West-5
101000084765,11775763.499787,3721694.526151,1525 Sunset Lane,5,Carillon,3,Near West-5
101000037378,11776774.396715,3720583.502126,1600 Pump House Dr,5,Carillon,3,Near West-5
101000116169,11776299.0410659,3721562.88393555,18 Old Canal Road,5,Carillon,3,Near West-5
101000094731,11776561.666825,3721466.518405,21 James Falls Dr,5,Carillon,3,Near West-5
101000009467,11776256.708118,3721437.423318,21 Old Canal Road,5,Carillon,3,Near West-5
248572-101000099022,11778196.4513291,3721550.81693667,2481-2649 Park Dr,5,Carillon,3,Near West-5
256654-101000104357,11778303.31141,3722038.67690738,2703-2881 Park Dr,5,Carillon,3,Near West-5
256659-101000104360,11778150.9841212,3722161.27147304,2703-2881 Park Dr,5,Carillon,3,Near West-5
256657-101000104359,11778139.902309,3722215.75874959,2703-2881 Park Dr,5,Carillon,3,Near West-5
101000078984,11777744.000091,3722981.832303,2900 Garrett St,5,Carillon,3,Near West-5
101000098459,11777743.9993549,3722981.83201288,2900 Garrett St,5,Carillon,3,Near West-5
101000105837,11777744.000091,3722981.832303,2900 Garrett St,5,Carillon,3,Near West-5
101000024935,11777665.5412123,3722757.88348294,2900 Rugby Road,5,Carillon,3,Near West-5
101000026715,11777665.541586,3722757.88426,2900 Rugby Road,5,Carillon,3,Near West-5
101000050097,11777665.541586,3722757.88426,2900 Rugby Road,5,Carillon,3,Near West-5
101000102140,11777665.541586,3722757.88426,2900 Rugby Road,5,Carillon,3,Near West-5
