CASE_REFERENCE,X_COORD,Y_COORD,ADDRESS,COUNCIL,NEIGHBORHOOD,PRECINCT,NSA
101000034062,11770918.8684,3734802.005841,1001 Willow Lawn Dr,1,Willow lawn,3,Far West-1
101000047191,11770918.8690392,3734802.00536685,1001 Willow Lawn Dr,1,Willow lawn,3,Far West-1
101000061880,11770918.8690392,3734802.00536685,1001 Willow Lawn Dr,1,Willow lawn,3,Far West-1
101000094251,11770918.8684,3734802.005841,1001 Willow Lawn Dr,1,Willow lawn,3,Far West-1
101000094410,11770918.8684,3734802.005841,1001 Willow Lawn Dr,1,Willow lawn,3,Far West-1
101000118391,11770918.8690392,3734802.00536685,1001 Willow Lawn Dr,1,Willow lawn,3,Far West-1
211843-101000066884,11770608.1830391,3735070.46766204,1002 Baywood Ct,1,Willow lawn,3,Far West-1
101000092416,11770880.8341078,3735077.3965231,1002 Willow Lawn Dr,1,Willow lawn,3,Far West-1
101000115862,11770880.833371,3735077.396695,1002 Willow Lawn Dr,1,Willow lawn,3,Far West-1
211840-101000066880,11770868.3644886,3735088.28036664,1002 Willow Lawn Dr,1,Willow lawn,3,Far West-1
101000064793,11770827.083478,3735179.850558,1003 Baywood Ct,1,Willow lawn,3,Far West-1
101000075246,11770827.083478,3735179.850558,1003 Baywood Ct,1,Willow lawn,3,Far West-1
235252-101000086696,11770833.5447371,3735185.90326221,1003 Baywood Ct,1,Willow lawn,3,Far West-1
215072-101000069212,11770979.8592441,3734856.77037107,1003 Willow Lawn Dr,1,Willow lawn,3,Far West-1
221723-101000074195,11770979.8592441,3734856.77037107,1003 Willow Lawn Dr,1,Willow lawn,3,Far West-1
227097-101000079471,11770979.8592441,3734856.77037107,1003 Willow Lawn Dr,1,Willow lawn,3,Far West-1
101000031690,11770632.458211,3735168.785619,1004 Baywood Ct,1,Willow lawn,3,Far West-1
101000102831,11770632.4584678,3735168.78501608,1004 Baywood Ct,1,Willow lawn,3,Far West-1
101000020155,11771246.131853,3734903.831097,1004 Greenway Lane,1,Willow lawn,3,Far West-1
211838-101000066878,11770939.4895391,3735142.88504523,1004 Willow Lawn Dr,1,Willow lawn,3,Far West-1
216005-101000070068,11770939.4895391,3735142.88504523,1004 Willow Lawn Dr,1,Willow lawn,3,Far West-1
101000022247,11770885.500028,3735250.327123,1005 Baywood Ct,1,Willow lawn,3,Far West-1
101000030186,11770885.500028,3735250.327123,1005 Baywood Ct,1,Willow lawn,3,Far West-1
101000030192,11770885.500028,3735250.327123,1005 Baywood Ct,1,Willow lawn,3,Far West-1
101000032049,11771428.131817,3734828.214122,1005 Greenway Lane,1,Willow lawn,3,Far West-1
101000105537,11771428.131817,3734828.214122,1005 Greenway Lane,1,Willow lawn,3,Far West-1
