CASE_REFERENCE,X_COORD,Y_COORD,ADDRESS,COUNCIL,NEIGHBORHOOD,PRECINCT,NSA
195583-101000053899,11757677.3070673,3724011.45405415,3000 N Huguenot Road,4,Southampton,3,Huguenot-2
101000016387,11756322.750939,3723920.894073,3600 Hickory Road,4,Southampton,3,Huguenot-2
101000118278,11756493.4718615,3723959.25592933,3601 Hickory Road,4,Southampton,3,Huguenot-2
101000060374,11755935.827625,3723999.05306388,3610 Tanby Road,4,Southampton,3,Huguenot-2
101000060375,11755935.827625,3723999.05306388,3610 Tanby Road,4,Southampton,3,Huguenot-2
101000091847,11756124.733618,3723941.421919,3611 Tanby Road,4,Southampton,3,Huguenot-2
101000014546,11756124.7337762,3723941.4213123,3611 Tanby Road,4,Southampton,3,Huguenot-2
101000014548,11756124.733618,3723941.421919,3611 Tanby Road,4,Southampton,3,Huguenot-2
101000046899,11756124.7337762,3723941.4213123,3611 Tanby Road,4,Southampton,3,Huguenot-2
101000073077,11756124.733618,3723941.421919,3611 Tanby Road,4,Southampton,3,Huguenot-2
101000087707,11756124.733618,3723941.421919,3611 Tanby Road,4,Southampton,3,Huguenot-2
101000111399,11756124.733618,3723941.421919,3611 Tanby Road,4,Southampton,3,Huguenot-2
101000016853,11755811.68536,3723997.127517,3620 Tanby Road,4,Southampton,3,Huguenot-2
101000017012,11755811.68536,3723997.127517,3620 Tanby Road,4,Southampton,3,Huguenot-2
101000027237,11756027.628825,3723878.643174,3621 Tanby Road,4,Southampton,3,Huguenot-2
101000087474,11755783.233973,3723913.678537,3630 Tanby Road,4,Southampton,3,Huguenot-2
101000081665,11755941.7255156,3723845.77954777,3631 Tanby Road,4,Southampton,3,Huguenot-2
101000075192,11755840.900196,3723836.297786,3641 Tanby Road,4,Southampton,3,Huguenot-2
257990-101000105349,11757562.9654618,3723795.70556084,3646-3698 Va-147,4,Southampton,3,Huguenot-2
268462-101000111023,11757736.69828,3724156.37005902,3756 Va-147,4,Southampton,3,Huguenot-2
270765-101000112184,11757857.5760896,3724397.73167751,3756-3798 N Huguenot Road,4,Southampton,3,Huguenot-2
101000027437,11757182.4964011,3724800.33687343,3819 Arklow Road,4,Southampton,3,Huguenot-2
101000029012,11757182.4964011,3724800.33687343,3819 Arklow Road,4,Southampton,3,Huguenot-2
101000105908,11756996.0805396,3724861.02113773,3820 Arklow Road,4,Southampton,3,Huguenot-2
101000076198,11757035.611389,3724963.160361,3828 Arklow Road,4,Southampton,3,Huguenot-2
194942-101000053347,11757023.7521165,3724968.48316784,3828 Arklow Road,4,Southampton,3,Huguenot-2
101000044217,11757225.3679,3724898.738246,3829 Arklow Road,4,Southampton,3,Huguenot-2
101000063091,11757225.3679,3724898.738246,3829 Arklow Road,4,Southampton,3,Huguenot-2
101000063094,11757225.3679,3724898.738246,3829 Arklow Road,4,Southampton,3,Huguenot-2
101000035747,11756853.562541,3724957.350662,3903 Hickory Road,4,Southampton,3,Huguenot-2
101000105282,11755453.177218,3725390.802551,3907 Beechmont Road,4,Southampton,3,Huguenot-2
101000065975,11755675.357876,3725398.094859,3914 Oakleaf Road,4,Southampton,3,Huguenot-2
101000051492,11757375.770814,3725165.825639,3919 Arklow Road,4,Southampton,3,Huguenot-2
101000068849,11757375.770814,3725165.825639,3919 Arklow Road,4,Southampton,3,Huguenot-2
101000098267,11757375.770814,3725165.825639,3919 Arklow Road,4,Southampton,3,Huguenot-2
101000098268,11757375.770814,3725165.825639,3919 Arklow Road,4,Southampton,3,Huguenot-2
101000111816,11757375.770814,3725165.825639,3919 Arklow Road,4,Southampton,3,Huguenot-2
101000014960,11756962.094081,3725261.17830036,3925 Hickory Road,4,Southampton,3,Huguenot-2
101000029199,11756962.094081,3725261.17830036,3925 Hickory Road,4,Southampton,3,Huguenot-2
101000029202,11756962.09382,3725261.178466,3925 Hickory Road,4,Southampton,3,Huguenot-2
101000029203,11756962.09382,3725261.178466,3925 Hickory Road,4,Southampton,3,Huguenot-2
101000108700,11756962.09382,3725261.178466,3925 Hickory Road,4,Southampton,3,Huguenot-2
101000029230,11756962.09382,3725261.178466,3925 Hickory Road,4,Southampton,3,Huguenot-2
101000112602,11756962.09382,3725261.178466,3925 Hickory Road,4,Southampton,3,Huguenot-2
101000050557,11756962.09382,3725261.178466,3925 Hickory Road,4,Southampton,3,Huguenot-2
101000013568,11756773.822871,3725360.960091,3934 Hickory Road,4,Southampton,3,Huguenot-2
101000056852,11756778.8724561,3725457.01412262,3942 Hickory Road,4,Southampton,3,Huguenot-2
101000083609,11756778.8724561,3725457.01412262,3942 Hickory Road,4,Southampton,3,Huguenot-2
101000113463,11756778.871745,3725457.014361,3942 Hickory Road,4,Southampton,3,Huguenot-2
272099-101000112998,11758273.5907965,3725220.35399909,4000 N Huguenot Road,4,Southampton,3,Huguenot-2
101000079139,11755491.100699,3725708.385905,4003 Beechmont Road,4,Southampton,3,Huguenot-2
101000113560,11755683.163307,3725565.396034,4004 Oakleaf Road,4,Southampton,3,Huguenot-2
244822-101000095410,11755669.3460313,3725567.34984145,4004 Oakleaf Road,4,Southampton,3,Huguenot-2
101000113427,11755847.097034,3725603.538018,4007 Oakleaf Road,4,Southampton,3,Huguenot-2
101000113550,11755847.097034,3725603.538018,4007 Oakleaf Road,4,Southampton,3,Huguenot-2
281055-101000118773,11757842.4166362,3725490.15759911,4011 Collingbourne Road,4,Southampton,3,Huguenot-2
199769-101000057477,11757928.8531068,3725492.99461297,4011 Collingbourne Road,4,Southampton,3,Huguenot-2
101000027125,11757928.118135,3725497.659621,4011 Collingbourne Road,4,Southampton,3,Huguenot-2
101000030450,11757928.118135,3725497.659621,4011 Collingbourne Road,4,Southampton,3,Huguenot-2
101000066183,11757928.118135,3725497.659621,4011 Collingbourne Road,4,Southampton,3,Huguenot-2
101000067831,11757928.118135,3725497.659621,4011 Collingbourne Road,4,Southampton,3,Huguenot-2
