CASE_REFERENCE,X_COORD,Y_COORD,ADDRESS,COUNCIL,NEIGHBORHOOD,PRECINCT,NSA
101000012012,11780797.802054,3737945.007101,2100 W Laburnum Ave,3,Bryan Park,4,North-1
101000112002,11780812.40734,3738105.665244,2104 W Laburnum Ave,3,Bryan Park,4,North-1
101000039560,11780812.40734,3738105.665244,2104 W Laburnum Ave,3,Bryan Park,4,North-1
101000116781,11780682.3808019,3738300.52601227,2108 W Laburnum Ave,3,Bryan Park,4,North-1
101000092131,11780569.153605,3738093.92073826,2112 W Laburnum Ave,3,Bryan Park,4,North-1
279797-101000117745,11780176.6913218,3738295.64867709,2112 W Laburnum Ave,3,Bryan Park,4,North-1
101000000438,11780602.746342,3737934.723001,2116 W Laburnum Ave Ste S,3,Bryan Park,4,North-1
101000007424,11780602.746342,3737934.723001,2116 W Laburnum Ave Ste S,3,Bryan Park,4,North-1
256411-101000104192,11780492.0576267,3743046.39489007,2317-2399 Bryan Park Ave,3,Bryan Park,4,North-1
101000028965,11782130.813824,3742537.689189,4308 Hermitage Road,3,Bryan Park,4,North-1
101000033095,11782130.813824,3742537.689189,4308 Hermitage Road,3,Bryan Park,4,North-1
101000107946,11782130.813824,3742537.689189,4308 Hermitage Road,3,Bryan Park,4,North-1
101000108097,11782130.813824,3742537.689189,4308 Hermitage Road,3,Bryan Park,4,North-1
101000027247,11782149.13331,3742689.036163,4308 Hermitage Road,3,Bryan Park,4,North-1
101000101819,11782149.13331,3742689.036163,4308 Hermitage Road,3,Bryan Park,4,North-1
101000101820,11782149.13331,3742689.036163,4308 Hermitage Road,3,Bryan Park,4,North-1
101000033314,11782149.13331,3742689.036163,4308 Hermitage Road,3,Bryan Park,4,North-1
101000070312,11782149.13331,3742689.036163,4308 Hermitage Road,3,Bryan Park,4,North-1
101000099710,11782149.13331,3742689.036163,4308 Hermitage Road,3,Bryan Park,4,North-1
229566-101000081743,11782166.1395787,3742627.65864088,4380-4550 Hermitage Road,3,Bryan Park,4,North-1
218259-101000071699,11782221.1196107,3742730.4583443,4552-4598 Hermitage Road,3,Bryan Park,4,North-1
101000021550,11782369.7257321,3742964.52793988,4807 Hermitage Road,3,Bryan Park,4,North-1
101000027908,11782369.7257321,3742964.52793988,4807 Hermitage Road,3,Bryan Park,4,North-1
256866-101000104538,11780591.258223,3742300.97612201,Bryan Park,3,Bryan Park,4,North-1
101000095024,11778954.543483,3743218.701315,Bryan Park Ave @ City Limits,4,Bryan Park,4,North-1
101000030897,11778954.543483,3743218.701315,Bryan Park Ave @ City Limits,4,Bryan Park,4,North-1
101000034274,11780047.092348,3743079.956995,Bryan Park Ave @ Mowbray Ave,3,Bryan Park,4,North-1
101000101344,11781377.599869,3737798.235902,Laburnum Ave @ I-95,3,Bryan Park,4,North-1
101000010284,11781377.599869,3737798.235902,Laburnum Ave @ I-95,3,Bryan Park,4,North-1
101000101345,11781377.599869,3737798.235902,Laburnum Ave @ I-95,3,Bryan Park,4,North-1
101000010287,11781377.599869,3737798.235902,Laburnum Ave @ I-95,3,Bryan Park,4,North-1
101000059128,11781377.599869,3737798.235902,Laburnum Ave @ I-95,3,Bryan Park,4,North-1
101000064529,11780887.181181,3737776.140542,Saunders Ave @ Laburnum Ave,3,Bryan Park,4,North-1
101000088541,11780887.181181,3737776.140542,Saunders Ave @ Laburnum Ave,3,Bryan Park,4,North-1
101000101101,11780887.181181,3737776.140542,Saunders Ave @ Laburnum Ave,3,Bryan Park,4,North-1
101000114166,11780887.181181,3737776.140542,Saunders Ave @ Laburnum Ave,3,Bryan Park,4,North-1
