CASE_REFERENCE,X_COORD,Y_COORD,ADDRESS,COUNCIL,NEIGHBORHOOD,PRECINCT,NSA
261180-101000107089,11775137.7596547,3713899.24029669,1000 Forest View Dr,4,Forest View,3,Old South-2
272660-101000113425,11775137.7596547,3713899.24029669,1000 Forest View Dr,4,Forest View,3,Old South-2
197194-101000055091,11775139.3243763,3713902.09723737,1000 Forest View Dr,4,Forest View,3,Old South-2
101000095966,11775144.179503,3713904.389172,1000 Forest View Dr,4,Forest View,3,Old South-2
101000027635,11775144.179503,3713904.389172,1000 Forest View Dr,4,Forest View,3,Old South-2
101000023435,11774773.023749,3714028.001786,1000 Hill Top Dr,4,Forest View,3,Old South-2
101000114987,11774773.0237689,3714028.00236319,1000 Hill Top Dr,4,Forest View,3,Old South-2
101000079275,11775821.416666,3713671.577958,1000 W 49th St,4,Forest View,3,Old South-2
101000112962,11775821.416666,3713671.577958,1000 W 49th St,4,Forest View,3,Old South-2
101000112965,11775821.416666,3713671.577958,1000 W 49th St,4,Forest View,3,Old South-2
282469-101000119942,11775267.8980684,3713883.1512733,1001 Forest View Dr,4,Forest View,3,Old South-2
101000056069,11775159.6790137,3713953.41047718,1002 Forest View Dr,4,Forest View,3,Old South-2
101000097522,11775159.679472,3713953.410399,1002 Forest View Dr,4,Forest View,3,Old South-2
101000097699,11775159.679472,3713953.410399,1002 Forest View Dr,4,Forest View,3,Old South-2
101000000472,11774788.732379,3714078.164743,1002 Hill Top Dr,4,Forest View,3,Old South-2
101000004888,11774788.732379,3714078.164743,1002 Hill Top Dr,4,Forest View,3,Old South-2
101000099019,11775270.496508,3713929.583675,1003 Forest View Dr,4,Forest View,3,Old South-2
101000045568,11775672.249969,3713781.519995,1003 Herbert St,4,Forest View,3,Old South-2
101000010487,11774896.3733159,3714039.1393624,1003 Hill Top Dr,4,Forest View,3,Old South-2
101000018359,11774896.373568,3714039.139231,1003 Hill Top Dr,4,Forest View,3,Old South-2
101000052190,11774896.3733159,3714039.1393624,1003 Hill Top Dr,4,Forest View,3,Old South-2
101000111311,11775177.179437,3714006.437524,1004 Forest View Dr,4,Forest View,3,Old South-2
280901-101000118500,11775306.1219224,3713970.36884247,1005 Forest View Dr,4,Forest View,3,Old South-2
101000045250,11774913.873533,3714091.546606,1005 Hill Top Dr,4,Forest View,3,Old South-2
101000059209,11774913.873533,3714091.546606,1005 Hill Top Dr,4,Forest View,3,Old South-2
101000079183,11774913.873091,3714091.54680076,1005 Hill Top Dr,4,Forest View,3,Old South-2
101000080472,11774913.873533,3714091.546606,1005 Hill Top Dr,4,Forest View,3,Old South-2
101000058703,11775195.179729,3714061.683477,1006 Forest View Dr,4,Forest View,3,Old South-2
101000105106,11775195.179729,3714061.683477,1006 Forest View Dr,4,Forest View,3,Old South-2
101000093526,11774824.219841,3714178.256734,1006 Hill Top Dr,4,Forest View,3,Old South-2
101000102121,11775211.679696,3714112.512443,1008 Forest View Dr,4,Forest View,3,Old South-2
101000042094,11775211.679696,3714112.512443,1008 Forest View Dr,4,Forest View,3,Old South-2
101000035816,11775316.996086,3714077.616844,1009 Forest View Dr,4,Forest View,3,Old South-2
101000092535,11775316.996086,3714077.616844,1009 Forest View Dr,4,Forest View,3,Old South-2
101000025450,11775913.958475,3713961.044899,1010 W 49th St,4,Forest View,3,Old South-2
101000031022,11775913.958475,3713961.044899,1010 W 49th St,4,Forest View,3,Old South-2
216406-101000070234,11775983.5389677,3714041.05501974,1012-1150 W 49th St,4,Forest View,3,Old South-2
209915-101000065659,11775003.151053,3714231.25153223,1067-1099 Hill Top Dr,4,Forest View,3,Old South-2
229280-101000081547,11774928.8172144,3714365.7983586,1068-1098 Hill Top Dr,4,Forest View,3,Old South-2
101000051072,11774332.347137,3715411.694556,1100 A Jahnke Road,4,Forest View,3,Old South-2
101000098706,11774332.347137,3715411.694556,1100 A Jahnke Road,4,Forest View,3,Old South-2
200147-101000057850,11774611.2360654,3714638.38709901,1200 Jahnke Road,4,Forest View,3,Old South-2
222352-101000074975,11774611.2360654,3714638.38709901,1200 Jahnke Road,4,Forest View,3,Old South-2
229619-101000081830,11774611.2360654,3714638.38709901,1200 Jahnke Road,4,Forest View,3,Old South-2
213893-101000068480,11774691.2062283,3714746.44013744,1200-1204 Jahnke Road,4,Forest View,3,Old South-2
101000054160,11774782.259956,3714635.25849705,1201 Jahnke Road,4,Forest View,3,Old South-2
101000065584,11774782.260279,3714635.258445,1201 Jahnke Road,4,Forest View,3,Old South-2
101000117357,11774782.259956,3714635.25849705,1201 Jahnke Road,4,Forest View,3,Old South-2
101000096524,11774663.609926,3714693.14186,1202 Jahnke Road,4,Forest View,3,Old South-2
101000090370,11774739.736414,3714790.242387,1206 Jahnke Road,4,Forest View,3,Old South-2
101000093224,11774739.736414,3714790.242387,1206 Jahnke Road,4,Forest View,3,Old South-2
101000011875,11776018.307348,3714292.591151,1208 Westover Hills Blvd,4,Forest View,3,Old South-2
101000094677,11776018.307348,3714292.591151,1208 Westover Hills Blvd,4,Forest View,3,Old South-2
101000064740,11775092.879737,3714936.782448,1211 Jahnke Road,4,Forest View,3,Old South-2
101000084450,11775092.879737,3714936.782448,1211 Jahnke Road,4,Forest View,3,Old South-2
101000106511,11775092.879737,3714936.782448,1211 Jahnke Road,4,Forest View,3,Old South-2
208603-101000064605,11775255.3373637,3714958.92199251,1211 Jahnke Road,4,Forest View,3,Old South-2
268673-101000111039,11775086.338878,3714983.29906878,1211 Jahnke Road,4,Forest View,3,Old South-2
101000055968,11776097.985994,3714518.313797,1212 Westover Hills Blvd,4,Forest View,3,Old South-2
280351-101000118195,11774993.6285259,3715075.29428336,1301 Jahnke Road,4,Forest View,3,Old South-2
203847-101000060691,11774977.6170307,3715081.32048965,1301 Jahnke Road,4,Forest View,3,Old South-2
256965-101000104650,11775241.7950408,3715300.91889299,1301 Jahnke Road,4,Forest View,3,Old South-2
196286-101000054448,11775291.0431172,3715357.07051859,1301 Jahnke Road,4,Forest View,3,Old South-2
282376-101000119827,11775289.2853742,3715361.96282471,1301 Jahnke Road,4,Forest View,3,Old South-2
258754-101000105682,11775236.8994436,3715387.48447566,1301 Jahnke Road,4,Forest View,3,Old South-2
197660-101000055609,11775298.3842941,3715402.43751845,1301 Jahnke Road,4,Forest View,3,Old South-2
256716-101000104437,11775321.9988041,3715403.38642008,1301 Jahnke Road,4,Forest View,3,Old South-2
279517-101000117465,11775319.1072803,3715410.30777142,1301 Jahnke Road,4,Forest View,3,Old South-2
223993-101000076480,11775904.8894465,3712714.39313088,4806 Bassett Ave,9,Forest View,3,Old South-3
101000081289,11775905.295107,3712720.942064,4806 Bassett Ave,9,Forest View,3,Old South-3
248195-101000098663,11775855.7253038,3712767.3894797,4860-4898 Bassett Ave,9,Forest View,3,Old South-3
101000065446,11775601.000112,3712892.966982,4901 Bassett Ave,4,Forest View,3,Old South-2
