CASE_REFERENCE,X_COORD,Y_COORD,ADDRESS,COUNCIL,NEIGHBORHOOD,PRECINCT,NSA
101000009249,11792274.1748103,3720480.43255666,1 S 13th St,6,Shockoe Slip,1,Downtown-2
101000095762,11792501.075235,3720197.739118,10 S 14th St,6,Shockoe Slip,1,Downtown-2
101000009647,11792366.301513,3719706.54115524,100 S 14th St,6,Shockoe Slip,1,Downtown-2
101000046261,11792366.301513,3719706.54115524,100 S 14th St,6,Shockoe Slip,1,Downtown-2
101000075137,11792366.301513,3719706.54115524,100 S 14th St,6,Shockoe Slip,1,Downtown-2
101000088881,11792366.301883,3719706.541282,100 S 14th St,6,Shockoe Slip,1,Downtown-2
101000102770,11792366.301513,3719706.54115524,100 S 14th St,6,Shockoe Slip,1,Downtown-2
101000065353,11792765.1122995,3719618.37259596,100 S 15th St,7,Shockoe Slip,1,Downtown-2
101000081059,11792765.1122995,3719618.37259596,100 S 15th St,7,Shockoe Slip,1,Downtown-2
101000094765,11792765.1122995,3719618.37259596,100 S 15th St,7,Shockoe Slip,1,Downtown-2
101000118356,11792765.1122995,3719618.37259596,100 S 15th St,7,Shockoe Slip,1,Downtown-2
101000028094,11792765.1122995,3719618.37259596,100 S 15th St Apt 103,7,Shockoe Slip,1,Downtown-2
101000004884,11792765.1122995,3719618.37259596,100 S 15th St Apt 206,7,Shockoe Slip,1,Downtown-2
101000004447,11791991.681111,3720163.14566338,100 Shockoe Slip,6,Shockoe Slip,1,Downtown-2
101000028191,11792244.2882189,3719966.66663309,100 Virginia St,6,Shockoe Slip,1,Downtown-2
101000106549,11792244.288347,3719966.667074,100 Virginia St,6,Shockoe Slip,1,Downtown-2
101000028192,11792244.288347,3719966.667074,100 Virginia St,6,Shockoe Slip,1,Downtown-2
101000050107,11792244.2882189,3719966.66663309,100 Virginia St,6,Shockoe Slip,1,Downtown-2
101000068192,11792244.2882189,3719966.66663309,100 Virginia St,6,Shockoe Slip,1,Downtown-2
101000069197,11792244.2882189,3719966.66663309,100 Virginia St,6,Shockoe Slip,1,Downtown-2
101000090426,11792244.2882189,3719966.66663309,100 Virginia St,6,Shockoe Slip,1,Downtown-2
256205-101000104048,11792244.288347,3719966.667074,100 Virginia St,6,Shockoe Slip,1,Downtown-2
101000113275,11792244.2882189,3719966.66663309,100 Virginia St,6,Shockoe Slip,1,Downtown-2
101000118755,11792244.2882189,3719966.66663309,100 Virginia St,6,Shockoe Slip,1,Downtown-2
269340-101000111252,11792716.4011779,3719465.97576598,101 S 15th St,7,Shockoe Slip,1,Downtown-2
101000066704,11792088.77827,3720101.2427301,101 Shockoe Slip,6,Shockoe Slip,1,Downtown-2
101000017989,11791968.8480044,3720118.64049519,104 Shockoe Slip,6,Shockoe Slip,1,Downtown-2
101000044854,11791968.8480044,3720118.64049519,104 Shockoe Slip,6,Shockoe Slip,1,Downtown-2
101000005200,11791968.8480044,3720118.64049519,104 Shockoe Slip Apt 2D,6,Shockoe Slip,1,Downtown-2
101000017162,11792467.639279,3719725.804038,109 S 14th St,7,Shockoe Slip,1,Downtown-2
101000017163,11792467.639279,3719725.804038,109 S 14th St,7,Shockoe Slip,1,Downtown-2
209428-101000065139,11792094.0996237,3719963.62331748,106 Shockoe Slip,6,Shockoe Slip,1,Downtown-2
230578-101000082517,11792094.0996237,3719963.62331748,106 Shockoe Slip,6,Shockoe Slip,1,Downtown-2
101000010765,11791994.2687385,3719998.72035273,106 Shockoe Slip,6,Shockoe Slip,1,Downtown-2
101000034123,11791940.674558,3720502.56327386,11 S 12th St,6,Shockoe Slip,1,Downtown-2
101000080029,11791940.674558,3720502.56327386,11 S 12th St,6,Shockoe Slip,1,Downtown-2
101000003156,11791893.2266741,3720050.55622366,110 S 13th St,6,Shockoe Slip,1,Downtown-2
101000035478,11792691.992832,3719530.712893,110 S 15th St Apt 302,7,Shockoe Slip,1,Downtown-2
101000071414,11792691.9921606,3719530.71252922,110 S 15th St Apt 310,7,Shockoe Slip,1,Downtown-2
266160-101000109685,11791776.0109539,3720077.64840682,111 S 12th St,6,Shockoe Slip,1,Downtown-2
101000053465,11792255.3372248,3719749.46088571,111 Virginia St,6,Shockoe Slip,1,Downtown-2
101000115983,11792255.3372248,3719749.46088571,111 Virginia St,6,Shockoe Slip,1,Downtown-2
101000116698,11792255.3372248,3719749.46088571,111 Virginia St,6,Shockoe Slip,1,Downtown-2
101000099785,11792181.24451,3719801.618519,114 Virginia St,6,Shockoe Slip,1,Downtown-2
101000002446,11792047.8286562,3719812.83478749,115 Shockoe Slip,6,Shockoe Slip,1,Downtown-2
101000075578,11792047.8286562,3719812.83478749,115 Shockoe Slip,6,Shockoe Slip,1,Downtown-2
101000018862,11792448.8883347,3719614.69244925,117 S 14th St,7,Shockoe Slip,1,Downtown-2
101000094241,11792448.888988,3719614.69304,117 S 14th St,7,Shockoe Slip,1,Downtown-2
262603-101000107754,11791590.0099793,3720106.75673789,1200 Canal St,6,Shockoe Slip,1,Downtown-2
101000056212,11791577.3126328,3719616.4266191,1200 E Byrd St,6,Shockoe Slip,1,Downtown-2
101000011833,11791884.7629596,3720420.89298464,1200 E Cary St,6,Shockoe Slip,1,Downtown-2
101000017493,11791884.7629596,3720420.89298464,1200 E Cary St,6,Shockoe Slip,1,Downtown-2
101000031717,11791884.7629596,3720420.89298464,1200 E Cary St,6,Shockoe Slip,1,Downtown-2
101000069904,11791884.7629596,3720420.89298464,1200 E Cary St,6,Shockoe Slip,1,Downtown-2
101000044631,11791602.984109,3720053.32451006,1201 E Canal St,6,Shockoe Slip,1,Downtown-2
266702-101000110002,11791588.7231465,3720107.72615962,1201 E Canal St,6,Shockoe Slip,1,Downtown-2
101000042775,11791839.186467,3720343.369076,1201 E Cary St,6,Shockoe Slip,1,Downtown-2
101000042778,11791839.186467,3720343.369076,1201 E Cary St,6,Shockoe Slip,1,Downtown-2
250822-101000100642,11792011.379385,3720616.59311292,1201 E Main St,6,Shockoe Slip,1,Downtown-2
264647-101000108937,11791677.3430298,3720023.06067314,1201-1299 E Canal St,6,Shockoe Slip,1,Downtown-2
262473-101000107694,11791687.9126964,3720025.17938553,1201-1299 E Canal St,6,Shockoe Slip,1,Downtown-2
197454-101000055319,11791682.545741,3720031.11346375,1201-1299 E Canal St,6,Shockoe Slip,1,Downtown-2
198593-101000056291,11791638.9245427,3720065.80460054,1201-1299 E Canal St,6,Shockoe Slip,1,Downtown-2
216297-101000070201,11792035.8356067,3720483.77152262,1207 E Main St,6,Shockoe Slip,1,Downtown-2
101000107055,11792135.751819,3720601.753402,1209 E Main St,6,Shockoe Slip,1,Downtown-2
101000046377,11792135.751819,3720601.753402,1209 E Main St,6,Shockoe Slip,1,Downtown-2
101000042763,11792155.6314133,3720586.86947012,1211 E Main St Apt 10,6,Shockoe Slip,1,Downtown-2
101000105085,11792194.685666,3720557.82231977,1215 E Main St Apt 3A,6,Shockoe Slip,1,Downtown-2
101000083724,11792194.685666,3720557.82231977,1215 E Main St Apt 4F,6,Shockoe Slip,1,Downtown-2
101000073225,11792062.15026,3720291.828825,1218 E Cary St,6,Shockoe Slip,1,Downtown-2
101000112167,11791743.615136,3720057.840776,1228 E Canal St,6,Shockoe Slip,1,Downtown-2
101000112168,11791743.615136,3720057.840776,1228 E Canal St,6,Shockoe Slip,1,Downtown-2
101000001101,11792437.083209,3719555.66526328,123 S 14th St,7,Shockoe Slip,1,Downtown-2
101000017159,11792430.139025,3719524.415333,125 S 14th St,7,Shockoe Slip,1,Downtown-2
101000017161,11792430.139025,3719524.415333,125 S 14th St,7,Shockoe Slip,1,Downtown-2
223727-101000076249,11792481.0834955,3719570.72378108,125 S 14th St,7,Shockoe Slip,1,Downtown-2
101000057270,11791580.275591,3720107.35947,12th St @ Canal St,6,Shockoe Slip,1,Downtown-2
101000109912,11791580.275591,3720107.35947,12th St @ Canal St,6,Shockoe Slip,1,Downtown-2
101000095559,11792062.000007,3720725.750254,12th St @ Main St,6,Shockoe Slip,4,Downtown-2
101000095559,11792062.000007,3720725.750254,12th St @ Main St,6,Shockoe Slip,1,Downtown-2
101000108493,11792062.000007,3720725.750254,12th St @ Main St,6,Shockoe Slip,4,Downtown-2
101000108493,11792062.000007,3720725.750254,12th St @ Main St,6,Shockoe Slip,1,Downtown-2
215971-101000070059,11792060.835227,3720691.62710718,1-3 S 12th St,6,Shockoe Slip,1,Downtown-2
200389-101000057958,11792048.8642935,3720701.99282085,1-3 S 12th St,6,Shockoe Slip,1,Downtown-2
101000085722,11792219.8906996,3720400.12499633,13 S 13th St,6,Shockoe Slip,1,Downtown-2
101000041272,11792960.153385,3719758.933565,13 S 15th St,7,Shockoe Slip,1,Downtown-2
101000037557,11792116.3318695,3720223.85406745,1300 E Cary St,6,Shockoe Slip,1,Downtown-2
101000084860,11792116.3318695,3720223.85406745,1300 E Cary St,6,Shockoe Slip,1,Downtown-2
101000098432,11792116.3318695,3720223.85406745,1300 E Cary St,6,Shockoe Slip,1,Downtown-2
101000107621,11792116.3318695,3720223.85406745,1300 E Cary St,6,Shockoe Slip,1,Downtown-2
199451-101000057157,11791709.4667118,3719998.07942721,1301 E Canal St,6,Shockoe Slip,1,Downtown-2
262751-101000107817,11791720.6129843,3720003.83484272,1301 E Canal St,6,Shockoe Slip,1,Downtown-2
259672-101000106259,11791716.1189744,3720006.90958299,1301 E Canal St,6,Shockoe Slip,1,Downtown-2
101000107732,11792096.3830759,3720146.31245741,1301 E Cary St,6,Shockoe Slip,1,Downtown-2
101000035069,11792288.2397298,3720486.23466693,1301 E Main St,6,Shockoe Slip,1,Downtown-2
198771-101000056456,11791731.6072845,3719987.12807746,1301-1323 E Canal St,6,Shockoe Slip,1,Downtown-2
101000014354,11792168.489942,3720181.821827,1308 E Cary St,6,Shockoe Slip,1,Downtown-2
101000014357,11792168.489942,3720181.821827,1308 E Cary St,6,Shockoe Slip,1,Downtown-2
101000031543,11792168.489942,3720181.821827,1308 E Cary St,6,Shockoe Slip,1,Downtown-2
101000120147,11792168.4893445,3720181.82127881,1308 E Cary St,6,Shockoe Slip,1,Downtown-2
101000031122,11792172.0955145,3720091.88740159,1309 E Cary St,6,Shockoe Slip,1,Downtown-2
101000107209,11792172.095578,3720091.887952,1309 E Cary St,6,Shockoe Slip,1,Downtown-2
101000107207,11792172.0955145,3720091.88740159,1309 E Cary St,6,Shockoe Slip,1,Downtown-2
101000039098,11792172.095578,3720091.887952,1309 E Cary St,6,Shockoe Slip,1,Downtown-2
101000003937,11792039.8563028,3719935.32464729,1310 E Canal St,6,Shockoe Slip,1,Downtown-2
101000057838,11792039.8563028,3719935.32464729,1310 E Canal St,6,Shockoe Slip,1,Downtown-2
101000058456,11792039.8563028,3719935.32464729,1310 E Canal St,6,Shockoe Slip,1,Downtown-2
222271-101000074773,11792039.856341,3719935.325273,1310 E Canal St,6,Shockoe Slip,1,Downtown-2
101000098702,11792039.8563028,3719935.32464729,1310 E Canal St,6,Shockoe Slip,1,Downtown-2
101000052444,11792187.304865,3720168.467523,1310 E Cary St,6,Shockoe Slip,1,Downtown-2
101000040335,11792207.9485222,3720153.80824502,1312 E Cary St,6,Shockoe Slip,1,Downtown-2
101000018559,11792219.272321,3720062.239389,1313 E Cary St,6,Shockoe Slip,1,Downtown-2
101000103217,11792391.452095,3720410.357459,1313 E Main St,6,Shockoe Slip,1,Downtown-2
101000028286,11792391.452095,3720410.357459,1313 E Main St,6,Shockoe Slip,1,Downtown-2
101000103058,11792391.4520374,3720410.35714355,1313 E Main St,6,Shockoe Slip,1,Downtown-2
101000103061,11792391.452095,3720410.357459,1313 E Main St,6,Shockoe Slip,1,Downtown-2
101000094842,11792391.4520374,3720410.35714355,1313 E Main St Apt 103,6,Shockoe Slip,1,Downtown-2
101000009513,11792391.4520374,3720410.35714355,1313 E Main St Apt 207,6,Shockoe Slip,1,Downtown-2
101000009583,11792391.4520374,3720410.35714355,1313 E Main St Apt 207,6,Shockoe Slip,1,Downtown-2
101000118587,11792391.4520374,3720410.35714355,1313 E Main St Apt 318,6,Shockoe Slip,1,Downtown-2
101000022503,11792241.0153335,3720042.12521468,1315 E Cary St,6,Shockoe Slip,1,Downtown-2
101000094440,11792241.015388,3720042.125912,1315 E Cary St,6,Shockoe Slip,1,Downtown-2
