CASE_REFERENCE,X_COORD,Y_COORD,ADDRESS,COUNCIL,NEIGHBORHOOD,PRECINCT,NSA
253634-101000102611,11783487.631953,3701315.38168399,2606 E Belt Blvd,8,Deerbourne,2,Broad Rock-2
101000057814,11783380.84282,3701279.130958,2612 Belt Blvd,8,Deerbourne,2,Broad Rock-2
253636-101000102612,11783515.9021844,3701160.11806469,2640 Belt Blvd,8,Deerbourne,2,Broad Rock-2
101000111121,11783337.1285296,3701083.29500475,2700 A Belt Blvd,8,Deerbourne,2,Broad Rock-2
101000070545,11783484.414135,3701077.329524,2700 Belt Blvd,8,Deerbourne,2,Broad Rock-2
101000070546,11783484.414135,3701077.329524,2700 Belt Blvd,8,Deerbourne,2,Broad Rock-2
101000011198,11783220.972404,3700196.769934,2701 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000058173,11783220.972404,3700196.769934,2701 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000042747,11783479.119854,3700899.354487,2712 Belt Blvd,8,Deerbourne,2,Broad Rock-2
101000050510,11783479.119854,3700899.354487,2712 Belt Blvd,8,Deerbourne,2,Broad Rock-2
101000099680,11783479.119854,3700899.354487,2712 Belt Blvd,8,Deerbourne,2,Broad Rock-2
101000050513,11783479.119854,3700899.354487,2712 Belt Blvd,8,Deerbourne,2,Broad Rock-2
101000086841,11783479.119854,3700899.354487,2712 Belt Blvd,8,Deerbourne,2,Broad Rock-2
101000000191,11783102.536946,3700121.198234,2712 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000006003,11783102.536946,3700121.198234,2712 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000017341,11783102.536946,3700121.198234,2712 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000063238,11783102.536946,3700121.198234,2712 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000109676,11783547.251279,3700850.113115,2716 Belt Blvd,8,Deerbourne,2,Broad Rock-2
101000106628,11783569.887389,3700788.389813,2720 Belt Blvd,8,Deerbourne,2,Broad Rock-2
101000091938,11782442.95526,3699964.372433,2721 Hopkins Road,8,Deerbourne,2,Broad Rock-2
101000117079,11783584.6989915,3700721.38302313,2724 Belt Blvd,8,Deerbourne,2,Broad Rock-2
101000063369,11783293.45684,3699997.47965,2725 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000033399,11783606.945386,3700659.964873,2728 Belt Blvd,8,Deerbourne,2,Broad Rock-2
101000018801,11783624.059525,3700606.679547,2732 Belt Blvd,8,Deerbourne,2,Broad Rock-2
101000029113,11783624.0592741,3700606.68018557,2732 Belt Blvd,8,Deerbourne,2,Broad Rock-2
101000032586,11783624.059525,3700606.679547,2732 Belt Blvd,8,Deerbourne,2,Broad Rock-2
101000118530,11783624.059525,3700606.679547,2732 Belt Blvd,8,Deerbourne,2,Broad Rock-2
101000102166,11783289.517871,3699755.356118,2742 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000119915,11783399.96122,3699809.955419,2743 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000053269,11783472.961074,3699688.944506,2755 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000013500,11783507.9625596,3699630.85027257,2801 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000020611,11782813.021777,3700073.581532,2806 Sunora Ct,8,Deerbourne,2,Broad Rock-2
101000021154,11783549.463217,3699562.472646,2807 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000013839,11782398.4427127,3699780.37278006,2807 Hopkins Road,8,Deerbourne,2,Broad Rock-2
101000013843,11782398.44321,3699780.372144,2807 Hopkins Road,8,Deerbourne,2,Broad Rock-2
101000013846,11782398.44321,3699780.372144,2807 Hopkins Road,8,Deerbourne,2,Broad Rock-2
101000109048,11783601.8569163,3699470.200889,2813 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000084876,11782381.9427913,3699711.10098764,2813 Hopkins Road,8,Deerbourne,2,Broad Rock-2
101000041969,11782965.989975,3699996.050847,2813 Sunora Ct,8,Deerbourne,2,Broad Rock-2
101000096015,11782965.989975,3699996.050847,2813 Sunora Ct,8,Deerbourne,2,Broad Rock-2
101000016184,11782823.58442,3699919.083809,2818 Sunora Ct,8,Deerbourne,2,Broad Rock-2
101000045410,11782823.58442,3699919.083809,2818 Sunora Ct,8,Deerbourne,2,Broad Rock-2
101000034356,11782364.943277,3699640.396703,2819 Hopkins Road,8,Deerbourne,2,Broad Rock-2
101000095493,11783283.990323,3699156.988221,2900 Kelrae Dr,8,Deerbourne,2,Broad Rock-2
101000106257,11783317.009614,3699084.979178,2906 Kelrae Dr,8,Deerbourne,2,Broad Rock-2
101000095231,11783431.449346,3699142.328473,2907 Kelrae Dr,8,Deerbourne,2,Broad Rock-2
101000002470,11783461.9529387,3699071.32079801,2913 Kelrae Dr,8,Deerbourne,2,Broad Rock-2
101000094320,11783763.429325,3699153.524973,2919 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000025822,11783780.4328038,3699071.73117408,2925 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000057021,11783780.433556,3699071.731173,2925 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000031887,11783482.951211,3698932.818721,2925 Kelrae Dr,8,Deerbourne,2,Broad Rock-2
101000048975,11783651.533551,3699022.364802,2930 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000060024,11783651.533551,3699022.364802,2930 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000007396,11783488.4512,3698860.883826,2931 Kelrae Dr,8,Deerbourne,2,Broad Rock-2
101000013892,11783789.9212904,3698929.7799883,2937 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000050922,11783789.9212904,3698929.7799883,2937 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000099043,11783795.4212642,3698860.48872833,2943 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000031835,11782666.4587802,3699015.74871381,3001 Baronet Dr,8,Deerbourne,2,Broad Rock-2
101000033244,11782666.459078,3699015.748674,3001 Baronet Dr,8,Deerbourne,2,Broad Rock-2
101000036255,11782666.459078,3699015.748674,3001 Baronet Dr,8,Deerbourne,2,Broad Rock-2
101000065494,11782666.4587802,3699015.74871381,3001 Baronet Dr,8,Deerbourne,2,Broad Rock-2
101000042561,11783673.533507,3698742.344693,3006 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000023931,11783374.542963,3698705.050148,3006 Kelrae Dr,8,Deerbourne,2,Broad Rock-2
101000028048,11782339.4295434,3699047.17246334,3007 Hopkins Road,8,Deerbourne,2,Broad Rock-2
101000100319,11782339.429548,3699047.172167,3007 Hopkins Road,8,Deerbourne,2,Broad Rock-2
101000031124,11782339.429548,3699047.172167,3007 Hopkins Road,8,Deerbourne,2,Broad Rock-2
101000100534,11782339.429548,3699047.172167,3007 Hopkins Road,8,Deerbourne,2,Broad Rock-2
101000037191,11782339.429548,3699047.172167,3007 Hopkins Road,8,Deerbourne,2,Broad Rock-2
101000043172,11783497.949213,3698725.597679,3007 Kelrae Dr,8,Deerbourne,2,Broad Rock-2
101000049930,11783497.948449,3698725.59803562,3007 Kelrae Dr,8,Deerbourne,2,Broad Rock-2
101000059050,11783497.948449,3698725.59803562,3007 Kelrae Dr,8,Deerbourne,2,Broad Rock-2
101000059053,11783497.949213,3698725.597679,3007 Kelrae Dr,8,Deerbourne,2,Broad Rock-2
101000096601,11783497.949213,3698725.597679,3007 Kelrae Dr,8,Deerbourne,2,Broad Rock-2
101000098542,11783497.949213,3698725.597679,3007 Kelrae Dr,8,Deerbourne,2,Broad Rock-2
101000112245,11783497.949213,3698725.597679,3007 Kelrae Dr,8,Deerbourne,2,Broad Rock-2
101000114553,11783497.949213,3698725.597679,3007 Kelrae Dr,8,Deerbourne,2,Broad Rock-2
101000117678,11782554.0422123,3698844.98476705,3012 Baronet Dr,8,Deerbourne,2,Broad Rock-2
101000080071,11783373.529514,3698627.007981,3012 Kelrae Dr,8,Deerbourne,2,Broad Rock-2
101000005686,11783811.92365,3698649.849143,3013 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000067949,11782347.429532,3698974.039768,3013 Hopkins Road,8,Deerbourne,2,Broad Rock-2
101000103384,11783502.949203,3698654.45773,3013 Kelrae Dr,8,Deerbourne,2,Broad Rock-2
101000036202,11783683.033488,3698606.439453,3018 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000071849,11783683.033488,3698606.439453,3018 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000065451,11782355.429516,3698900.676069,3019 Hopkins Road,8,Deerbourne,2,Broad Rock-2
258665-101000105666,11782355.8825621,3698901.88907995,3019 Hopkins Road,8,Deerbourne,2,Broad Rock-2
101000043095,11783691.041018,3698533.179101,3024 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000033984,11783819.04798,3698513.68603,3025 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000085828,11783819.04798,3698513.68603,3025 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000021326,11783694.041012,3698458.02538,3030 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000027267,11783694.0404643,3698458.0258284,3030 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000108200,11783687.5273989,3698379.16976901,3036 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000033981,11783817.185779,3698368.45174,3037 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000111538,11783817.185779,3698368.45174,3037 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000009426,11783676.527596,3698310.611961,3042 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000017838,11783676.5274512,3698310.61204653,3042 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000021485,11783676.527596,3698310.611961,3042 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000047047,11783676.5274512,3698310.61204653,3042 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000099262,11783657.533539,3698251.217394,3048 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000087825,11782571.9578144,3698696.16854247,3100 Baronet Dr,8,Deerbourne,2,Broad Rock-2
101000000259,11783634.039164,3698183.624026,3100 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000086018,11783634.039164,3698183.624026,3100 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000094154,11783380.999972,3698474.565045,3100 Kelrae Dr,8,Deerbourne,2,Broad Rock-2
101000035516,11782701.666685,3698717.110491,3101 Baronet Dr,8,Deerbourne,2,Broad Rock-2
101000013746,11782709.666669,3698645.085045,3107 Baronet Dr,8,Deerbourne,2,Broad Rock-2
101000019690,11782709.666669,3698645.085045,3107 Baronet Dr,8,Deerbourne,2,Broad Rock-2
101000118656,11783744.41788,3698083.046471,3107 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000072045,11782594.249905,3698537.372006,3112 Baronet Dr,8,Deerbourne,2,Broad Rock-2
101000006276,11783720.222718,3698019.150273,3113 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000006277,11783720.222718,3698019.150273,3113 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000015752,11783720.222718,3698019.150273,3113 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000077226,11783720.222718,3698019.150273,3113 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000113088,11783720.2219904,3698019.1508125,3113 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000000902,11783521.95507,3698358.542311,3113 Kelrae Dr,8,Deerbourne,2,Broad Rock-2
101000055026,11783521.9550598,3698358.54272581,3113 Kelrae Dr,8,Deerbourne,2,Broad Rock-2
101000023618,11782386.624349,3698614.25451945,3121 Hopkins Road,8,Deerbourne,2,Broad Rock-2
101000036136,11783668.920327,3697887.596731,3127 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000099261,11783668.920327,3697887.596731,3127 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000002345,11782419.125255,3698534.571486,3131 Hopkins Road,8,Deerbourne,2,Broad Rock-2
101000080705,11782419.125255,3698534.571486,3131 Hopkins Road,8,Deerbourne,2,Broad Rock-2
101000050857,11783561.3745238,3697612.04528991,3219 Glenan Dr,8,Deerbourne,2,Broad Rock-2
101000097587,11782328.3743079,3698175.66606596,3241 Hopkins Road,8,Deerbourne,2,Broad Rock-2
101000027536,11784335.194914,3698791.132981,3300 Platinum Road,8,Deerbourne,2,Broad Rock-2
101000033062,11784335.194914,3698791.132981,3300 Platinum Road,8,Deerbourne,2,Broad Rock-2
101000062639,11784335.194914,3698791.132981,3300 Platinum Road,8,Deerbourne,2,Broad Rock-2
101000070928,11784335.194914,3698791.132981,3300 Platinum Road,8,Deerbourne,2,Broad Rock-2
101000108178,11784335.194914,3698791.132981,3300 Platinum Road,8,Deerbourne,2,Broad Rock-2
101000116950,11784335.194914,3698791.132981,3300 R St,8,Deerbourne,2,Broad Rock-2
101000056498,11784536.4459808,3698555.83705733,3311 Platinum Road,8,Deerbourne,2,Broad Rock-2
101000056501,11784536.446151,3698555.836864,3311 Platinum Road,8,Deerbourne,2,Broad Rock-2
101000076135,11782246.597057,3698078.855862,3313 Hopkins Road,8,Deerbourne,2,Broad Rock-2
