CASE_REFERENCE,X_COORD,Y_COORD,ADDRESS,COUNCIL,NEIGHBORHOOD,PRECINCT,NSA
101000101956,11791759.541613,3726884.124695,1 W Hill St,3,Gilpin,4,North-6
101000114359,11791501.1711294,3725759.83272859,100 1/2 E Baker St,3,Gilpin,4,North-6
101000052625,11792544.9996567,3727337.17584655,100 E Bacon St,3,Gilpin,4,North-6
101000097038,11792545.000016,3727337.175955,100 E Bacon St,3,Gilpin,4,North-6
255540-101000103624,11791611.0475403,3726035.27551282,101 E Charity St,3,Gilpin,4,North-6
101000035689,11791553.8651302,3726072.97848344,1000 N 1st St,3,Gilpin,4,North-6
101000100899,11791553.865187,3726072.97868,1000 N 1st St,3,Gilpin,4,North-6
101000043990,11791553.865187,3726072.97868,1000 N 1st St,3,Gilpin,4,North-6
101000106209,11791553.8651302,3726072.97848344,1000 N 1st St,3,Gilpin,4,North-6
101000101868,11792111.826998,3725736.750022,1000 N 3rd St,6,Gilpin,4,North-6
101000036485,11792111.8262984,3725736.74965857,1000 N 3rd St,6,Gilpin,4,North-6
101000049129,11792398.4494556,3725538.89933366,1000 N 4th St,6,Gilpin,4,North-6
101000110705,11790970.479215,3726343.326236,1000 St John St,3,Gilpin,4,North-6
101000112939,11790664.338751,3726404.167978,1000 St Paul St,3,Gilpin,4,North-6
101000009706,11791673.6303109,3726034.63284984,1001 N 1st St,3,Gilpin,4,North-6
259898-101000106388,11791612.128522,3726145.761671,1008 N 1st St,3,Gilpin,4,North-6
101000049362,11790062.3404482,3726610.7580262,1014 Hickory St,3,Gilpin,4,North-6
101000013913,11791956.8949253,3726066.19676578,1014 N 2nd St,3,Gilpin,4,North-6
101000076661,11791956.8949253,3726066.19676578,1014 N 2nd St,3,Gilpin,4,North-6
101000112798,11790609.3748669,3726495.82235667,1018 St Paul St,3,Gilpin,4,North-6
255539-101000103623,11791790.7104954,3726296.04872778,1023 N 1st St,3,Gilpin,4,North-6
101000033174,11790006.7909463,3726628.35825386,1026 Hickory St,3,Gilpin,4,North-6
280640-101000118305,11792915.7051321,3725727.71305666,1028 N 5th St,6,Gilpin,4,North-6
101000013423,11791098.513408,3726612.375895,104 W Federal St,3,Gilpin,4,North-6
101000088852,11790598.8094351,3726602.77009878,1058 St Paul St,3,Gilpin,4,North-6
101000027166,11790582.036751,3726600.257153,1060 St Paul St,3,Gilpin,4,North-6
101000025718,11790816.932278,3726609.742042,1062 St Paul St,3,Gilpin,4,North-6
101000059856,11790995.670438,3726648.370902,108 W Federal St,3,Gilpin,4,North-6
101000025716,11790975.101909,3726654.982437,110 W Federal St,3,Gilpin,4,North-6
101000027165,11790975.101909,3726654.982437,110 W Federal St,3,Gilpin,4,North-6
101000027562,11790975.101909,3726654.982437,110 W Federal St,3,Gilpin,4,North-6
101000117449,11791185.6690216,3726727.61631151,1104 St John St,3,Gilpin,4,North-6
101000048185,11792105.8738987,3726287.99685628,1100 N 2nd St,3,Gilpin,4,North-6
101000075943,11790876.3583752,3726705.0619803,1100 St Paul St,3,Gilpin,4,North-6
101000109045,11791526.9025657,3726576.83230641,1102 St James St Apt E,3,Gilpin,4,North-6
101000014099,11791038.930522,3726731.194227,1103 St Paul St Apt B,3,Gilpin,4,North-6
