CASE_REFERENCE,X_COORD,Y_COORD,ADDRESS,COUNCIL,NEIGHBORHOOD,PRECINCT,NSA
101000051074,11792043.52825,3729042.263424,1 Yancey St,6,Southern Barton Heights,4,North-5
101000113305,11792043.52825,3729042.263424,1 Yancey St,6,Southern Barton Heights,4,North-5
101000113640,11792043.52825,3729042.263424,1 Yancey St,6,Southern Barton Heights,4,North-5
101000016790,11792506.30029,3729165.481681,101 Poe St,6,Southern Barton Heights,4,North-5
101000009476,11792506.30029,3729165.481681,101 Poe St Apt 18,6,Southern Barton Heights,4,North-5
101000000937,11792506.30029,3729165.481681,101 Poe St Apt 2,6,Southern Barton Heights,4,North-5
101000005198,11792506.30029,3729165.481681,101 Poe St Apt 27,6,Southern Barton Heights,4,North-5
101000008158,11792506.30029,3729165.481681,101 Poe St Apt 36,6,Southern Barton Heights,4,North-5
101000011507,11792506.30029,3729165.481681,101 Poe St Apt 36,6,Southern Barton Heights,4,North-5
101000000626,11792506.30029,3729165.481681,101 Poe St Apt 40,6,Southern Barton Heights,4,North-5
101000099600,11792506.2997136,3729165.48145329,101 Poe St Apt 44,6,Southern Barton Heights,4,North-5
101000015321,11792506.30029,3729165.481681,101 Poe St Apt 5,6,Southern Barton Heights,4,North-5
101000015352,11792506.30029,3729165.481681,101 Poe St Apt 6,6,Southern Barton Heights,4,North-5
101000009443,11792589.349665,3729283.722586,104 Poe St Apt A,6,Southern Barton Heights,4,North-5
101000009445,11792589.349665,3729283.722586,104 Poe St Apt A,6,Southern Barton Heights,4,North-5
101000009698,11792589.349665,3729283.722586,104 Poe St Apt C,6,Southern Barton Heights,4,North-5
101000116776,11791588.325092,3729082.990704,109 Yancey St,3,Southern Barton Heights,4,North-3
101000062439,11791930.816205,3728408.373287,11 W Fells St,6,Southern Barton Heights,4,North-5
101000071523,11791930.816205,3728408.373287,11 W Fells St,6,Southern Barton Heights,4,North-5
195701-101000053979,11792080.5103937,3728932.44383232,1425 North Ave,6,Southern Barton Heights,4,North-5
101000062313,11791927.458272,3728571.338841,15 King St,6,Southern Barton Heights,4,North-5
101000098201,11791927.4576451,3728571.33866488,15 King St,6,Southern Barton Heights,4,North-5
280772-101000118481,11792551.232482,3729874.20239335,150 E Roberts St,6,Southern Barton Heights,4,North-5
101000090019,11793130.769842,3727555.750649,1524 Valley Road,6,Southern Barton Heights,4,North-5
101000037739,11792177.493533,3727889.985216,1531 St James St,6,Southern Barton Heights,4,North-5
101000049927,11792177.493533,3727889.985216,1531 St James St,6,Southern Barton Heights,4,North-5
101000058865,11792177.493533,3727889.985216,1531 St James St,6,Southern Barton Heights,4,North-5
101000058876,11792177.493533,3727889.985216,1531 St James St,6,Southern Barton Heights,4,North-5
101000116304,11792177.493533,3727889.985216,1531 St James St,6,Southern Barton Heights,4,North-5
101000116321,11792177.493533,3727889.985216,1531 St James St,6,Southern Barton Heights,4,North-5
228402-101000081148,11792936.7934249,3727914.60466491,1600 Monteiro St,6,Southern Barton Heights,4,North-5
101000030004,11792889.5271112,3727958.23447732,1600 Monteiro St,6,Southern Barton Heights,4,North-5
101000024051,11793192.368144,3727918.354254,1600 Sewell St,6,Southern Barton Heights,4,North-5
101000101758,11793192.867815,3727947.343369,1602 Sewell St,6,Southern Barton Heights,4,North-5
101000029838,11793192.867815,3727947.343369,1602 Sewell St,6,Southern Barton Heights,4,North-5
101000034366,11793192.867815,3727947.343369,1602 Sewell St,6,Southern Barton Heights,4,North-5
101000103757,11793192.867815,3727947.343369,1602 Sewell St,6,Southern Barton Heights,4,North-5
101000004748,11793059.41631,3727945.999868,1603 Monteiro St,6,Southern Barton Heights,4,North-5
101000004750,11793059.41631,3727945.999868,1603 Monteiro St,6,Southern Barton Heights,4,North-5
101000034448,11792904.330006,3727999.071612,1604 Monteiro St,6,Southern Barton Heights,4,North-5
101000063986,11793198.061046,3727976.311159,1604 Sewell St,6,Southern Barton Heights,4,North-5
101000040256,11793033.162754,3728008.951842,1605 Monteiro St,6,Southern Barton Heights,4,North-5
101000041008,11792908.453358,3728032.782175,1606 Monteiro St,6,Southern Barton Heights,4,North-5
101000069300,11793194.319912,3728020.449851,1606 Sewell St,6,Southern Barton Heights,4,North-5
101000037049,11793058.319856,3728005.807163,1607 Monteiro St,6,Southern Barton Heights,4,North-5
101000062438,11792907.765695,3728067.758155,1608 Monteiro St Apt A,6,Southern Barton Heights,4,North-5
101000016678,11793004.812089,3728063.72437,1609 Monteiro St,6,Southern Barton Heights,4,North-5
101000035548,11793004.812089,3728063.72437,1609 Monteiro St,6,Southern Barton Heights,4,North-5
101000037639,11792910.910374,3728086.626227,1610 Monteiro St,6,Southern Barton Heights,4,North-5
101000042325,11792910.910374,3728086.626227,1610 Monteiro St,6,Southern Barton Heights,4,North-5
101000105178,11792910.910374,3728086.626227,1610 Monteiro St,6,Southern Barton Heights,4,North-5
101000050931,11792910.910374,3728086.626227,1610 Monteiro St,6,Southern Barton Heights,4,North-5
101000032459,11792910.910374,3728086.626227,1610 Monteiro St Apt B,6,Southern Barton Heights,4,North-5
101000044174,11792910.910374,3728086.626227,1610 Monteiro St Apt B,6,Southern Barton Heights,4,North-5
101000081626,11792705.5042016,3728196.23157407,1611 Lamb Ave,6,Southern Barton Heights,4,North-5
101000033970,11793015.246123,3728106.01464,1611 Monteiro St,6,Southern Barton Heights,4,North-5
