CASE_REFERENCE,X_COORD,Y_COORD,ADDRESS,COUNCIL,NEIGHBORHOOD,PRECINCT,NSA
101000074236,11792375.535132,3733413.545364,10 E Brookland Park Blvd,3,Brookland Park,4,North-4
274894-101000114514,11792569.3735239,3733368.98606531,100 E Brookland Park Blvd,3,Brookland Park,4,North-4
101000119407,11792630.7783788,3733420.32753536,100 E Brookland Park Blvd,3,Brookland Park,4,North-4
101000094034,11791796.972313,3733443.289399,104 W Brookland Park Blvd,3,Brookland Park,4,North-4
101000052230,11791796.972313,3733443.289399,104 W Brookland Park Blvd,3,Brookland Park,4,North-4
101000112402,11791796.972313,3733443.289399,104 W Brookland Park Blvd,3,Brookland Park,4,North-4
101000114329,11791796.972313,3733443.289399,104 W Brookland Park Blvd,3,Brookland Park,4,North-4
101000116181,11791796.972313,3733443.289399,104 W Brookland Park Blvd,3,Brookland Park,4,North-4
101000081803,11791779.611127,3733442.421618,106 W Brookland Park Blvd,3,Brookland Park,4,North-4
240550-101000091913,11791757.1731303,3733486.26564051,108 W Brookland Park Blvd,3,Brookland Park,4,North-4
101000071749,11792481.7285436,3736171.73868494,11 E Ladies Mile Road,3,Brookland Park,4,North-4
101000074591,11791750.097407,3733445.025616,110 W Brookland Park Blvd,3,Brookland Park,4,North-4
101000092802,11791731.868112,3733445.025616,112 W Brookland Park Blvd,3,Brookland Park,4,North-4
101000040287,11791731.868112,3733445.025616,112 W Brookland Park Blvd,3,Brookland Park,4,North-4
212516-101000067474,11791724.3150819,3733446.00896777,112 W Brookland Park Blvd,3,Brookland Park,4,North-4
235110-101000086463,11791696.6940102,3733471.66117233,114 W Brookland Park Blvd,3,Brookland Park,4,North-4
101000033710,11792819.888902,3733434.053525,116 E Brookland Park Blvd,3,Brookland Park,4,North-4
264996-101000109119,11792464.326293,3733436.370777,12 E Brookland Park Blvd,3,Brookland Park,4,North-4
101000040513,11791634.457874,3733449.472785,122 W Brookland Park Blvd,3,Brookland Park,4,North-4
101000083351,11791592.957957,3733452.166021,126 W Brookland Park Blvd,3,Brookland Park,4,North-4
101000100486,11791592.9575392,3733452.16555448,126 W Brookland Park Blvd,3,Brookland Park,4,North-4
206218-101000062450,11792862.6345927,3733894.85640987,151-199 E Crawford Ave,3,Brookland Park,4,North-4
101000042420,11792326.703537,3733413.07358,2 E Brookland Park Blvd,3,Brookland Park,4,North-4
101000106163,11792326.703537,3733413.07358,2 E Brookland Park Blvd,3,Brookland Park,4,North-4
101000034686,11792008.718337,3733429.40019497,20 W Brookland Park Blvd,3,Brookland Park,4,North-4
101000035925,11792008.718608,3733429.400647,20 W Brookland Park Blvd,3,Brookland Park,4,North-4
101000102254,11792008.718337,3733429.40019497,20 W Brookland Park Blvd,3,Brookland Park,4,North-4
101000102256,11792008.718608,3733429.400647,20 W Brookland Park Blvd,3,Brookland Park,4,North-4
