CASE_REFERENCE,X_COORD,Y_COORD,ADDRESS,COUNCIL,NEIGHBORHOOD,PRECINCT,NSA
101000117273,11761224.5200506,3735736.10229158,12 Richmond Way,1,University of Richmond,3,Far West-1
101000110014,11763144.543069,3736363.763216,14 Bostwick Lane,1,University of Richmond,3,Far West-1
244900-101000095428,11762246.8766968,3736771.20324247,2 Boatwright Dr,1,University of Richmond,3,Far West-1
101000055732,11761772.854868,3734769.713255,3 C Gateway Road,1,University of Richmond,3,Far West-1
101000043171,11763855.33233,3735935.187302,43 Old Mill Road,1,University of Richmond,3,Far West-1
101000045434,11763855.33233,3735935.187302,43 Old Mill Road,1,University of Richmond,3,Far West-1
101000053434,11763855.33233,3735935.187302,43 Old Mill Road,1,University of Richmond,3,Far West-1
101000026183,11759465.1996738,3734265.17506211,46 Crenshaw Way,1,University of Richmond,3,Far West-1
101000022009,11763606.80658,3736092.408444,55 Old Mill Road,1,University of Richmond,3,Far West-1
194998-101000053420,11763433.0027813,3735891.36317737,Campus Dr,1,University of Richmond,3,Far West-1
244679-101000095155,11762278.2807296,3736727.07366466,Campus Dr,1,University of Richmond,3,Far West-1
101000105727,11762697.917322,3735974.868325,Campus Dr @ Gateway Road,1,University of Richmond,3,Far West-1
101000061939,11761415.354987,3736663.299581,College Road @ Boatwright Dr,1,University of Richmond,3,Far West-1
101000051499,11761471.915883,3734619.566843,,1,University of Richmond,3,Far West-1
