CASE_REFERENCE,X_COORD,Y_COORD,ADDRESS,COUNCIL,NEIGHBORHOOD,PRECINCT,NSA
101000019216,11791179.693692,3716237.037394,0 E 4th St,6,Old Town Manchester,1,Old South-1
101000019763,11791179.693692,3716237.037394,0 E 4th St Ste 28,6,Old Town Manchester,1,Old South-1
254396-101000103094,11791715.3603905,3717158.53376764,1 Hull St,6,Old Town Manchester,1,Old South-1
101000027136,11792322.6661552,3715973.39207889,100 Everett St,6,Old Town Manchester,1,Old South-1
101000010079,11791649.2468081,3716896.74213423,100 Hull St,6,Old Town Manchester,1,Old South-1
101000023501,11791649.2468081,3716896.74213423,100 Hull St,6,Old Town Manchester,1,Old South-1
101000003240,11789927.4077055,3716189.67428543,101 W Commerce Road,6,Old Town Manchester,1,Old South-1
101000090315,11793024.973466,3713645.627878,1001 E 4th St,6,Old Town Manchester,1,Old South-4
222823-101000075387,11792234.8829814,3712528.0740781,1010-1098 Commerce Road,6,Old Town Manchester,1,Old South-4
101000062370,11791529.908871,3716827.2662,102 Hull St,6,Old Town Manchester,1,Old South-1
101000092827,11791529.908871,3716827.2662,102 Hull St,6,Old Town Manchester,1,Old South-1
101000107562,11791529.908871,3716827.2662,102 Hull St,6,Old Town Manchester,1,Old South-1
101000107809,11791529.908871,3716827.2662,102 Hull St,6,Old Town Manchester,1,Old South-1
101000063920,11793205.8912423,3715393.5088856,12 A Maury St,6,Old Town Manchester,1,Old South-4
101000017133,11790169.765265,3716078.209627,15 W 7th St,6,Old Town Manchester,1,Old South-1
101000094328,11790169.765265,3716078.209627,15 W 7th St,6,Old Town Manchester,1,Old South-1
101000038512,11790169.765265,3716078.209627,15 W 7th St,6,Old Town Manchester,1,Old South-1
270466-101000111881,11789649.9509684,3716298.02094923,151 W Commerce Road,6,Old Town Manchester,1,Old South-1
101000024788,11789683.1428346,3716308.60236126,151 W Commerce Road,6,Old Town Manchester,1,Old South-1
101000043358,11789683.1428346,3716308.60236126,151 W Commerce Road,6,Old Town Manchester,1,Old South-1
101000043359,11789683.143535,3716308.602211,151 W Commerce Road,6,Old Town Manchester,1,Old South-1
101000044757,11789683.1428346,3716308.60236126,151 W Commerce Road,6,Old Town Manchester,1,Old South-1
101000047611,11789683.1428346,3716308.60236126,151 W Commerce Road,6,Old Town Manchester,1,Old South-1
101000061332,11789683.1428346,3716308.60236126,151 W Commerce Road,6,Old Town Manchester,1,Old South-1
101000092388,11789683.1428346,3716308.60236126,151 W Commerce Road,6,Old Town Manchester,1,Old South-1
101000116001,11789683.1428346,3716308.60236126,151 W Commerce Road,6,Old Town Manchester,1,Old South-1
101000046124,11789683.1428346,3716308.60236126,151 W Commerce Road Apt 120,6,Old Town Manchester,1,Old South-1
101000092696,11789683.1428346,3716308.60236126,151 W Commerce Road Apt 332,6,Old Town Manchester,1,Old South-1
101000097671,11789683.1428346,3716308.60236126,151 W Commerce Road Apt 406,6,Old Town Manchester,1,Old South-1
101000093037,11789683.1428346,3716308.60236126,151 W Commerce Road Apt 436,6,Old Town Manchester,1,Old South-1
235518-101000086802,11791849.6883768,3716658.14468537,19 Decatur St,6,Old Town Manchester,1,Old South-1
101000000693,11791332.261628,3716417.127257,19 E 3rd St Apt 2A,6,Old Town Manchester,1,Old South-1
101000015549,11791332.261628,3716417.127257,19 E 3rd St Apt 2B,6,Old Town Manchester,1,Old South-1
101000021851,11791332.261628,3716417.127257,19 E 3rd St Apt 2B,6,Old Town Manchester,1,Old South-1
239377-101000090823,11790502.8811439,3715567.4006663,1-99 E 7th St,6,Old Town Manchester,1,Old South-1
239374-101000090820,11790431.323403,3716202.6415366,1-99 W 6th St,6,Old Town Manchester,1,Old South-1
