CASE_REFERENCE,X_COORD,Y_COORD,ADDRESS,COUNCIL,NEIGHBORHOOD,PRECINCT,NSA
101000030242,11792589.8015104,3709610.23620186,1200 Bruce St,6,Hillside Court,1,Old South-4
101000100468,11792589.801764,3709610.236015,1200 Bruce St,6,Hillside Court,1,Old South-4
101000035727,11792589.801764,3709610.236015,1200 Bruce St,6,Hillside Court,1,Old South-4
101000050025,11791674.1808534,3708729.04041271,1300 Minefee St,6,Hillside Court,1,Old South-4
101000119735,11791698.6632513,3708605.93459945,1310 Minefee St,6,Hillside Court,1,Old South-4
101000101166,11791699.666405,3708585.380781,1312 Minefee St,6,Hillside Court,1,Old South-4
101000037020,11791702.674273,3708544.774563,1316 Minefee St,6,Hillside Court,1,Old South-4
101000029865,11791707.1853684,3708508.17943709,1320 Minefee St,6,Hillside Court,1,Old South-4
101000096454,11792198.2513435,3709568.48296733,1408 Bruce St,6,Hillside Court,1,Old South-4
101000008596,11792268.320527,3708912.56651021,1409 Harwood St,6,Hillside Court,1,Old South-4
101000013210,11792134.173082,3709583.324323,1414 Bruce St,6,Hillside Court,1,Old South-4
101000109484,11791818.1846982,3709388.79820789,1514 Lone St,6,Hillside Court,1,Old South-4
101000093932,11791759.674815,3709286.417437,1528 Lone St,6,Hillside Court,1,Old South-4
101000052002,11791759.674815,3709286.417437,1528 Lone St,6,Hillside Court,1,Old South-4
101000105244,11792082.807699,3709559.495959,1600 Glenfield Ave,6,Hillside Court,1,Old South-4
101000111293,11792948.9997148,3709618.61036558,1601 Commerce Road,6,Hillside Court,1,Old South-4
101000055385,11791790.5851553,3709159.09273242,1602 Lone St,6,Hillside Court,1,Old South-4
101000012384,11792429.1435611,3709360.73689456,1614 Rosecrest Ave,6,Hillside Court,1,Old South-4
101000083014,11792780.012013,3709428.832834,1616 Elmdale Ave,6,Hillside Court,1,Old South-4
101000002361,11791946.9361026,3709270.12398899,1619 Glenfield Ave,6,Hillside Court,1,Old South-4
101000008733,11792639.190773,3709301.349165,1623 Elmdale Ave,6,Hillside Court,1,Old South-4
101000091597,11791953.997917,3709207.213199,1625 Glenfield Ave,6,Hillside Court,1,Old South-4
101000031158,11791953.9973743,3709207.21341504,1625 Glenfield Ave,6,Hillside Court,1,Old South-4
101000016405,11792643.103823,3709158.380291,1635 Elmdale Ave,6,Hillside Court,1,Old South-4
101000017383,11792643.103823,3709158.380291,1635 Elmdale Ave,6,Hillside Court,1,Old South-4
236226-101000087548,11793144.898172,3708673.79736769,1636 Commerce Rod,6,Hillside Court,2,Old South-4
101000068359,11791881.458692,3709078.183273,1639 Glenfield Ave,6,Hillside Court,1,Old South-4
101000031828,11792991.840002,3708591.007738,1641 Commerce Road,6,Hillside Court,2,Old South-4
101000069091,11793027.747082,3708389.526186,1643 Commerce Road,6,Hillside Court,2,Old South-4
101000069097,11792928.203974,3708146.176279,1649 Commerce Road,6,Hillside Court,2,Old South-4
101000006410,11792134.3448094,3709068.9852046,1652 Glenfield Ave,6,Hillside Court,1,Old South-4
101000092803,11792467.199647,3708992.475439,1660 Rosecrest Ave,6,Hillside Court,1,Old South-4
101000003337,11791985.453235,3708968.30554,1661 Glenfield Ave,6,Hillside Court,1,Old South-4
101000042415,11792187.0613925,3708987.02757425,1666 Glenfield Ave,6,Hillside Court,1,Old South-4
101000015402,11792532.7234161,3708792.68919637,1702 Rosecrest Ave,6,Hillside Court,1,Old South-4
101000116216,11791782.1681629,3708716.97286435,1703 Southlawn Ave,6,Hillside Court,1,Old South-4
101000046166,11792946.7928727,3707640.06273049,1705 Commerce Road,6,Hillside Court,2,Old South-4
101000076768,11792946.793504,3707640.062134,1705 Commerce Road,6,Hillside Court,2,Old South-4
101000075339,11792409.0008707,3708665.24367562,1705 Rosecrest Ave,6,Hillside Court,1,Old South-4
101000047566,11791746.9241003,3708392.42924504,1731 Southlawn Ave,6,Hillside Court,1,Old South-4
101000035467,11791744.343481,3708322.138854,1735 Southlawn Ave,6,Hillside Court,1,Old South-4
101000035469,11791744.343481,3708322.138854,1735 Southlawn Ave,6,Hillside Court,1,Old South-4
101000100242,11792799.635334,3707307.796722,1801 Commerce Road,6,Hillside Court,2,Old South-4
101000028273,11792799.635334,3707307.796722,1801 Commerce Road,6,Hillside Court,2,Old South-4
101000037648,11792799.635334,3707307.796722,1801 Commerce Road,6,Hillside Court,2,Old South-4
101000040054,11792015.294711,3708273.684554,1803 Southlawn Ave,6,Hillside Court,1,Old South-4
101000016870,11792022.8260852,3708424.97666188,1804 Southlawn Ave,6,Hillside Court,1,Old South-4
101000085418,11792162.2566119,3708189.60846384,1825 Southlawn Ave,6,Hillside Court,1,Old South-4
219143-101000072525,11792505.2469054,3706965.46015838,1829 Commerce Road,6,Hillside Court,2,Old South-4
101000109624,11792349.8849127,3706662.58586228,1831 Commerce Road,6,Hillside Court,2,Old South-4
101000058047,11792164.568362,3708255.574026,1833 Southlawn Ave,6,Hillside Court,1,Old South-4
101000021539,11792265.532399,3708250.990374,1841 Southlawn Ave,6,Hillside Court,1,Old South-4
101000077477,11792317.595615,3708416.340109,1842 Southlawn Ave,6,Hillside Court,1,Old South-4
101000053117,11792329.4766848,3708412.17012511,1844 Southlawn Ave,6,Hillside Court,1,Old South-4
101000053119,11792329.4766848,3708412.17012511,1844 Southlawn Ave,6,Hillside Court,1,Old South-4
101000108003,11792587.845256,3706750.745057,Commerce Road @ Commerce Ct,6,Hillside Court,2,Old South-4
101000089886,11791654.999687,3709606.250212,Lone St @ Bruce St,6,Hillside Court,1,Old South-4
101000033619,11791654.999687,3709606.250212,Lone St @ Bruce St,6,Hillside Court,1,Old South-4
101000089883,11791718.999687,3708798.750179,Lone St @ Harwood St,6,Hillside Court,1,Old South-4
101000033617,11791718.999687,3708798.750179,Lone St @ Harwood St,6,Hillside Court,1,Old South-4
101000097907,11791604.098439,3708789.091043,Minefee St @ Harwood St,6,Hillside Court,1,Old South-4
101000028801,11791604.098439,3708789.091043,Minefee St @ Harwood St,6,Hillside Court,1,Old South-4
101000120629,11791949.504488,3709248.939821,1621 Glenfield Ave,6,Hillside Court,1,Old South-4
