CASE_REFERENCE,X_COORD,Y_COORD,ADDRESS,COUNCIL,NEIGHBORHOOD,PRECINCT,NSA
101000111515,11787638.593819,3700679.555714,2818 Montecrest Ave,8,Cullenwood,2,Broad Rock-2
101000026886,11787638.593819,3700679.555714,2818 Montecrest Ave,8,Cullenwood,2,Broad Rock-2
101000010633,11787479.468809,3700863.396225,2829 Terminal Ave,8,Cullenwood,2,Broad Rock-2
101000070650,11787461.9998661,3700677.71729593,2832 Montecrest Ave,8,Cullenwood,2,Broad Rock-2
101000107194,11787493.7498919,3700525.83298459,2833 Montecrest Ave,8,Cullenwood,2,Broad Rock-2
101000115207,11787417.343605,3700847.883789,2835 Terminal Ave,8,Cullenwood,2,Broad Rock-2
101000008613,11787357.843724,3700834.516362,2841 Terminal Ave,8,Cullenwood,2,Broad Rock-2
101000026421,11787357.8429928,3700834.51677571,2841 Terminal Ave,8,Cullenwood,2,Broad Rock-2
101000049973,11787357.8429928,3700834.51677571,2841 Terminal Ave,8,Cullenwood,2,Broad Rock-2
101000049974,11787357.8429928,3700834.51677571,2841 Terminal Ave,8,Cullenwood,2,Broad Rock-2
101000016957,11787378.124851,3700508.601987,2907 Montecrest Ave,8,Cullenwood,2,Broad Rock-2
101000001004,11787244.468623,3700813.73097,2907 Terminal Ave,8,Cullenwood,2,Broad Rock-2
101000057545,11787749.083427,3700255.348557,2909 Springview Dr,8,Cullenwood,2,Broad Rock-2
101000086991,11787301.937624,3700489.82735117,2913 Montecrest Ave,8,Cullenwood,2,Broad Rock-2
101000056879,11787187.4683971,3700800.82933881,2913 Terminal Ave,8,Cullenwood,2,Broad Rock-2
101000021080,11787235.187473,3700592.710743,2914 Montecrest Ave,8,Cullenwood,2,Broad Rock-2
101000048733,11787235.1872694,3700592.71104638,2914 Montecrest Ave,8,Cullenwood,2,Broad Rock-2
101000116305,11787235.1872694,3700592.71104638,2914 Montecrest Ave,8,Cullenwood,2,Broad Rock-2
101000069160,11787657.916615,3700349.708604,2918 Springview Dr,8,Cullenwood,2,Broad Rock-2
101000071705,11787595.083191,3700338.01701654,2924 Springview Dr,8,Cullenwood,2,Broad Rock-2
101000027027,11787535.541531,3700321.632217,2928 Springview Dr,8,Cullenwood,2,Broad Rock-2
101000060418,11787535.541531,3700321.632217,2928 Springview Dr,8,Cullenwood,2,Broad Rock-2
101000061570,11787535.5412828,3700321.63234305,2928 Springview Dr,8,Cullenwood,2,Broad Rock-2
101000069162,11787535.541531,3700321.632217,2928 Springview Dr,8,Cullenwood,2,Broad Rock-2
101000028318,11787570.472236,3699843.32215,2935 Newhaven Dr,8,Cullenwood,2,Broad Rock-2
101000104739,11787570.472236,3699843.32215,2935 Newhaven Dr,8,Cullenwood,2,Broad Rock-2
101000109097,11787570.472236,3699843.32215,2935 Newhaven Dr,8,Cullenwood,2,Broad Rock-2
101000115901,11787570.472236,3699843.32215,2935 Newhaven Dr,8,Cullenwood,2,Broad Rock-2
101000007659,11787483.666963,3700206.632447,2935 Springview Dr,8,Cullenwood,2,Broad Rock-2
101000028625,11786966.968849,3700750.905965,2935 Terminal Ave,8,Cullenwood,2,Broad Rock-2
101000117890,11787399.7496316,3700307.78701751,2940 Springview Dr,8,Cullenwood,2,Broad Rock-2
101000117893,11787399.7496316,3700307.78701751,2940 Springview Dr,8,Cullenwood,2,Broad Rock-2
101000068180,11787214.878459,3700373.611772,2948 Springview Dr,8,Cullenwood,2,Broad Rock-2
101000068177,11787269.00007,3700353.876575,2952 Springview Dr,8,Cullenwood,2,Broad Rock-2
101000083543,11787269.00007,3700353.876575,2952 Springview Dr,8,Cullenwood,2,Broad Rock-2
101000112030,11786883.958517,3700514.746988,3000 Montecrest Ave,8,Cullenwood,2,Broad Rock-2
101000039963,11786883.958517,3700514.746988,3000 Montecrest Ave,8,Cullenwood,2,Broad Rock-2
101000056595,11786812.999997,3700536.928374,3006 Montecrest Ave,8,Cullenwood,2,Broad Rock-2
101000078929,11786812.9998422,3700536.92871258,3006 Montecrest Ave,8,Cullenwood,2,Broad Rock-2
101000035980,11786757.083114,3699444.763892,3015 Ilex Ave,8,Cullenwood,2,Broad Rock-2
101000025283,11786751.041788,3700361.226626,3015 Montecrest Ave,8,Cullenwood,2,Broad Rock-2
101000046282,11786751.041788,3700361.226626,3015 Montecrest Ave,8,Cullenwood,2,Broad Rock-2
201852-101000059244,11786523.6696938,3700638.46360862,3019 Terminal Ave,8,Cullenwood,2,Broad Rock-2
209322-101000064972,11786539.234376,3700638.63613591,3019 Terminal Ave,8,Cullenwood,2,Broad Rock-2
101000113419,11786611.500072,3700401.938487,3028 Montecrest Ave,8,Cullenwood,2,Broad Rock-2
101000019061,11786894.666501,3700386.890616,3100 Lanewood Dr,8,Cullenwood,2,Broad Rock-2
101000030305,11785968.416713,3700173.03048,3100 Zion St,8,Cullenwood,2,Broad Rock-2
101000100793,11785968.416713,3700173.03048,3100 Zion St,8,Cullenwood,2,Broad Rock-2
101000042178,11785968.416713,3700173.03048,3100 Zion St,8,Cullenwood,2,Broad Rock-2
101000051080,11785968.416713,3700173.03048,3100 Zion St,8,Cullenwood,2,Broad Rock-2
101000112204,11785968.416713,3700173.03048,3100 Zion St,8,Cullenwood,2,Broad Rock-2
101000083387,11786386.79186,3700277.164786,3101 Cullenwood Dr,8,Cullenwood,2,Broad Rock-2
101000000576,11787056.688158,3700346.129543,3101 Lanewood Dr,8,Cullenwood,2,Broad Rock-2
101000015640,11786091.416795,3700211.762358,3101 Zion St,8,Cullenwood,2,Broad Rock-2
101000033966,11786091.416795,3700211.762358,3101 Zion St,8,Cullenwood,2,Broad Rock-2
101000009172,11786273.166759,3700173.894323,3106 Cullenwood Dr,8,Cullenwood,2,Broad Rock-2
101000049194,11786273.1660829,3700173.89462105,3106 Cullenwood Dr,8,Cullenwood,2,Broad Rock-2
101000028562,11785970.416381,3700115.798639,3106 Zion St,8,Cullenwood,2,Broad Rock-2
101000028563,11785970.416381,3700115.798639,3106 Zion St,8,Cullenwood,2,Broad Rock-2
101000063468,11785970.416381,3700115.798639,3106 Zion St,8,Cullenwood,2,Broad Rock-2
101000008503,11786091.916794,3700147.705399,3107 Zion St,8,Cullenwood,2,Broad Rock-2
101000001786,11786849.833236,3700310.59579644,3108 Lanewood Dr,8,Cullenwood,2,Broad Rock-2
101000001138,11786849.833236,3700310.59579644,3108 Lanewood Dr,8,Cullenwood,2,Broad Rock-2
101000015443,11787056.821032,3700266.00864,3109 Lanewood Dr,8,Cullenwood,2,Broad Rock-2
101000015452,11787056.821032,3700266.00864,3109 Lanewood Dr,8,Cullenwood,2,Broad Rock-2
101000018873,11787056.821032,3700266.00864,3109 Lanewood Dr,8,Cullenwood,2,Broad Rock-2
101000115059,11786274.166757,3700367.060276,3110 Vale St,8,Cullenwood,2,Broad Rock-2
101000057093,11786708.7907958,3700172.93292381,3113 Bashford Lane,8,Cullenwood,2,Broad Rock-2
101000020889,11786395.500176,3700107.84393,3113 Cullenwood Dr,8,Cullenwood,2,Broad Rock-2
101000055203,11786395.4994236,3700107.84431973,3113 Cullenwood Dr,8,Cullenwood,2,Broad Rock-2
101000117881,11786092.916792,3700088.710439,3113 Zion St,8,Cullenwood,2,Broad Rock-2
101000117883,11786092.916792,3700088.710439,3113 Zion St,8,Cullenwood,2,Broad Rock-2
101000120181,11786092.916792,3700088.710439,3113 Zion St,8,Cullenwood,2,Broad Rock-2
101000003445,11786207.958556,3700353.695801,3116 Vale St,8,Cullenwood,2,Broad Rock-2
101000099991,11786207.958556,3700353.695801,3116 Vale St,8,Cullenwood,2,Broad Rock-2
101000115057,11786207.958556,3700353.695801,3116 Vale St,8,Cullenwood,2,Broad Rock-2
249405-101000099493,11786205.8975552,3700357.69612932,3116 Vale St,8,Cullenwood,2,Broad Rock-2
101000063152,11787056.865323,3700188.499281,3117 Lanewood Dr,8,Cullenwood,2,Broad Rock-2
