CASE_REFERENCE,X_COORD,Y_COORD,ADDRESS,COUNCIL,NEIGHBORHOOD,PRECINCT,NSA
194744-101000053183,11786528.0938712,3722793.26679398,151-215 S Cherry St,5,Oregon Hill,4,Near West-4
232926-101000083970,11786579.0219238,3722734.75563883,219 S Cherry,5,Oregon Hill,4,Near West-4
203217-101000060170,11787261.4068225,3722678.17443737,225 S Pine St,5,Oregon Hill,4,Near West-4
208746-101000064728,11787261.4068225,3722678.17443737,225 S Pine St,5,Oregon Hill,4,Near West-4
219681-101000072802,11787261.4068225,3722678.17443737,225 S Pine St,5,Oregon Hill,4,Near West-4
101000020863,11786477.788069,3722673.363104,226 S Cherry St,5,Oregon Hill,4,Near West-4
219682-101000072803,11787261.1101627,3722650.0961838,227 S Pine,5,Oregon Hill,4,Near West-4
101000021506,11786819.496375,3722729.746193,228 S Laurel St,5,Oregon Hill,4,Near West-4
101000013390,11786819.496375,3722690.00021,230 S Laurel St,5,Oregon Hill,4,Near West-4
101000024902,11786819.496375,3722690.00021,230 S Laurel St,5,Oregon Hill,4,Near West-4
101000092442,11786819.496375,3722690.00021,230 S Laurel St,5,Oregon Hill,4,Near West-4
101000072854,11786819.496375,3722665.444156,232 S Laurel St,5,Oregon Hill,4,Near West-4
270347-101000111863,11786409.9882574,3722600.84470061,234 S Cherry St,5,Oregon Hill,4,Near West-4
101000103537,11786477.073176,3722583.251407,236 S Cherry St,5,Oregon Hill,4,Near West-4
240091-101000091360,11787158.9596501,3722678.10603486,236 S Pine St,5,Oregon Hill,4,Near West-4
101000088734,11787163.274887,3722683.26269,236 S Pine St,5,Oregon Hill,4,Near West-4
101000089025,11786910.4318431,3722649.53874904,237 S Laurel St,5,Oregon Hill,4,Near West-4
101000089028,11786910.432217,3722649.539333,237 S Laurel St,5,Oregon Hill,4,Near West-4
101000103542,11786476.9166346,3722564.41958766,238 S Cherry St,5,Oregon Hill,4,Near West-4
101000103543,11786476.917008,3722564.42008,238 S Cherry St,5,Oregon Hill,4,Near West-4
101000104564,11787170.402826,3722702.818754,238 S Pine St,5,Oregon Hill,4,Near West-4
197668-101000055623,11787125.2999515,3722709.90694656,238 S Pine St,5,Oregon Hill,4,Near West-4
101000103594,11786465.136192,3722476.95536,300 S Cherry St,5,Oregon Hill,4,Near West-4
101000033090,11786465.136192,3722476.95536,300 S Cherry St,5,Oregon Hill,4,Near West-4
101000078066,11786465.1356486,3722476.95497519,300 S Cherry St,5,Oregon Hill,4,Near West-4
270345-101000111861,11786465.136192,3722476.95536,300 S Cherry St,5,Oregon Hill,4,Near West-4
101000066197,11786819.562976,3722486.249961,300 S Laurel St,5,Oregon Hill,4,Near West-4
280783-101000118485,11787156.6517741,3722474.4039983,300 S Pine,5,Oregon Hill,4,Near West-4
101000004685,11786553.4155624,3722480.48249626,301 S Cherry St Apt B,5,Oregon Hill,4,Near West-4
226606-101000080214,11787258.34097,3722479.397612,301 S Pine St,5,Oregon Hill,4,Near West-4
201638-101000059012,11787122.0542437,3721353.2066407,302 1/2 S Pine St,5,Oregon Hill,4,Near West-4
215136-101000069259,11787122.0542437,3721353.2066407,302 1/2 S Pine St,5,Oregon Hill,4,Near West-4
101000046335,11787183.61671,3722433.615224,302 1/2 S Pine St,5,Oregon Hill,4,Near West-4
277717-101000115963,11787183.61671,3722433.615224,302 1/2 S Pine St,5,Oregon Hill,4,Near West-4
101000116207,11787183.61671,3722433.615224,302 1/2 S Pine St,5,Oregon Hill,4,Near West-4
101000041723,11786464.548923,3722459.196537,302 S Cherry St,5,Oregon Hill,4,Near West-4
101000041737,11786464.548923,3722459.196537,302 S Cherry St,5,Oregon Hill,4,Near West-4
101000046994,11786464.548923,3722459.196537,302 S Cherry St,5,Oregon Hill,4,Near West-4
101000024915,11787258.901336,3722437.521384,303 1/2 S Pine St,5,Oregon Hill,4,Near West-4
101000029093,11787258.901336,3722437.521384,303 1/2 S Pine St,5,Oregon Hill,4,Near West-4
101000001013,11786553.416199,3722461.607294,303 S Cherry St,5,Oregon Hill,4,Near West-4
101000108262,11786553.416199,3722461.607294,303 S Cherry St,5,Oregon Hill,4,Near West-4
101000039694,11786553.416199,3722461.607294,303 S Cherry St,5,Oregon Hill,4,Near West-4
101000071499,11786905.927633,3722469.448485,303 S Laurel St,5,Oregon Hill,4,Near West-4
101000076306,11787183.633442,3722413.59886,304 S Pine St,5,Oregon Hill,4,Near West-4
101000111229,11786553.4155624,3722440.60671279,305 S Cherry St,5,Oregon Hill,4,Near West-4
232921-101000083968,11786574.5967557,3722441.06664235,305 S Cherry St,5,Oregon Hill,4,Near West-4
101000118812,11787259.542083,3722413.640526,305 S Pine St,5,Oregon Hill,4,Near West-4
101000104885,11786464.366836,3722393.321669,306 S Cherry St,5,Oregon Hill,4,Near West-4
101000013222,11786905.829536,3722438.536802,307 S Laurel St,5,Oregon Hill,4,Near West-4
101000014416,11786905.829536,3722438.536802,307 S Laurel St,5,Oregon Hill,4,Near West-4
216055-101000070147,11787283.623509,3722382.96161059,307 S Pine St,5,Oregon Hill,4,Near West-4
