CASE_REFERENCE,X_COORD,Y_COORD,ADDRESS,COUNCIL,NEIGHBORHOOD,PRECINCT,NSA
101000057687,11788607.582038,3704890.342896,2000 Jefferson Davis Hwy,8,Broad Rock Industrial Park,2,Broad Rock-1
101000042549,11783485.000092,3703317.359821,2025 Hopkins Road,8,Broad Rock Industrial Park,2,Broad Rock-2
101000022711,11783311.2787306,3702963.92161391,2101 Hopkins Road,8,Broad Rock Industrial Park,2,Broad Rock-2
101000094304,11788378.499819,3704139.383111,2130 Jefferson Davis Hwy,8,Broad Rock Industrial Park,2,Broad Rock-1
101000062477,11788732.717943,3703810.292234,2300 Jefferson Davis Hwy,8,Broad Rock Industrial Park,2,Broad Rock-1
253633-101000102610,11783237.0199118,3701759.90757478,2503 Belt Blvd,8,Broad Rock Industrial Park,2,Broad Rock-2
101000114323,11788817.735489,3702744.260246,2600 Jefferson Davis Hwy,8,Broad Rock Industrial Park,2,Broad Rock-1
101000062060,11787578.145777,3705192.256334,2720 Cofer Road,8,Broad Rock Industrial Park,2,Broad Rock-2
101000062093,11787578.145777,3705192.256334,2720 Cofer Road,8,Broad Rock Industrial Park,2,Broad Rock-2
101000111953,11787426.1266121,3705134.66230225,2734 Cofer Road,8,Broad Rock Industrial Park,2,Broad Rock-2
101000048847,11787207.0122655,3705079.78092692,2800 Cofer Road,8,Broad Rock Industrial Park,2,Broad Rock-2
101000064753,11787207.0122655,3705079.78092692,2800 Cofer Road,8,Broad Rock Industrial Park,2,Broad Rock-2
101000030381,11787000.562732,3704945.26556868,2808 Cofer Road,8,Broad Rock Industrial Park,2,Broad Rock-2
101000040608,11787000.562732,3704945.26556868,2808 Cofer Road,8,Broad Rock Industrial Park,2,Broad Rock-2
101000042610,11787000.562732,3704945.26556868,2808 Cofer Road,8,Broad Rock Industrial Park,2,Broad Rock-2
101000075357,11787000.562732,3704945.26556868,2808 Cofer Road,8,Broad Rock Industrial Park,2,Broad Rock-2
101000044564,11786578.3698538,3704905.99483684,2828 Cofer Road,8,Broad Rock Industrial Park,2,Broad Rock-2
101000006037,11786578.3698538,3704905.99483684,2828 Cofer Road Ste A,8,Broad Rock Industrial Park,2,Broad Rock-2
101000103827,11786578.3698538,3704905.99483684,2828 Cofer Road Ste A,8,Broad Rock Industrial Park,2,Broad Rock-2
101000101256,11785649.653243,3704938.651526,3000 Cofer Road,8,Broad Rock Industrial Park,2,Broad Rock-2
101000051765,11785649.653243,3704938.651526,3000 Cofer Road,8,Broad Rock Industrial Park,2,Broad Rock-2
101000101261,11785649.653243,3704938.651526,3000 Cofer Road,8,Broad Rock Industrial Park,2,Broad Rock-2
101000051766,11785649.653243,3704938.651526,3000 Cofer Road,8,Broad Rock Industrial Park,2,Broad Rock-2
101000105790,11786555.47525,3700789.396045,3016 Terminal Ave,8,Broad Rock Industrial Park,2,Broad Rock-2
101000056522,11784771.400688,3703289.57176908,3219 Shaw Lane,8,Broad Rock Industrial Park,2,Broad Rock-2
101000043270,11784672.3022643,3703450.54820758,3222 Shaw Lane,8,Broad Rock Industrial Park,2,Broad Rock-2
101000056194,11784672.3022643,3703450.54820758,3222 Shaw Lane,8,Broad Rock Industrial Park,2,Broad Rock-2
101000107889,11784237.191501,3702502.72628,3300 Formex Road,8,Broad Rock Industrial Park,2,Broad Rock-2
101000106593,11784208.671545,3703331.243652,3308 Shaw Lane,8,Broad Rock Industrial Park,2,Broad Rock-2
101000061756,11783928.416528,3702785.440937,3400 Formex Road,8,Broad Rock Industrial Park,2,Broad Rock-2
101000017772,11783857.000004,3703705.801301,3403 Chalfont Dr,8,Broad Rock Industrial Park,2,Broad Rock-2
101000114121,11783689.376651,3703242.235956,3408 Shaw Lane,8,Broad Rock Industrial Park,2,Broad Rock-2
101000086310,11783773.000091,3703702.00050006,3411 Chalfont Dr,8,Broad Rock Industrial Park,2,Broad Rock-2
101000074470,11783608.549057,3703221.690065,3416 Shaw Lane,8,Broad Rock Industrial Park,2,Broad Rock-2
101000064713,11783681.500027,3703699.875132,3417 Chalfont Dr,8,Broad Rock Industrial Park,2,Broad Rock-2
101000020002,11783640.500109,3703698.061159,3421 Chalfont Dr,8,Broad Rock Industrial Park,2,Broad Rock-2
101000021718,11783640.500109,3703698.061159,3421 Chalfont Dr,8,Broad Rock Industrial Park,2,Broad Rock-2
101000111180,11783640.5000142,3703698.06182421,3421 Chalfont Dr,8,Broad Rock Industrial Park,2,Broad Rock-2
101000003733,11783535.99999,3703644.920846,3425 Chalfont Dr,8,Broad Rock Industrial Park,2,Broad Rock-2
101000014995,11783535.99999,3703664.949349,3427 Chalfont Dr,8,Broad Rock Industrial Park,2,Broad Rock-2
101000073692,11783534.999992,3703684.750162,3429 Chalfont Dr,8,Broad Rock Industrial Park,2,Broad Rock-2
101000089086,11783534.9998795,3703684.7506884,3429 Chalfont Dr,8,Broad Rock Industrial Park,2,Broad Rock-2
101000031103,11782866.012799,3702361.440989,Belt Blvd @ Hopkins Road,8,Broad Rock Industrial Park,2,Broad Rock-2
101000059846,11782866.012799,3702361.440989,Belt Blvd @ Hopkins Road,8,Broad Rock Industrial Park,2,Broad Rock-2
101000113024,11783488.999807,3703846.749663,Chalfont Dr @ Hopkins Road,8,Broad Rock Industrial Park,2,Broad Rock-2
101000100590,11788734.84762,3705167.6344,Cofer Road @ Jefferson Davis Hwy,8,Broad Rock Industrial Park,2,Old South-4
101000100590,11788734.84762,3705167.6344,Cofer Road @ Jefferson Davis Hwy,8,Broad Rock Industrial Park,2,Broad Rock-1
101000039602,11788734.84762,3705167.6344,Cofer Road @ Jefferson Davis Hwy,8,Broad Rock Industrial Park,2,Old South-4
101000039602,11788734.84762,3705167.6344,Cofer Road @ Jefferson Davis Hwy,8,Broad Rock Industrial Park,2,Broad Rock-1
101000053135,11788734.84762,3705167.6344,Cofer Road @ Jefferson Davis Hwy,8,Broad Rock Industrial Park,2,Old South-4
101000053135,11788734.84762,3705167.6344,Cofer Road @ Jefferson Davis Hwy,8,Broad Rock Industrial Park,2,Broad Rock-1
101000094386,11789009.689762,3701982.984319,Concord Ave @ Jefferson Davis Hwy,8,Broad Rock Industrial Park,2,Broad Rock-1
101000027138,11789038.18458,3701985.722589,Concord Ave @ Jefferson Davis Hwy,8,Broad Rock Industrial Park,2,Broad Rock-1
101000094390,11789038.18458,3701985.722589,Concord Ave @ Jefferson Davis Hwy,8,Broad Rock Industrial Park,2,Broad Rock-1
101000059842,11782866.012799,3702361.440989,Hopkins Road @ Belt Blvd,8,Broad Rock Industrial Park,2,Broad Rock-2
101000019709,11783488.999807,3703846.749663,Hopkins Road @ Chalfont Dr,8,Broad Rock Industrial Park,2,Broad Rock-2
101000094378,11789038.18458,3701985.722589,Jefferson Davis Hwy @ Concord Ave,8,Broad Rock Industrial Park,2,Broad Rock-1
101000094388,11789038.18458,3701985.722589,Jefferson Davis Hwy @ Concord Ave,8,Broad Rock Industrial Park,2,Broad Rock-1
101000111155,11788734.84762,3705167.6344,Jefferson Davis Hwy @ Wright Ave,8,Broad Rock Industrial Park,2,Old South-4
101000111155,11788734.84762,3705167.6344,Jefferson Davis Hwy @ Wright Ave,8,Broad Rock Industrial Park,2,Broad Rock-1
101000025209,11785973.999745,3700592.499676,Terminal Ave @ Zion St,8,Broad Rock Industrial Park,2,Broad Rock-2
101000061584,11785973.999745,3700592.499676,Terminal Ave @ Zion St,8,Broad Rock Industrial Park,2,Broad Rock-2
101000069841,11785973.999745,3700592.499676,Terminal Ave @ Zion St,8,Broad Rock Industrial Park,2,Broad Rock-2
101000116288,11785973.999745,3700592.499676,Terminal Ave @ Zion St,8,Broad Rock Industrial Park,2,Broad Rock-2
101000121413,11785973.999745,3700592.499676,Zion St @ Terminal Ave,8,Broad Rock Industrial Park,2,Broad Rock-2
101000123980,11788734.84762,3705167.6344,Wright Ave @ Jefferson Davis Hwy,8,Broad Rock Industrial Park,2,Old South-4
101000123980,11788734.84762,3705167.6344,Wright Ave @ Jefferson Davis Hwy,8,Broad Rock Industrial Park,2,Broad Rock-1
101000124775,11788734.84762,3705167.6344,Jefferson Davis Hwy @ Cofer Road,8,Broad Rock Industrial Park,2,Old South-4
101000124775,11788734.84762,3705167.6344,Jefferson Davis Hwy @ Cofer Road,8,Broad Rock Industrial Park,2,Broad Rock-1
