CASE_REFERENCE,X_COORD,Y_COORD,ADDRESS,COUNCIL,NEIGHBORHOOD,PRECINCT,NSA
101000117792,11779178.845974,3710997.086588,10 Weaver Ct,5,Northrop,3,Old South-3
101000119068,11779178.845974,3710997.086588,10 Weaver Ct,5,Northrop,3,Old South-3
101000004486,11779356.836104,3711076.288857,11 Weaver Ct,5,Northrop,3,Old South-3
101000097116,11779179.882718,3711059.650439,12 Weaver Ct,5,Northrop,3,Old South-3
101000050880,11779179.882718,3711059.650439,12 Weaver Ct,5,Northrop,3,Old South-3
101000022681,11779341.5077456,3711142.86234462,13 Weaver Ct,5,Northrop,3,Old South-3
101000007448,11779182.845966,3711122.997753,14 Weaver Ct,5,Northrop,3,Old South-3
101000084247,11779182.845966,3711122.997753,14 Weaver Ct,5,Northrop,3,Old South-3
101000059211,11779295.007815,3711182.544878,15 Weaver Ct,5,Northrop,3,Old South-3
101000103024,11779295.0075423,3711182.54500994,15 Weaver Ct,5,Northrop,3,Old South-3
101000116320,11779295.007815,3711182.544878,15 Weaver Ct,5,Northrop,3,Old South-3
101000079265,11780069.2548107,3711730.95461675,200 W Roanoke St,5,Northrop,3,Old South-3
101000092144,11780054.538777,3711810.225381,204 W Roanoke St,5,Northrop,3,Old South-3
101000038181,11780054.5381173,3711810.22572443,204 W Roanoke St,5,Northrop,3,Old South-3
101000079577,11780054.538777,3711810.225381,204 W Roanoke St,5,Northrop,3,Old South-3
101000094983,11780054.538777,3711810.225381,204 W Roanoke St,5,Northrop,3,Old South-3
101000114940,11780054.538777,3711810.225381,204 W Roanoke St,5,Northrop,3,Old South-3
101000001652,11780035.767817,3711898.294103,208 W Roanoke St,5,Northrop,3,Old South-3
101000111917,11780019.96798,3711974.846443,210 W Roanoke St,5,Northrop,3,Old South-3
101000019120,11778083.849477,3711390.926351,213 Norcroft Ter,5,Northrop,3,Old South-3
101000024690,11779999.595645,3712104.234308,216 W Roanoke St,5,Northrop,3,Old South-3
101000097654,11779999.595645,3712104.234308,216 W Roanoke St,5,Northrop,3,Old South-3
101000010985,11778226.292433,3711459.509875,223 Norcroft Ter,5,Northrop,3,Old South-3
101000004827,11778257.9459374,3711526.92139619,231 Norcroft Ter,5,Northrop,3,Old South-3
101000000187,11780107.301795,3711567.277048,24 W Roanoke St,5,Northrop,3,Old South-3
101000106254,11780107.301795,3711567.277048,24 W Roanoke St,5,Northrop,3,Old South-3
279976-101000117951,11776678.6102305,3711087.20816546,277-287 Westover Hills Blvd,5,Northrop,3,Old South-3
101000009315,11778017.610764,3711665.261104,301 Norcroft Cir,5,Northrop,3,Old South-3
101000009316,11778017.610764,3711665.261104,301 Norcroft Cir,5,Northrop,3,Old South-3
101000109494,11778053.953988,3711667.02004937,305 Norcroft Cir,5,Northrop,3,Old South-3
101000011506,11779873.168405,3712349.564198,312 W Roanoke St Apt 21,5,Northrop,3,Old South-3
101000003480,11779819.511032,3712337.447752,314 W Roanoke St Apt 21,5,Northrop,3,Old South-3
101000003498,11779819.511032,3712337.447752,314 W Roanoke St Apt 21,5,Northrop,3,Old South-3
101000016909,11779819.511032,3712337.447752,314 W Roanoke St Apt 21,5,Northrop,3,Old South-3
101000053680,11779819.5109909,3712337.44840113,314 W Roanoke St Apt 21,5,Northrop,3,Old South-3
101000104829,11779819.5109909,3712337.44840113,314 W Roanoke St Apt 21,5,Northrop,3,Old South-3
101000001209,11779711.330474,3712526.980181,322 W Roanoke St Apt 1,5,Northrop,3,Old South-3
101000004605,11779711.330474,3712526.980181,322 W Roanoke St Apt 22,5,Northrop,3,Old South-3
101000078846,11779890.4772393,3712451.68713217,330 W Roanoke St Apt 2,5,Northrop,3,Old South-3
101000115473,11778189.9488805,3712023.12758462,331 Norcroft Cir,5,Northrop,3,Old South-3
101000014661,11778187.018234,3712042.910611,333 Norcroft Cir,5,Northrop,3,Old South-3
101000002589,11779998.657655,3712561.597566,334 W Roanoke St Apt 1,5,Northrop,3,Old South-3
101000008871,11778012.628162,3712004.075715,346 Norcroft Cir,5,Northrop,3,Old South-3
101000018814,11778012.628162,3712004.075715,346 Norcroft Cir,5,Northrop,3,Old South-3
101000092247,11778065.384619,3712152.087558,347 Norcroft Cir,5,Northrop,3,Old South-3
101000049690,11778065.384558,3712152.08768119,347 Norcroft Cir,5,Northrop,3,Old South-3
101000017515,11777976.724035,3712153.553107,357 Norcroft Cir,5,Northrop,3,Old South-3
101000019145,11777809.661705,3712031.186882,360 Norcroft Cir,5,Northrop,3,Old South-3
101000085101,11777738.585817,3712143.29535438,361 Norcroft Cir,5,Northrop,3,Old South-3
101000027913,11777726.1296962,3712128.64017853,363 Norcroft Cir,5,Northrop,3,Old South-3
101000019029,11777820.652496,3711923.475483,372 Norcroft Cir,5,Northrop,3,Old South-3
224863-101000077141,11780057.8752291,3710986.47582429,3807 Midlothian Tpke,5,Northrop,3,Old South-3
101000063264,11780007.163871,3710967.634547,3809 Midlothian Tpke,5,Northrop,3,Old South-3
101000020342,11779947.692534,3710946.75926,3811 Midlothian Tpke,5,Northrop,3,Old South-3
