CASE_REFERENCE,X_COORD,Y_COORD,ADDRESS,COUNCIL,NEIGHBORHOOD,PRECINCT,NSA
101000011528,11765316.426193,3713091.041389,1205 Boulder Creek Road,4,Powhite Park,3,Midlothian-2
101000011529,11765316.426193,3713091.041389,1205 Boulder Creek Road,4,Powhite Park,3,Midlothian-2
101000018385,11765316.426193,3713091.041389,1205 Boulder Creek Road,4,Powhite Park,3,Midlothian-2
101000008429,11765259.198289,3713233.099832,1215 Boulder Creek Road,4,Powhite Park,3,Midlothian-2
101000001595,11765269.408242,3713315.206623,1223 Boulder Creek Road,4,Powhite Park,3,Midlothian-2
101000046683,11765269.4085456,3713315.20715954,1223 Boulder Creek Road,4,Powhite Park,3,Midlothian-2
101000001459,11765173.080023,3713350.922103,1224 Boulder Creek Road,4,Powhite Park,3,Midlothian-2
101000106247,11765175.479296,3713372.170092,1226 Boulder Creek Road,4,Powhite Park,3,Midlothian-2
101000021233,11765180.573774,3713389.273732,1228 Boulder Creek Road,4,Powhite Park,3,Midlothian-2
101000014549,11765172.184355,3713442.816604,1230 Boulder Creek Road,4,Powhite Park,3,Midlothian-2
101000106713,11765172.1844581,3713442.81698646,1230 Boulder Creek Road,4,Powhite Park,3,Midlothian-2
101000113353,11765172.1844581,3713442.81698646,1230 Boulder Creek Road,4,Powhite Park,3,Midlothian-2
101000041529,11765164.75622,3713463.277193,1232 Boulder Creek Road,4,Powhite Park,3,Midlothian-2
101000111697,11765164.75622,3713463.277193,1232 Boulder Creek Road,4,Powhite Park,3,Midlothian-2
101000001257,11765149.541356,3713495.996288,1236 Boulder Creek Road,4,Powhite Park,3,Midlothian-2
101000017951,11765149.541356,3713495.996288,1236 Boulder Creek Road,4,Powhite Park,3,Midlothian-2
101000041871,11765149.541356,3713495.996288,1236 Boulder Creek Road,4,Powhite Park,3,Midlothian-2
101000101022,11765149.541356,3713495.996288,1236 Boulder Creek Road,4,Powhite Park,3,Midlothian-2
101000003296,11765133.2984052,3713528.74599815,1238 Boulder Creek Road,4,Powhite Park,3,Midlothian-2
101000097825,11765133.2984052,3713528.74599815,1238 Boulder Creek Road,4,Powhite Park,3,Midlothian-2
101000097826,11765133.298278,3713528.745238,1238 Boulder Creek Road,4,Powhite Park,3,Midlothian-2
101000106010,11765122.075203,3713552.830164,1240 Boulder Creek Road,4,Powhite Park,3,Midlothian-2
101000007530,11765167.725375,3713705.369885,1249 Boulder Creek Road,4,Powhite Park,3,Midlothian-2
101000016921,11765167.725375,3713705.369885,1249 Boulder Creek Road,4,Powhite Park,3,Midlothian-2
101000046514,11765167.725375,3713705.369885,1249 Boulder Creek Road,4,Powhite Park,3,Midlothian-2
101000055673,11765167.725375,3713705.369885,1249 Boulder Creek Road,4,Powhite Park,3,Midlothian-2
101000034890,11765151.986561,3713739.296326,1253 Boulder Creek Road,4,Powhite Park,3,Midlothian-2
101000093422,11765151.986561,3713739.296326,1253 Boulder Creek Road,4,Powhite Park,3,Midlothian-2
101000051253,11765151.986561,3713739.296326,1253 Boulder Creek Road,4,Powhite Park,3,Midlothian-2
101000093572,11765151.986561,3713739.296326,1253 Boulder Creek Road,4,Powhite Park,3,Midlothian-2
101000051409,11765151.986561,3713739.296326,1253 Boulder Creek Road,4,Powhite Park,3,Midlothian-2
226775-101000079152,11765166.1752052,3713745.90153286,1253 Boulder Creek Road,4,Powhite Park,3,Midlothian-2
101000039765,11765061.14816,3713699.669765,1254 Boulder Creek Road,4,Powhite Park,3,Midlothian-2
101000111712,11765140.794326,3713761.680796,1255 Boulder Creek Road,4,Powhite Park,3,Midlothian-2
101000077423,11765111.1233019,3713831.87842112,1305 Boulder Creek Road,4,Powhite Park,3,Midlothian-2
101000078430,11765102.651358,3713851.005749,1307 Boulder Creek Road,4,Powhite Park,3,Midlothian-2
101000013757,11765075.0522575,3713932.93605961,1313 Boulder Creek Road,4,Powhite Park,3,Midlothian-2
101000022199,11764977.752001,3713974.314885,1318 Boulder Creek Road,4,Powhite Park,3,Midlothian-2
101000042743,11764977.752001,3713974.314885,1318 Boulder Creek Road,4,Powhite Park,3,Midlothian-2
101000003004,11765079.122205,3713990.437228,1319 Boulder Creek Road,4,Powhite Park,3,Midlothian-2
101000003427,11764974.736915,3714061.134921,1324 Boulder Creek Road,4,Powhite Park,3,Midlothian-2
101000094293,11764974.737501,3714061.13536411,1324 Boulder Creek Road,4,Powhite Park,3,Midlothian-2
101000100185,11765715.896175,3712842.963175,Hioaks Road @ Jahnke Road,4,Powhite Park,3,Midlothian-2
101000024813,11765705.362808,3712863.804059,Hioaks Road @ Jahnke Road,4,Powhite Park,3,Midlothian-2
101000075799,11765588.000366,3713095.999975,Hioaks Road @ Old Jahnke Road,4,Powhite Park,3,Midlothian-2
101000077197,11765588.000366,3713095.999975,Hioaks Road @ Old Jahnke Road,4,Powhite Park,3,Midlothian-2
101000082860,11765588.000366,3713095.999975,Hioaks Road @ Old Jahnke Road,4,Powhite Park,3,Midlothian-2
101000095689,11765588.000366,3713095.999975,Hioaks Road @ Old Jahnke Road,4,Powhite Park,3,Midlothian-2
101000116033,11765588.000366,3713095.999975,Hioaks Road @ Old Jahnke Road,4,Powhite Park,3,Midlothian-2
101000090750,11765715.896175,3712842.963175,Jahnke Road @ Hioaks Road,4,Powhite Park,3,Midlothian-2
101000024828,11765715.896175,3712842.963175,Jahnke Road @ Hioaks Road,4,Powhite Park,3,Midlothian-2
101000095241,11765715.896175,3712842.963175,Jahnke Road @ Hioaks Road,4,Powhite Park,3,Midlothian-2
