CASE_REFERENCE,X_COORD,Y_COORD,ADDRESS,COUNCIL,NEIGHBORHOOD,PRECINCT,NSA
101000100133,11766528.062221,3711925.498773,1001 Empearl Dr,9,Hioaks,3,Midlothian-2
101000100130,11766528.0623275,3711925.49935072,1001 Empearl Dr,9,Hioaks,3,Midlothian-2
101000014917,11766528.062221,3711925.498773,1001 Empearl Dr,9,Hioaks,3,Midlothian-2
101000032919,11765910.6199899,3712101.64568724,1001 Hioaks Road,9,Hioaks,3,Midlothian-2
101000073340,11765910.619886,3712101.645074,1001 Hioaks Road,9,Hioaks,3,Midlothian-2
101000100413,11765910.619886,3712101.645074,1001 Hioaks Road,9,Hioaks,3,Midlothian-2
101000037354,11765916.6806293,3712179.90681814,1011 Hioaks Road,9,Hioaks,3,Midlothian-2
101000075981,11765916.679913,3712179.9064,1011 Hioaks Road,9,Hioaks,3,Midlothian-2
101000102240,11765917.888244,3712408.819985,1017 Hioaks Road,9,Hioaks,3,Midlothian-2
101000046032,11765917.888244,3712408.819985,1017 Hioaks Road,9,Hioaks,3,Midlothian-2
101000051382,11765917.8883964,3712408.82035345,1017 Hioaks Road Apt 101,9,Hioaks,3,Midlothian-2
101000002250,11765917.8883964,3712408.82035345,1017 Hioaks Road Apt 157,9,Hioaks,3,Midlothian-2
101000049332,11765917.8883964,3712408.82035345,1017 Hioaks Road Apt 213,9,Hioaks,3,Midlothian-2
101000056101,11765917.8883964,3712408.82035345,1017 Hioaks Road Apt 231,9,Hioaks,3,Midlothian-2
101000016918,11765917.8883964,3712408.82035345,1017 Hioaks Road Apt 359,9,Hioaks,3,Midlothian-2
101000058157,11766017.3722777,3712584.68479977,1021 Hioaks Road,9,Hioaks,3,Midlothian-2
101000008731,11766260.619514,3709533.169896,1701 Jefferson Davis Hwy,9,Hioaks,3,Midlothian-2
101000034539,11768455.7171001,3708962.30767216,212 Green Cove Dr,9,Hioaks,3,Midlothian-2
101000108699,11768349.645398,3708977.86925739,227 Laurel Fork Dr,9,Hioaks,3,Midlothian-2
101000114492,11768349.645398,3708977.86925739,227 Laurel Fork Dr,9,Hioaks,3,Midlothian-2
101000028867,11767986.2811367,3709241.19909489,303 Grey Birch Dr,9,Hioaks,3,Midlothian-2
101000063687,11768497.8215293,3709428.78768189,307 Red Ash Dr,9,Hioaks,3,Midlothian-2
101000026761,11768236.321642,3709353.53934991,308 Red Ash Dr,9,Hioaks,3,Midlothian-2
101000043910,11768039.2726017,3709307.43784215,309 Grey Birch Dr,9,Hioaks,3,Midlothian-2
101000084756,11767801.2381273,3709410.85728449,310 Grey Birch Dr,9,Hioaks,3,Midlothian-2
101000008204,11768157.7466942,3709462.46265956,312 Red Ash Dr,9,Hioaks,3,Midlothian-2
101000048835,11768026.7892264,3709665.75922782,334 Red Ash Dr,9,Hioaks,3,Midlothian-2
101000050744,11768026.7892264,3709665.75922782,334 Red Ash Dr,9,Hioaks,3,Midlothian-2
101000057433,11768026.7892264,3709665.75922782,334 Red Ash Dr,9,Hioaks,3,Midlothian-2
101000049771,11767908.9303087,3709477.52431797,337 Grey Birch Dr,9,Hioaks,3,Midlothian-2
101000012298,11767904.6567909,3709496.75514809,339 Grey Birch Dr,9,Hioaks,3,Midlothian-2
101000011680,11767885.8534683,3709687.35419789,355 Grey Birch Dr,9,Hioaks,3,Midlothian-2
101000113747,11767845.3998878,3709734.23129306,357 Grey Birch Dr,9,Hioaks,3,Midlothian-2
101000114199,11765387.081235,3710730.763958,500 Hioaks Road,9,Hioaks,3,Midlothian-2
101000040672,11768243.4171767,3709142.81240503,6507 Sugar Maple Dr,9,Hioaks,3,Midlothian-2
101000078462,11768243.4171767,3709142.81240503,6507 Sugar Maple Dr,9,Hioaks,3,Midlothian-2
101000087571,11768243.417058,3709142.811753,6507 Sugar Maple Dr,9,Hioaks,3,Midlothian-2
101000000659,11767857.8863779,3708893.83872173,6536 Old Warwick Road,9,Hioaks,3,Midlothian-2
224140-101000076609,11765699.9250136,3710806.91889306,670 Hioaks Lane,9,Hioaks,3,Midlothian-2
101000032449,11767790.508515,3709940.805564,6700 W Carnation St,9,Hioaks,3,Midlothian-2
101000048516,11767790.509168,3709940.80619768,6700 W Carnation St,9,Hioaks,3,Midlothian-2
101000095336,11767790.508515,3709940.805564,6700 W Carnation St,9,Hioaks,3,Midlothian-2
101000040136,11767790.509168,3709940.80619768,6700 W Carnation St Apt A,9,Hioaks,3,Midlothian-2
101000065304,11767790.508515,3709940.805564,6700 W Carnation St Apt A,9,Hioaks,3,Midlothian-2
101000089381,11767299.818879,3709435.005066,6701 W Carnation St,9,Hioaks,3,Midlothian-2
101000092678,11767488.9185755,3709393.08496364,6703 W Carnation St Apt A,9,Hioaks,3,Midlothian-2
101000055719,11768021.2183907,3710222.2478702,6706 W Carnation St Apt G,9,Hioaks,3,Midlothian-2
101000060438,11768021.2183907,3710222.2478702,6706 W Carnation St Apt G,9,Hioaks,3,Midlothian-2
101000098818,11768021.2183907,3710222.2478702,6706 W Carnation St Apt G,9,Hioaks,3,Midlothian-2
101000057844,11767449.8152646,3709209.00287275,6707 W Carnation St Apt B,9,Hioaks,3,Midlothian-2
101000039690,11767449.8152646,3709209.00287275,6707 W Carnation St Apt H,9,Hioaks,3,Midlothian-2
101000097369,11767899.2206707,3710289.89061757,6708 W Carnation St Apt H,9,Hioaks,3,Midlothian-2
101000030210,11765964.7281139,3711196.86067163,671 Hioaks Road,9,Hioaks,3,Midlothian-2
101000116358,11765964.727718,3711196.860466,671 Hioaks Road,9,Hioaks,3,Midlothian-2
101000003836,11767227.5611907,3709327.54782708,6711 W Carnation St Apt A,9,Hioaks,3,Midlothian-2
101000116727,11767600.867922,3710507.31284417,6718 W Carnation St Apt C,9,Hioaks,3,Midlothian-2
101000005997,11767323.8375975,3709728.54131591,6721 W Carnation St Apt D,9,Hioaks,3,Midlothian-2
101000033009,11767413.6429889,3710317.67237681,6722 W Carnation St Apt A,9,Hioaks,3,Midlothian-2
101000051061,11767359.2872376,3710179.97056907,6724 W Carnation St Apt B,9,Hioaks,3,Midlothian-2
101000015291,11767553.7595522,3709931.14328178,6728 W Carnation St,9,Hioaks,3,Midlothian-2
101000096616,11767553.7595522,3709931.14328178,6728 W Carnation St Apt D,9,Hioaks,3,Midlothian-2
101000065599,11767553.7595522,3709931.14328178,6728 W Carnation St Apt E,9,Hioaks,3,Midlothian-2
101000115883,11767553.7595522,3709931.14328178,6728 W Carnation St Apt F,9,Hioaks,3,Midlothian-2
101000004476,11767577.91801,3710060.38838337,6730 W Carnation St Apt G,9,Hioaks,3,Midlothian-2
101000053452,11767577.91801,3710060.38838337,6730 W Carnation St Apt H,9,Hioaks,3,Midlothian-2
101000105149,11766833.49993,3710459.058792,6800 W Carnation St,9,Hioaks,3,Midlothian-2
101000056208,11766881.5152669,3709974.89544493,6801 W Carnation St Apt E,9,Hioaks,3,Midlothian-2
101000116741,11767052.5540955,3709914.76405921,6805 W Carnation St Apt B,9,Hioaks,3,Midlothian-2
101000015740,11767052.553954,3709914.763949,6805 W Carnation St Apt H,9,Hioaks,3,Midlothian-2
101000021669,11767058.732747,3709816.535143,6807 W Carnation St Apt A,9,Hioaks,3,Midlothian-2
101000060566,11767058.7330977,3709816.5354459,6807 W Carnation St Apt B,9,Hioaks,3,Midlothian-2
101000010062,11767058.7330977,3709816.5354459,6807 W Carnation St Apt G,9,Hioaks,3,Midlothian-2
101000018429,11767015.9730012,3709724.3347665,6809 W Carnation St Apt B,9,Hioaks,3,Midlothian-2
101000104838,11767015.9730012,3709724.3347665,6809 W Carnation St Apt D,9,Hioaks,3,Midlothian-2
101000106755,11767015.9730012,3709724.3347665,6809 W Carnation St Apt F,9,Hioaks,3,Midlothian-2
101000087573,11765850.245335,3711432.577186,681 Hioaks Road,9,Hioaks,3,Midlothian-2
101000116161,11765850.245335,3711432.577186,681 Hioaks Road,9,Hioaks,3,Midlothian-2
101000014286,11766909.5765802,3709710.31968387,6811 W Carnation St Apt B,9,Hioaks,3,Midlothian-2
101000059777,11766822.7201342,3709753.07900168,6813 W Carnation St Apt C,9,Hioaks,3,Midlothian-2
101000018563,11766822.720096,3709753.078905,6813 W Carnation St Apt F,9,Hioaks,3,Midlothian-2
101000009158,11766938.973144,3709567.341416,6815 W Carnation St Apt G,9,Hioaks,3,Midlothian-2
101000049360,11766938.9733679,3709567.34216857,6815 W Carnation St Apt H,9,Hioaks,3,Midlothian-2
198953-101000056685,11765962.7913814,3710390.87833465,6815-6999 Carnation St,9,Hioaks,3,Midlothian-2
101000054124,11766782.6333224,3709500.52951777,6817 W Carnation St Apt C,9,Hioaks,3,Midlothian-2
101000039753,11766782.6333224,3709500.52951777,6817 W Carnation St Apt F,9,Hioaks,3,Midlothian-2
101000089550,11766683.7513779,3709521.90956602,6819 W Carnation St Apt C,9,Hioaks,3,Midlothian-2
101000015243,11766620.947862,3709620.791112,6821 W Carnation St Apt B,9,Hioaks,3,Midlothian-2
101000007517,11766620.947862,3709620.791112,6821 W Carnation St Apt D,9,Hioaks,3,Midlothian-2
101000061719,11766518.0575614,3709580.70392003,6823 W Carnation St Apt A,9,Hioaks,3,Midlothian-2
101000104600,11766518.0575614,3709580.70392003,6823 W Carnation St Apt E,9,Hioaks,3,Midlothian-2
101000042875,11766415.1668578,3709591.39394415,6825 W Carnation St Apt B,9,Hioaks,3,Midlothian-2
101000010319,11766415.166449,3709591.393533,6825 W Carnation St Apt G,9,Hioaks,3,Midlothian-2
101000011462,11766415.166449,3709591.393533,6825 W Carnation St Apt G,9,Hioaks,3,Midlothian-2
101000052178,11766379.0888051,3709687.6033826,6827 W Carnation St,9,Hioaks,3,Midlothian-2
101000002354,11766379.088109,3709687.602986,6827 W Carnation St Apt B,9,Hioaks,3,Midlothian-2
101000058825,11766520.7300674,3709684.93087657,6829 W Carnation St Apt A,9,Hioaks,3,Midlothian-2
101000049480,11766606.2494817,3709738.38021851,6831 W Carnation St Apt C,9,Hioaks,3,Midlothian-2
