CASE_REFERENCE,X_COORD,Y_COORD,ADDRESS,COUNCIL,NEIGHBORHOOD,PRECINCT,NSA
101000042591,11769375.8900503,3712963.1605564,1000 German School Road,9,Jahnke,3,Midlothian-2
101000042604,11769375.88953,3712963.160411,1000 German School Road,9,Jahnke,3,Midlothian-2
101000110837,11769375.8900503,3712963.1605564,1000 German School Road,9,Jahnke,3,Midlothian-2
101000111771,11769375.8900503,3712963.1605564,1000 German School Road,9,Jahnke,3,Midlothian-2
243363-101000094528,11769473.3212298,3712971.84347459,1001 German School Road,9,Jahnke,3,Midlothian-2
101000057106,11768497.9484578,3712861.25023897,1005 Finchley Pl,4,Jahnke,3,Midlothian-2
101000038180,11768488.2629595,3712845.60377519,1009 Finchley Pl,4,Jahnke,3,Midlothian-2
101000032596,11769221.254584,3713744.20511644,1021 German School Road,4,Jahnke,3,Midlothian-2
101000049638,11769221.254341,3713744.204781,1021 German School Road,4,Jahnke,3,Midlothian-2
101000117099,11769221.254584,3713744.20511644,1021 German School Road Apt 315,4,Jahnke,3,Midlothian-2
101000055273,11769221.254584,3713744.20511644,1021 German School Road Apt 502,4,Jahnke,3,Midlothian-2
101000107546,11769221.254584,3713744.20511644,1021 German School Road Apt 719,4,Jahnke,3,Midlothian-2
101000012005,11769221.254584,3713744.20511644,1021 German School Road Apt 802,4,Jahnke,3,Midlothian-2
101000003430,11768338.5045053,3712958.10911507,1027 Finchley Pl,4,Jahnke,3,Midlothian-2
101000028879,11769087.416026,3713115.033467,1034 German School Road,9,Jahnke,3,Midlothian-2
101000028885,11769087.4166967,3713115.0339659,1034 German School Road,9,Jahnke,3,Midlothian-2
101000028887,11769087.416026,3713115.033467,1034 German School Road,9,Jahnke,3,Midlothian-2
262053-101000107459,11768978.8838393,3713346.99215382,1034-1058 German School Road,4,Jahnke,3,Midlothian-2
101000103657,11768040.4437699,3712700.90688537,1037 St Ann'S Dr,4,Jahnke,3,Midlothian-2
101000103663,11768040.4437699,3712700.90688537,1037 St Ann'S Dr,4,Jahnke,3,Midlothian-2
101000007460,11768259.5269683,3713046.77215027,1041 Finchley Pl,4,Jahnke,3,Midlothian-2
101000049125,11768250.5859094,3713011.75391126,1047 Finchley Pl,4,Jahnke,3,Midlothian-2
101000001434,11768586.6994863,3713610.77526911,1100 German School Road,4,Jahnke,3,Midlothian-2
101000051482,11768586.6994863,3713610.77526911,1100 German School Road,4,Jahnke,3,Midlothian-2
101000084767,11768586.6994863,3713610.77526911,1100 German School Road,4,Jahnke,3,Midlothian-2
101000111725,11768586.698852,3713610.775258,1100 German School Road,4,Jahnke,3,Midlothian-2
101000037742,11768586.6994863,3713610.77526911,1100 German School Road Apt 320,4,Jahnke,3,Midlothian-2
101000001378,11769914.8851473,3713756.91976635,1101 Blakemore Road,4,Jahnke,3,Midlothian-2
101000047099,11769914.884515,3713756.918994,1101 Blakemore Road,4,Jahnke,3,Midlothian-2
101000047100,11769914.884515,3713756.918994,1101 Blakemore Road,4,Jahnke,3,Midlothian-2
101000060351,11769914.8851473,3713756.91976635,1101 Blakemore Road,4,Jahnke,3,Midlothian-2
101000001712,11767122.354339,3712569.417104,1105 Grand Brook Dr,9,Jahnke,3,Midlothian-2
101000112467,11770007.458477,3713928.370423,1111 Newell Road,4,Jahnke,3,Midlothian-2
101000000733,11767098.537458,3712603.176879,1113 Grand Brook Dr,9,Jahnke,3,Midlothian-2
101000000734,11767098.537458,3712603.176879,1113 Grand Brook Dr,9,Jahnke,3,Midlothian-2
101000059943,11767098.537458,3712603.176879,1113 Grand Brook Dr,9,Jahnke,3,Midlothian-2
101000059945,11767098.537458,3712603.176879,1113 Grand Brook Dr,9,Jahnke,3,Midlothian-2
101000097615,11769954.0211636,3714070.16130159,1114 Newell Road,4,Jahnke,3,Midlothian-2
101000015264,11767073.653649,3712645.572792,1117 Grand Brook Dr,9,Jahnke,3,Midlothian-2
101000095933,11770066.19458,3714018.189797,1117 Newell Road,4,Jahnke,3,Midlothian-2
101000026248,11770066.19458,3714018.189797,1117 Newell Road,4,Jahnke,3,Midlothian-2
101000001206,11770105.194502,3714070.837002,1123 Newell Road,4,Jahnke,3,Midlothian-2
101000107020,11767030.0277976,3712715.42968184,1133 Grand Brook Dr,9,Jahnke,3,Midlothian-2
195976-101000054215,11766881.6299811,3712698.11777168,1136 S Grandbrook Dr,9,Jahnke,3,Midlothian-2
101000100176,11766998.0815389,3712813.59677768,1137 Grand Brook Dr,9,Jahnke,3,Midlothian-2
101000001731,11766990.776847,3712832.55831,1141 Grand Brook Dr,9,Jahnke,3,Midlothian-2
101000001406,11766986.727642,3712853.439174,1145 Grand Brook Dr,9,Jahnke,3,Midlothian-2
101000006543,11766851.532374,3712792.664689,1152 Grand Brook Dr,9,Jahnke,3,Midlothian-2
101000006544,11766851.532374,3712792.664689,1152 Grand Brook Dr,9,Jahnke,3,Midlothian-2
101000016559,11766838.44349,3712835.979891,1160 Grand Brook Dr,9,Jahnke,3,Midlothian-2
101000036918,11766838.44349,3712835.979891,1160 Grand Brook Dr,9,Jahnke,3,Midlothian-2
101000057909,11766838.44349,3712835.979891,1160 Grand Brook Dr,9,Jahnke,3,Midlothian-2
101000003625,11766800.856951,3712942.109272,1176 Grand Brook Dr,9,Jahnke,3,Midlothian-2
101000115578,11766800.8572906,3712942.10989918,1176 Grand Brook Dr,9,Jahnke,3,Midlothian-2
101000024193,11766770.541067,3713013.146204,1184 Grand Brook Dr,9,Jahnke,3,Midlothian-2
101000093093,11766770.541067,3713013.146204,1184 Grand Brook Dr,9,Jahnke,3,Midlothian-2
101000114596,11766770.541067,3713013.146204,1184 Grand Brook Dr,9,Jahnke,3,Midlothian-2
101000070283,11769814.270871,3714006.863705,1207 Blakemore Road,4,Jahnke,3,Midlothian-2
206096-101000062318,11766948.8182981,3713393.32172694,1212 Westover Gardens Blvd,4,Jahnke,3,Midlothian-2
101000046299,11766731.995212,3713561.585396,1212 Westover Gardens Blvd,4,Jahnke,3,Midlothian-2
101000058938,11766731.995212,3713561.585396,1212 Westover Gardens Blvd,4,Jahnke,3,Midlothian-2
101000069768,11766731.995212,3713561.585396,1212 Westover Gardens Blvd,4,Jahnke,3,Midlothian-2
101000087879,11766731.995212,3713561.585396,1212 Westover Gardens Blvd,4,Jahnke,3,Midlothian-2
101000098376,11766731.995212,3713561.585396,1212 Westover Gardens Blvd,4,Jahnke,3,Midlothian-2
101000100415,11766731.9958742,3713561.58542833,1212 Westover Gardens Blvd,4,Jahnke,3,Midlothian-2
101000009599,11765585.612006,3713394.560795,1215 Hioaks Road,4,Jahnke,3,Midlothian-2
101000067047,11765585.612006,3713394.560795,1215 Hioaks Road,4,Jahnke,3,Midlothian-2
101000039814,11765417.446004,3713361.025101,1216 Hioaks Road,4,Jahnke,3,Midlothian-2
101000043387,11765417.446004,3713361.025101,1216 Hioaks Road,4,Jahnke,3,Midlothian-2
101000019082,11766694.282033,3713648.971376,1218 Westover Gardens Blvd,4,Jahnke,3,Midlothian-2
101000074776,11766654.108885,3713734.893448,1224 Westover Gardens Blvd,4,Jahnke,3,Midlothian-2
101000034165,11765390.265612,3713584.932134,1234 Hioaks Road,4,Jahnke,3,Midlothian-2
241928-101000093298,11769596.848518,3714448.089374,1239-1299 Blakemore Road,4,Jahnke,3,Midlothian-2
101000014715,11766120.400635,3713706.204529,1307 Castleton Road,4,Jahnke,3,Midlothian-2
101000014721,11766120.400635,3713706.204529,1307 Castleton Road,4,Jahnke,3,Midlothian-2
101000021351,11766120.400635,3713706.204529,1307 Castleton Road,4,Jahnke,3,Midlothian-2
