CASE_REFERENCE,X_COORD,Y_COORD,ADDRESS,COUNCIL,NEIGHBORHOOD,PRECINCT,NSA
101000101798,11770438.866407,3703030.23638,1301 Whitehead Road,9,Pocoshock,2,Midlothian-1
101000111156,11770438.866407,3703030.23638,1301 Whitehead Road,9,Pocoshock,2,Midlothian-1
101000111157,11770438.866407,3703030.23638,1301 Whitehead Road,9,Pocoshock,2,Midlothian-1
101000027010,11771767.427398,3703104.339906,1401 Stansbury Ave,9,Pocoshock,2,Midlothian-1
101000093977,11770122.703325,3702423.805506,1407 Whitehead Road,9,Pocoshock,2,Midlothian-1
101000052152,11770122.703325,3702423.805506,1407 Whitehead Road,9,Pocoshock,2,Midlothian-1
101000055877,11771111.0005749,3703102.19187427,1413 Bolton Road,9,Pocoshock,2,Midlothian-1
101000055900,11771110.999905,3703102.191616,1413 Bolton Road,9,Pocoshock,2,Midlothian-1
197633-101000055580,11771111.067292,3703102.22364373,1413 Bolton Road,9,Pocoshock,2,Midlothian-1
101000090715,11771100.999925,3703025.233437,1419 Bolton Road,9,Pocoshock,2,Midlothian-1
101000037746,11771100.999925,3703025.233437,1419 Bolton Road,9,Pocoshock,2,Midlothian-1
101000097631,11771433.787317,3702961.129891,1419 Bramwell Road,9,Pocoshock,2,Midlothian-1
101000000257,11771338.532587,3702864.156003,1424 Bramwell Road,9,Pocoshock,2,Midlothian-1
218072-101000071513,11771331.4289921,3702866.14712492,1424 Bramwell Road,9,Pocoshock,2,Midlothian-1
101000028419,11771058.13551,3702953.672556,1425 Bolton Road,9,Pocoshock,2,Midlothian-1
101000089899,11771058.13551,3702953.672556,1425 Bolton Road,9,Pocoshock,2,Midlothian-1
101000036127,11771058.13551,3702953.672556,1425 Bolton Road,9,Pocoshock,2,Midlothian-1
101000051366,11771058.1360384,3702953.67311394,1425 Bolton Road,9,Pocoshock,2,Midlothian-1
101000060508,11771058.13551,3702953.672556,1425 Bolton Road,9,Pocoshock,2,Midlothian-1
101000066253,11771058.13551,3702953.672556,1425 Bolton Road,9,Pocoshock,2,Midlothian-1
101000099751,11771058.1360384,3702953.67311394,1425 Bolton Road,9,Pocoshock,2,Midlothian-1
197059-101000054905,11771058.1958143,3702953.83042966,1425 Bolton Road,9,Pocoshock,2,Midlothian-1
101000018734,11771511.927253,3702806.788336,1431 Bramwell Road,9,Pocoshock,2,Midlothian-1
101000021779,11771511.927253,3702806.788336,1431 Bramwell Road,9,Pocoshock,2,Midlothian-1
101000002028,11771909.579017,3702743.007295,1435 Stansbury Ave,9,Pocoshock,2,Midlothian-1
210634-101000066343,11771689.2563101,3702521.40836875,1501 Tennyson Ave,9,Pocoshock,2,Midlothian-1
101000088743,11771688.027951,3702521.545796,1501 Tennyson Ave,9,Pocoshock,2,Midlothian-1
101000108646,11771688.027951,3702521.545796,1501 Tennyson Ave,9,Pocoshock,2,Midlothian-1
101000115953,11771688.027951,3702521.545796,1501 Tennyson Ave,9,Pocoshock,2,Midlothian-1
101000067073,11770719.112238,3702380.68617,1600 Bolton Road,9,Pocoshock,2,Midlothian-1
101000113383,11770719.112238,3702380.68617,1600 Bolton Road,9,Pocoshock,2,Midlothian-1
101000048921,11771454.808273,3702221.985043,1600 Tennyson Ave,9,Pocoshock,2,Midlothian-1
101000044354,11770853.6130141,3702341.68870018,1601 Bolton Road,9,Pocoshock,2,Midlothian-1
101000010259,11771210.231378,3702281.36731112,1601 Bramwell Road,9,Pocoshock,2,Midlothian-1
101000098892,11771210.231378,3702281.36731112,1601 Bramwell Road,9,Pocoshock,2,Midlothian-1
101000112879,11771210.231378,3702281.36731112,1601 Bramwell Road,9,Pocoshock,2,Midlothian-1
101000014098,11771944.530719,3702100.258909,1601 Stansbury Ave,9,Pocoshock,2,Midlothian-1
101000081463,11771944.530719,3702100.258909,1601 Stansbury Ave,9,Pocoshock,2,Midlothian-1
199551-101000057255,11771515.2850153,3702126.8601741,1606 Tennyson Ave,9,Pocoshock,2,Midlothian-1
101000051217,11771920.508129,3702020.589121,1607 Stansbury Ave,9,Pocoshock,2,Midlothian-1
101000079796,11771920.508129,3702020.589121,1607 Stansbury Ave,9,Pocoshock,2,Midlothian-1
101000104091,11771052.7855754,3702211.38378487,1608 Bramwell Road,9,Pocoshock,2,Midlothian-1
101000109182,11771052.785127,3702211.383687,1608 Bramwell Road,9,Pocoshock,2,Midlothian-1
101000044370,11771439.420836,3702125.242455,1608 Tennyson Ave,9,Pocoshock,2,Midlothian-1
101000016831,11770802.24757,3702184.75874,1611 Bolton Road,9,Pocoshock,2,Midlothian-1
101000113629,11770802.24757,3702184.75874,1611 Bolton Road,9,Pocoshock,2,Midlothian-1
101000010947,11771162.787531,3702110.808428,1613 Bramwell Road,9,Pocoshock,2,Midlothian-1
