CASE_REFERENCE,X_COORD,Y_COORD,ADDRESS,COUNCIL,NEIGHBORHOOD,PRECINCT,NSA
101000083028,11790330.5971346,3722039.99011583,1 N 5th St,6,City Center,4,Downtown-2
101000044378,11790365.2081124,3721687.22477053,10 S 6th St,6,City Center,4,Downtown-2
101000073535,11790365.2081124,3721687.22477053,10 S 6th St,6,City Center,4,Downtown-2
101000010482,11790019.493137,3722862.89381392,100 N 3rd St,6,City Center,4,Downtown-2
101000115342,11790019.493137,3722862.89381392,100 N 3rd St,6,City Center,4,Downtown-2
101000008681,11790515.5607165,3722448.05110604,100 N 5th St,6,City Center,4,Downtown-2
101000010054,11790515.5607165,3722448.05110604,100 N 5th St,6,City Center,4,Downtown-2
101000035016,11790515.5607165,3722448.05110604,100 N 5th St,6,City Center,4,Downtown-2
101000035517,11790515.5607165,3722448.05110604,100 N 5th St,6,City Center,4,Downtown-2
101000037647,11790515.5607165,3722448.05110604,100 N 5th St,6,City Center,4,Downtown-2
101000105355,11790515.560834,3722448.051547,100 N 5th St,6,City Center,4,Downtown-2
101000115318,11790515.5607165,3722448.05110604,100 N 5th St,6,City Center,4,Downtown-2
101000116238,11790515.5607165,3722448.05110604,100 N 5th St,6,City Center,4,Downtown-2
101000001150,11790769.045563,3722221.600884,100 N 6th St,6,City Center,4,Downtown-2
101000099250,11790769.045563,3722221.600884,100 N 6th St,6,City Center,4,Downtown-2
101000038855,11790769.045563,3722221.600884,100 N 6th St,6,City Center,4,Downtown-2
101000043285,11790769.0454217,3722221.60060586,100 N 6th St,6,City Center,4,Downtown-2
101000085145,11790769.0454217,3722221.60060586,100 N 6th St,6,City Center,4,Downtown-2
238031-101000089384,11790769.0454217,3722221.60060586,100 N 6th St,6,City Center,4,Downtown-2
101000043322,11791024.3149125,3722016.18207404,100 N 7th St,6,City Center,4,Downtown-2
101000044133,11791024.315394,3722016.182332,100 N 7th St,6,City Center,4,Downtown-2
101000049800,11791024.3149125,3722016.18207404,100 N 7th St,6,City Center,4,Downtown-2
101000084697,11791024.3149125,3722016.18207404,100 N 7th St,6,City Center,4,Downtown-2
101000096444,11791024.3149125,3722016.18207404,100 N 7th St,6,City Center,4,Downtown-2
101000115350,11791024.3149125,3722016.18207404,100 N 7th St,6,City Center,4,Downtown-2
101000026658,11790650.4381712,3722379.98474467,101 N 5th St,6,City Center,4,Downtown-2
101000106756,11790650.438517,3722379.984754,101 N 5th St,6,City Center,4,Downtown-2
101000031425,11790650.438517,3722379.984754,101 N 5th St,6,City Center,4,Downtown-2
101000032907,11790650.4381712,3722379.98474467,101 N 5th St,6,City Center,4,Downtown-2
101000035499,11790650.4381712,3722379.98474467,101 N 5th St Apt 1001,6,City Center,4,Downtown-2
101000099263,11790650.438517,3722379.984754,101 N 5th St Apt 106,6,City Center,4,Downtown-2
101000038930,11790650.438517,3722379.984754,101 N 5th St Apt 106,6,City Center,4,Downtown-2
101000111432,11790650.4381712,3722379.98474467,101 N 5th St Apt 1601,6,City Center,4,Downtown-2
101000082035,11790650.4381712,3722379.98474467,101 N 5th St Apt 305,6,City Center,4,Downtown-2
101000119597,11790650.438517,3722379.984754,101 N 5th St Ste C,6,City Center,4,Downtown-2
193890-101000052739,11789744.9420334,3722936.33091085,101-107 N 2nd St,6,City Center,4,Downtown-2
101000058490,11791032.593264,3722029.427056,102 N 7th St,6,City Center,4,Downtown-2
101000009294,11791046.6652237,3722046.81076861,106 N 7th St,6,City Center,4,Downtown-2
101000009295,11791046.665743,3722046.810879,106 N 7th St,6,City Center,4,Downtown-2
101000009351,11791046.665743,3722046.810879,106 N 7th St,6,City Center,4,Downtown-2
101000038293,11790021.561822,3721603.259601,107 S 5th St,6,City Center,4,Downtown-2
101000039444,11790021.561822,3721603.259601,107 S 5th St,6,City Center,4,Downtown-2
101000056199,11790021.5613701,3721603.25886715,107 S 5th St,6,City Center,4,Downtown-2
101000096778,11790021.561822,3721603.259601,107 S 5th St,6,City Center,4,Downtown-2
271230-101000112637,11790812.2251684,3722306.34005183,108 N 6th St,6,City Center,4,Downtown-2
101000024684,11791059.593538,3722069.045415,108 N 7th St,6,City Center,4,Downtown-2
101000024683,11791059.593538,3722069.045415,108 N 7th St Fl 2,6,City Center,4,Downtown-2
101000103126,11790149.909006,3722335.125919,11 N 4th St,6,City Center,4,Downtown-2
101000077854,11790149.9086281,3722335.12526696,11 N 4th St Room 414,6,City Center,4,Downtown-2
101000048353,11791032.0119,3722115.318616,110 N 7th St,6,City Center,4,Downtown-2
101000010792,11790402.772673,3722662.230908,111 N 4th St,6,City Center,4,Downtown-2
101000034349,11790086.732295,3722947.240509,116 N 3rd St,6,City Center,4,Downtown-2
101000054551,11790680.300005,3722506.086535,117 N 5th St,6,City Center,4,Downtown-2
196593-101000054493,11790641.4303681,3722508.60717858,117 N 5th St,6,City Center,4,Downtown-2
101000001475,11790135.416253,3721745.066076,15 1/2 S 5th St,6,City Center,4,Downtown-2
197411-101000055294,11790595.3870123,3721881.61738652,1-99 N 6th St,6,City Center,4,Downtown-2
101000046002,11790282.065894,3722115.490532,2 N 5th St,6,City Center,4,Downtown-2
101000107503,11790560.875047,3721944.800256,2 N 6th St,6,City Center,4,Downtown-2
101000044585,11790560.875047,3721944.800256,2 N 6th St,6,City Center,4,Downtown-2
101000109506,11790560.8749563,3721944.7999986,2 N 6th St,6,City Center,4,Downtown-2
101000052393,11790255.8884433,3723590.98662276,200 E Broad St,6,City Center,4,Downtown-1
101000066188,11790255.8884433,3723590.98662276,200 E Broad St,6,City Center,4,Downtown-1
