CASE_REFERENCE,X_COORD,Y_COORD,ADDRESS,COUNCIL,NEIGHBORHOOD,PRECINCT,NSA
101000058661,11770004.655005,3699572.038244,2100 Kirby Road,9,Brookhaven Farms,2,Broad Rock-4
101000016432,11769132.186278,3698855.940594,2101 Mandalay Road Apt C,9,Brookhaven Farms,2,Broad Rock-4
101000008741,11769132.186278,3698855.940594,2101 Mandalay Road Apt F,9,Brookhaven Farms,2,Broad Rock-4
101000007753,11769132.1866237,3698855.94110734,2101 Mandalay Road Apt I,9,Brookhaven Farms,2,Broad Rock-4
101000050607,11769174.2404373,3698448.83091254,2102 Mandalay Road Apt D,9,Brookhaven Farms,2,Broad Rock-4
101000000528,11769174.239999,3698448.830188,2102 Mandalay Road Apt E,9,Brookhaven Farms,2,Broad Rock-4
101000056195,11769174.2404373,3698448.83091254,2102 Mandalay Road Apt F,9,Brookhaven Farms,2,Broad Rock-4
101000012868,11769142.990062,3698752.649462,2103 Mandalay Road Apt D,9,Brookhaven Farms,2,Broad Rock-4
101000010011,11769142.990062,3698752.649462,2103 Mandalay Road Apt G,9,Brookhaven Farms,2,Broad Rock-4
101000013063,11769142.990062,3698752.649462,2103 Mandalay Road Apt J,9,Brookhaven Farms,2,Broad Rock-4
101000078169,11769191.6016034,3698686.67771977,2105 Mandalay Road Apt J,9,Brookhaven Farms,2,Broad Rock-4
101000002789,11769360.004063,3698490.496771,2109 Mandalay Road Apt I,9,Brookhaven Farms,2,Broad Rock-4
199490-101000057211,11769670.0733196,3699416.77956154,2125 Brookhaven Road,9,Brookhaven Farms,2,Broad Rock-4
101000049788,11769306.7911298,3699143.05874037,2129 Bywood Lane,9,Brookhaven Farms,2,Broad Rock-4
101000086177,11769306.7911298,3699143.05874037,2129 Bywood Lane,9,Brookhaven Farms,2,Broad Rock-4
101000109649,11769306.790587,3699143.058458,2129 Bywood Lane,9,Brookhaven Farms,2,Broad Rock-4
101000091096,11769239.069922,3698963.316364,2134 Bywood Lane,9,Brookhaven Farms,2,Broad Rock-4
257862-101000105273,11769971.0313405,3699164.34615642,2200 Brookhaven Road,9,Brookhaven Farms,2,Broad Rock-4
101000093046,11769803.8079473,3699170.11552784,2200 Kirby Road,9,Brookhaven Farms,2,Broad Rock-4
101000052251,11769264.5177222,3698323.83051678,2200 Mandalay Road,9,Brookhaven Farms,2,Broad Rock-4
101000004868,11769264.517706,3698323.83011,2200 Mandalay Road Apt F,9,Brookhaven Farms,2,Broad Rock-4
101000016425,11769264.517706,3698323.83011,2200 Mandalay Road Apt F,9,Brookhaven Farms,2,Broad Rock-4
101000020556,11769264.517706,3698323.83011,2200 Mandalay Road Apt F,9,Brookhaven Farms,2,Broad Rock-4
101000004152,11769264.517706,3698323.83011,2200 Mandalay Road Apt G,9,Brookhaven Farms,2,Broad Rock-4
101000054548,11769264.5177222,3698323.83051678,2200 Mandalay Road Apt K,9,Brookhaven Farms,2,Broad Rock-4
101000053498,11769456.547506,3698972.355388,2201 Bywood Lane,9,Brookhaven Farms,2,Broad Rock-4
101000093020,11769456.5480267,3698972.35553239,2201 Bywood Lane,9,Brookhaven Farms,2,Broad Rock-4
250494-101000100287,11769457.5346352,3698989.79854492,2201 Bywood Lane,9,Brookhaven Farms,2,Broad Rock-4
101000067154,11769428.288923,3698437.83096493,2201 Mandalay Road Apt C,9,Brookhaven Farms,2,Broad Rock-4
101000021254,11769428.288376,3698437.83021,2201 Mandalay Road Apt E,9,Brookhaven Farms,2,Broad Rock-4
101000072099,11769428.288923,3698437.83096493,2201 Mandalay Road Apt K,9,Brookhaven Farms,2,Broad Rock-4
101000077732,11769350.1632863,3698186.09444614,2202 Mandalay Road Apt D,9,Brookhaven Farms,2,Broad Rock-4
101000018479,11769542.871808,3698406.580273,2203 Mandalay Road Apt B,9,Brookhaven Farms,2,Broad Rock-4
101000002517,11769542.871808,3698406.580273,2203 Mandalay Road Apt E,9,Brookhaven Farms,2,Broad Rock-4
101000004667,11769457.831296,3698122.733399,2204 Mandalay Road Apt B,9,Brookhaven Farms,2,Broad Rock-4
101000112934,11769457.8313279,3698122.7337823,2204 Mandalay Road Apt E,9,Brookhaven Farms,2,Broad Rock-4
101000007087,11769457.831296,3698122.733399,2204 Mandalay Road Apt F,9,Brookhaven Farms,2,Broad Rock-4
101000007121,11769457.831296,3698122.733399,2204 Mandalay Road Apt F,9,Brookhaven Farms,2,Broad Rock-4
101000004974,11769495.26462,3698233.313231,2205 Mandalay Road Apt B,9,Brookhaven Farms,2,Broad Rock-4
101000019498,11769495.26462,3698233.313231,2205 Mandalay Road Apt H,9,Brookhaven Farms,2,Broad Rock-4
101000002338,11769508.178636,3698053.289313,2206 Mandalay Road Apt A,9,Brookhaven Farms,2,Broad Rock-4
101000085420,11769508.1790989,3698053.28989669,2206 Mandalay Road Apt B,9,Brookhaven Farms,2,Broad Rock-4
101000006867,11769508.178636,3698053.289313,2206 Mandalay Road Apt J,9,Brookhaven Farms,2,Broad Rock-4
101000093043,11770043.8047513,3699202.8436036,2207 Brookhaven Road,9,Brookhaven Farms,2,Broad Rock-4
101000053493,11769516.584459,3698902.938532,2207 Bywood Lane,9,Brookhaven Farms,2,Broad Rock-4
101000093027,11769516.5851894,3698902.93890135,2207 Bywood Lane,9,Brookhaven Farms,2,Broad Rock-4
101000011945,11769542.139526,3698165.604705,2207 Mandalay Road Apt B,9,Brookhaven Farms,2,Broad Rock-4
101000018395,11769542.139526,3698165.604705,2207 Mandalay Road Apt E,9,Brookhaven Farms,2,Broad Rock-4
101000068450,11769756.6248221,3699075.60054543,2208 Kirby Road,9,Brookhaven Farms,2,Broad Rock-4
101000068452,11769756.624661,3699075.60026,2208 Kirby Road,9,Brookhaven Farms,2,Broad Rock-4
101000088816,11769756.624661,3699075.60026,2208 Kirby Road,9,Brookhaven Farms,2,Broad Rock-4
101000089878,11769756.624661,3699075.60026,2208 Kirby Road,9,Brookhaven Farms,2,Broad Rock-4
101000093141,11769756.624661,3699075.60026,2208 Kirby Road,9,Brookhaven Farms,2,Broad Rock-4
101000000099,11769701.244851,3698293.273413,2209 Mandalay Road Apt A,9,Brookhaven Farms,2,Broad Rock-4
101000021844,11769701.244851,3698293.273413,2209 Mandalay Road Apt D,9,Brookhaven Farms,2,Broad Rock-4
101000020798,11769701.244851,3698293.273413,2209 Mandalay Road Apt H,9,Brookhaven Farms,2,Broad Rock-4
101000012328,11769634.010077,3698077.952649,2211 Mandalay Road Apt B,9,Brookhaven Farms,2,Broad Rock-4
101000070500,11769634.01037,3698077.95295352,2211 Mandalay Road Apt E,9,Brookhaven Farms,2,Broad Rock-4
101000089926,11769567.084686,3698840.487213,2213 Bywood Lane,9,Brookhaven Farms,2,Broad Rock-4
101000092932,11770068.500022,3699019.196501,2214 Brookhaven Road,9,Brookhaven Farms,2,Broad Rock-4
101000092933,11770068.500022,3699019.196501,2214 Brookhaven Road,9,Brookhaven Farms,2,Broad Rock-4
101000093016,11770068.500022,3699019.196501,2214 Brookhaven Road,9,Brookhaven Farms,2,Broad Rock-4
101000059839,11769787.831292,3698896.277456,2216 Kirby Road,9,Brookhaven Farms,2,Broad Rock-4
