CASE_REFERENCE,X_COORD,Y_COORD,ADDRESS,COUNCIL,NEIGHBORHOOD,PRECINCT,NSA
101000019774,11792878.500005,3699914.068071,1704 Ruffin Road,8,Davee Gardens,2,Broad Rock-1
101000093969,11792698.673921,3699911.31414,1802 Ruffin Road,8,Davee Gardens,2,Broad Rock-1
101000009148,11792643.173704,3699910.251806,1804 Ruffin Road,8,Davee Gardens,2,Broad Rock-1
101000009151,11792643.1729821,3699910.25252396,1804 Ruffin Road,8,Davee Gardens,2,Broad Rock-1
101000011865,11792643.173704,3699910.251806,1804 Ruffin Road,8,Davee Gardens,2,Broad Rock-1
101000015988,11792643.173704,3699910.251806,1804 Ruffin Road,8,Davee Gardens,2,Broad Rock-1
101000115408,11792588.173814,3699909.136979,1806 Ruffin Road,8,Davee Gardens,2,Broad Rock-1
217638-101000071352,11792533.4046628,3699900.6052633,1808 Ruffin Ave,8,Davee Gardens,2,Broad Rock-1
101000040612,11792523.173944,3699907.742625,1808 Ruffin Road,8,Davee Gardens,2,Broad Rock-1
101000014168,11792249.99995,3699883.796478,1900 Ruffin Road,8,Davee Gardens,2,Broad Rock-1
101000045140,11792249.99995,3699883.796478,1900 Ruffin Road,8,Davee Gardens,2,Broad Rock-1
101000116655,11792193.9996293,3699881.44910741,1902 Ruffin Road,8,Davee Gardens,2,Broad Rock-1
101000007156,11792072.999976,3699876.379826,1906 Ruffin Road,8,Davee Gardens,2,Broad Rock-1
101000007157,11792072.999976,3699876.379826,1906 Ruffin Road,8,Davee Gardens,2,Broad Rock-1
101000037821,11792072.999976,3699876.379826,1906 Ruffin Road,8,Davee Gardens,2,Broad Rock-1
101000071370,11791956.119632,3699871.437251,2002 Ruffin Road,8,Davee Gardens,2,Broad Rock-1
101000029456,11791885.716558,3698551.791596,2003 Dawson Road,8,Davee Gardens,2,Broad Rock-1
209440-101000065154,11791811.7919767,3698402.28221801,2004 Dawson Road,8,Davee Gardens,2,Broad Rock-1
211948-101000066966,11791811.7919767,3698402.28221801,2004 Dawson Road,8,Davee Gardens,2,Broad Rock-1
101000025661,11791810.793479,3698406.219709,2004 Dawson Road,8,Davee Gardens,2,Broad Rock-1
101000053791,11791775.880491,3699675.759821,2005 Bradford Road,8,Davee Gardens,2,Broad Rock-1
101000008996,11791749.793601,3698401.699049,2006 Dawson Road,8,Davee Gardens,2,Broad Rock-1
101000025554,11791836.619543,3699866.459571,2006 Ruffin Road,8,Davee Gardens,2,Broad Rock-1
101000040823,11791836.619543,3699866.459571,2006 Ruffin Road,8,Davee Gardens,2,Broad Rock-1
101000107585,11791434.815229,3700003.797879,2015 Ruffin Road,8,Davee Gardens,2,Broad Rock-1
101000026822,11791434.815229,3700003.797879,2015 Ruffin Road,8,Davee Gardens,2,Broad Rock-1
101000075835,11791434.815229,3700003.797879,2015 Ruffin Road,8,Davee Gardens,2,Broad Rock-1
227823-101000080643,11791690.4023554,3699521.82260051,2100 Bradford Road,8,Davee Gardens,2,Broad Rock-1
101000008123,11791692.40264,3699541.173148,2100 Bradford Road,8,Davee Gardens,2,Broad Rock-1
101000010430,11791692.40264,3699541.173148,2100 Bradford Road,8,Davee Gardens,2,Broad Rock-1
