CASE_REFERENCE,X_COORD,Y_COORD,ADDRESS,COUNCIL,NEIGHBORHOOD,PRECINCT,NSA
238665-101000089857,11777697.31252,3695815.336767,3445 Broad Rock Blvd,8,Cottrell Farms,2,Broad Rock-4
101000112863,11777697.31252,3695815.336767,3445 Broad Rock Blvd,8,Cottrell Farms,2,Broad Rock-4
101000096373,11777570.647419,3695743.831661,3447 Broad Rock Blvd,8,Cottrell Farms,2,Broad Rock-4
101000096376,11777570.6470019,3695743.83197291,3447 Broad Rock Blvd,8,Cottrell Farms,2,Broad Rock-4
101000007488,11777622.333339,3695336.450914,3457 Columbine Road,8,Cottrell Farms,2,Broad Rock-4
101000031215,11777301.629912,3695303.288579,3500 Columbine Road,8,Cottrell Farms,2,Broad Rock-4
101000017314,11777352.083224,3695187.914466,3501 Columbine Road,8,Cottrell Farms,2,Broad Rock-4
101000046535,11777352.083224,3695187.914466,3501 Columbine Road,8,Cottrell Farms,2,Broad Rock-4
101000076353,11777352.083224,3695187.914466,3501 Columbine Road,8,Cottrell Farms,2,Broad Rock-4
101000106036,11776607.214635,3695075.33267,3501 Forest Haven Dr,8,Cottrell Farms,2,Broad Rock-4
101000025920,11779647.500221,3696455.643558,3501 Woodmere Dr,8,Cottrell Farms,2,Broad Rock-4
101000120030,11780561.791699,3696323.113311,3508 Branchwood Dr,8,Cottrell Farms,2,Broad Rock-4
101000120031,11780561.791699,3696323.113311,3508 Branchwood Dr,8,Cottrell Farms,2,Broad Rock-4
101000085837,11779520.583152,3696331.846233,3508 Woodmere Dr,8,Cottrell Farms,2,Broad Rock-4
101000112459,11779520.583152,3696331.846233,3508 Woodmere Dr,8,Cottrell Farms,2,Broad Rock-4
101000035593,11780673.041805,3696288.116334,3509 Branchwood Dr,8,Cottrell Farms,2,Broad Rock-4
101000076629,11777141.833316,3695223.42555,3514 Columbine Road,8,Cottrell Farms,2,Broad Rock-4
101000026667,11779266.3403987,3696210.91547687,3515 Dorset Road,8,Cottrell Farms,2,Broad Rock-4
101000028309,11780557.0829419,3696235.8588665,3516 Branchwood Dr,8,Cottrell Farms,2,Broad Rock-4
201433-101000058812,11780621.162189,3696310.63343658,3516 Branchwood Dr,8,Cottrell Farms,2,Broad Rock-4
101000008697,11776964.2077267,3695147.45508782,3518 Patsy Ann Dr,8,Cottrell Farms,2,Broad Rock-4
101000086988,11776964.2077267,3695147.45508782,3518 Patsy Ann Dr,8,Cottrell Farms,2,Broad Rock-4
101000020641,11779690.541801,3696150.70191,3525 Woodmere Dr,8,Cottrell Farms,2,Broad Rock-4
101000089250,11779690.541801,3696150.70191,3525 Woodmere Dr,8,Cottrell Farms,2,Broad Rock-4
101000059108,11779548.125091,3696024.408528,3530 Woodmere Dr,8,Cottrell Farms,2,Broad Rock-4
101000061494,11779548.125091,3696024.408528,3530 Woodmere Dr,8,Cottrell Farms,2,Broad Rock-4
101000063870,11779701.541779,3696049.962282,3531 Woodmere Dr,8,Cottrell Farms,2,Broad Rock-4
101000078383,11779701.5414975,3696049.96239943,3531 Woodmere Dr,8,Cottrell Farms,2,Broad Rock-4
101000046996,11779157.085191,3695954.585833,3532 Dorset Road,8,Cottrell Farms,2,Broad Rock-4
101000080714,11779157.0845832,3695954.58617237,3532 Dorset Road,8,Cottrell Farms,2,Broad Rock-4
101000083732,11779157.0845832,3695954.58617237,3532 Dorset Road,8,Cottrell Farms,2,Broad Rock-4
101000111754,11779157.085191,3695954.585833,3532 Dorset Road,8,Cottrell Farms,2,Broad Rock-4
101000068226,11780526.249776,3696002.206144,3600 Branchwood Dr,8,Cottrell Farms,2,Broad Rock-4
196850-101000054727,11779547.7844313,3695922.6815577,3600 Woodmere Dr,8,Cottrell Farms,2,Broad Rock-4
101000075034,11781527.65066,3695098.957623,3601 Bridgeton Road,8,Cottrell Farms,2,Broad Rock-4
101000068223,11776694.022532,3695203.097506,3601 Iron Bridge Road,8,Cottrell Farms,2,Broad Rock-4
101000066103,11777116.750033,3695029.985976,3601 Patsy Ann Dr,8,Cottrell Farms,2,Broad Rock-4
101000020036,11777128.291676,3694936.324418,3607 Patsy Ann Dr,8,Cottrell Farms,2,Broad Rock-4
101000063607,11779563.624732,3695819.583478,3608 Woodmere Dr,8,Cottrell Farms,2,Broad Rock-4
101000082580,11781515.587692,3694985.967035,3609 Bridgeton Road,8,Cottrell Farms,2,Broad Rock-4
274775-101000114478,11777602.7325732,3695111.85636746,3611-3617 Plainfield Road,8,Cottrell Farms,2,Broad Rock-4
101000092432,11779163.776123,3695815.946674,3612 Dorset Road,8,Cottrell Farms,2,Broad Rock-4
101000056550,11778461.478971,3695588.279807,3613 Cottrell Road,8,Cottrell Farms,2,Broad Rock-4
101000049782,11776860.9268934,3694628.61124704,3613 Forest Haven Dr,8,Cottrell Farms,2,Broad Rock-4
101000084208,11776860.9268934,3694628.61124704,3613 Forest Haven Dr,8,Cottrell Farms,2,Broad Rock-4
101000077711,11776691.7226872,3694534.66471726,3616 Forest Haven Dr,8,Cottrell Farms,2,Broad Rock-4
101000092808,11777016.5832383,3694736.53548175,3618 Patsy Ann Dr,8,Cottrell Farms,2,Broad Rock-4
101000105096,11776603.760573,3695147.235413,3621 Iron Bridge Road,8,Cottrell Farms,2,Broad Rock-4
101000106049,11777503.749915,3694917.63187,3622 Plainfield Road,8,Cottrell Farms,2,Broad Rock-4
101000017921,11777635.083314,3694994.998841,3623 Plainfield Road,8,Cottrell Farms,2,Broad Rock-4
101000019152,11777635.0830535,3694994.99920905,3623 Plainfield Road,8,Cottrell Farms,2,Broad Rock-4
101000074752,11776761.9063399,3694498.53059797,3624 Forest Haven Dr,8,Cottrell Farms,2,Broad Rock-4
101000015738,11777191.916549,3694704.652637,3625 Patsy Ann Dr,8,Cottrell Farms,2,Broad Rock-4
101000114214,11777191.916549,3694704.652637,3625 Patsy Ann Dr,8,Cottrell Farms,2,Broad Rock-4
101000062335,11777545.166499,3694839.365622,3628 Plainfield Road,8,Cottrell Farms,2,Broad Rock-4
101000050998,11780777.7079707,3695800.32759795,3631 Branchwood Dr,8,Cottrell Farms,2,Broad Rock-4
101000026049,11777216.0415833,3694627.82086429,3631 Patsy Ann Dr,8,Cottrell Farms,2,Broad Rock-4
101000008344,11780762.333274,3695651.14148981,3636 Branchwood Dr,8,Cottrell Farms,2,Broad Rock-4
101000072329,11780762.333293,3695651.140902,3636 Branchwood Dr,8,Cottrell Farms,2,Broad Rock-4
101000106998,11776778.5830267,3694415.14404904,3636 Forest Haven Dr,8,Cottrell Farms,2,Broad Rock-4
101000039605,11777781.541682,3694610.765686,3645 Plainfield Road,8,Cottrell Farms,2,Broad Rock-4
101000033237,11777120.625025,3694352.499798,3648 Patsy Ann Dr,8,Cottrell Farms,2,Broad Rock-4
101000063245,11776750.6673307,3694283.67886741,3652 Forest Haven Dr,8,Cottrell Farms,2,Broad Rock-4
101000010477,11776965.9707085,3694203.21946014,3665 Forest Haven Dr,8,Cottrell Farms,2,Broad Rock-4
101000070593,11776965.9707085,3694203.21946014,3665 Forest Haven Dr,8,Cottrell Farms,2,Broad Rock-4
101000063491,11776840.8122362,3694157.02995904,3672 Forest Haven Dr,8,Cottrell Farms,2,Broad Rock-4
101000039841,11777011.4578202,3694028.8174166,3689 Forest Haven Dr,8,Cottrell Farms,2,Broad Rock-4
101000033756,11778494.388026,3694929.387752,3701 Cottrell Road,8,Cottrell Farms,2,Broad Rock-4
101000016239,11781439.582266,3694867.417732,3707 Bridgeton Road,8,Cottrell Farms,2,Broad Rock-4
101000018071,11781439.582266,3694867.417732,3707 Bridgeton Road,8,Cottrell Farms,2,Broad Rock-4
101000030835,11781439.582266,3694867.417732,3707 Bridgeton Road,8,Cottrell Farms,2,Broad Rock-4
101000024095,11781793.529721,3695864.612259,3707 Carrie Ridge Ct,8,Cottrell Farms,2,Broad Rock-4
