Service Request URL,Service Request,Status,Request Date,Description
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=225822-101000078200&type=new_cs180226204420&viewRole=,225822-101000078200,Completed,"August 31, 2017 9:14 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=225820-101000078199&type=new_cs180226204420&viewRole=,225820-101000078199,Completed,"August 31, 2017 9:02 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=225813-101000078198&type=new_cs180221194251&viewRole=,225813-101000078198,Completed,"August 31, 2017 8:38 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=225789-101000078197&type=new_cs180228212904&viewRole=,225789-101000078197,Assigned,"August 31, 2017 6:42 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000078187&type=new_cs180221194656&viewRole=,101000078187,Assigned,"August 31, 2017 4:47 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000078173&type=new_cs180221194032&viewRole=,101000078173,Assigned,"August 31, 2017 4:29 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000078172&type=new_cs180221194032&viewRole=,101000078172,Assigned,"August 31, 2017 4:27 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000078143&type=new_cs180220201343&viewRole=,101000078143,Assigned,"August 31, 2017 3:40 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000078129&type=new_cs180221192758&viewRole=,101000078129,Completed,"August 31, 2017 3:09 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=225731-101000078115&type=new_cs180221194251&viewRole=,225731-101000078115,Completed,"August 31, 2017 2:52 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000078113&type=new_cs180301154109&viewRole=,101000078113,Completed,"August 31, 2017 2:48 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000078107&type=new_cs180301142929&viewRole=,101000078107,Assigned,"August 31, 2017 2:39 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=225724-101000078101&type=new_cs180301154109&viewRole=,225724-101000078101,Completed,"August 31, 2017 2:26 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000078096&type=new_cs180301154109&viewRole=,101000078096,Assigned,"August 31, 2017 2:14 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=225721-101000078091&type=new_cs180301154109&viewRole=,225721-101000078091,Completed,"August 31, 2017 2:08 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000078088&type=new_cs180301154109&viewRole=,101000078088,Assigned,"August 31, 2017 2:02 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000078075&type=new_cs180221194032&viewRole=,101000078075,Completed,"August 31, 2017 1:44 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000078070&type=new_cs180301154109&viewRole=,101000078070,Completed,"August 31, 2017 1:35 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000078068&type=new_cs180221192758&viewRole=,101000078068,Completed,"August 31, 2017 1:28 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=225700-101000078052&type=new_cs180301154109&viewRole=,225700-101000078052,Completed,"August 31, 2017 12:46 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000078042&type=new_cs180221194457&viewRole=,101000078042,Assigned,"August 31, 2017 12:22 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=225680-101000078035&type=new_cs180226204420&viewRole=,225680-101000078035,Completed,"August 31, 2017 12:08 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000078031&type=new_cs180301142929&viewRole=,101000078031,Assigned,"August 31, 2017 11:57 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000078029&type=new_cs180221194656&viewRole=,101000078029,Assigned,"August 31, 2017 11:56 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000078020&type=new_cs180221194457&viewRole=,101000078020,Assigned,"August 31, 2017 11:46 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000078011&type=new_cs180301154109&viewRole=,101000078011,Assigned,"August 31, 2017 11:33 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000078005&type=new_cs180221191046&viewRole=,101000078005,Completed,"August 31, 2017 11:23 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=225666-101000078002&type=new_cs180301154109&viewRole=,225666-101000078002,Completed,"August 31, 2017 11:22 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000077997&type=new_cs180301154109&viewRole=,101000077997,Completed,"August 31, 2017 11:16 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000077993&type=new_cs180221192758&viewRole=,101000077993,Completed,"August 31, 2017 11:10 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000077974&type=new_cs180301154109&viewRole=,101000077974,Completed,"August 31, 2017 10:43 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=225642-101000077969&type=new_cs180301142929&viewRole=,225642-101000077969,Assigned,"August 31, 2017 10:36 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000077965&type=new_cs180221190731&viewRole=,101000077965,Completed,"August 31, 2017 10:31 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=225638-101000077961&type=new_cs180301154109&viewRole=,225638-101000077961,Completed,"August 31, 2017 10:26 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000077957&type=new_cs180301154109&viewRole=,101000077957,Completed,"August 31, 2017 10:24 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000077958&type=new_cs180301154109&viewRole=,101000077958,Completed,"August 31, 2017 10:24 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000077946&type=new_cs180221192758&viewRole=,101000077946,Completed,"August 31, 2017 10:16 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000077940&type=new_cs180221194457&viewRole=,101000077940,Completed,"August 31, 2017 10:08 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000077932&type=new_cs180301154109&viewRole=,101000077932,Completed,"August 31, 2017 9:54 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000077930&type=new_cs180301154109&viewRole=,101000077930,Completed,"August 31, 2017 9:51 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000077927&type=new_cs180221194032&viewRole=,101000077927,Assigned,"August 31, 2017 9:46 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000077922&type=new_cs180221194032&viewRole=,101000077922,Assigned,"August 31, 2017 9:40 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000077920&type=new_cs180301154109&viewRole=,101000077920,Completed,"August 31, 2017 9:34 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000077912&type=new_cs180226204420&viewRole=,101000077912,Completed,"August 31, 2017 9:22 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000077909&type=new_cs180301154109&viewRole=,101000077909,Completed,"August 31, 2017 9:21 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000077906&type=new_cs180226204420&viewRole=,101000077906,Completed,"August 31, 2017 9:18 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000077905&type=new_cs180301154109&viewRole=,101000077905,Completed,"August 31, 2017 9:17 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000077899&type=new_cs180301154109&viewRole=,101000077899,Completed,"August 31, 2017 9:08 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000077892&type=new_cs180221191708&viewRole=,101000077892,Completed,"August 31, 2017 8:58 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000077890&type=new_cs180221194457&viewRole=,101000077890,Completed,"August 31, 2017 8:53 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000077888&type=new_cs180221194457&viewRole=,101000077888,Assigned,"August 31, 2017 8:52 am",
