Service Request URL,Service Request,Status,Request Date,Description
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=240231-101000091455&type=new_cs180221192758&viewRole=,240231-101000091455,Completed,"October 31, 2017 10:44 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=240212-101000091454&type=new_cs180226204420&viewRole=,240212-101000091454,Completed,"October 31, 2017 9:12 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=240210-101000091453&type=new_cs180226204420&viewRole=,240210-101000091453,Completed,"October 31, 2017 9:08 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=240190-101000091452&type=new_cs180226204420&viewRole=,240190-101000091452,Completed,"October 31, 2017 8:23 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=240170-101000091450&type=new_cs180226204420&viewRole=,240170-101000091450,Completed,"October 31, 2017 6:57 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=240153-101000091448&type=new_cs180221194457&viewRole=,240153-101000091448,Assigned,"October 31, 2017 5:42 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=240152-101000091447&type=new_cs180301154109&viewRole=,240152-101000091447,Completed,"October 31, 2017 5:37 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000091445&type=new_cs180221192758&viewRole=,101000091445,Completed,"October 31, 2017 5:19 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000091409&type=new_cs180221194423&viewRole=,101000091409,Completed,"October 31, 2017 3:17 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000091388&type=new_cs180301142929&viewRole=,101000091388,Completed,"October 31, 2017 2:41 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000091376&type=new_cs180301154109&viewRole=,101000091376,Completed,"October 31, 2017 2:18 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000091374&type=new_cs180221192758&viewRole=,101000091374,Completed,"October 31, 2017 2:16 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=240089-101000091356&type=new_cs180221194656&viewRole=,240089-101000091356,Completed,"October 31, 2017 1:52 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000091353&type=new_cs180301154109&viewRole=,101000091353,Assigned,"October 31, 2017 1:43 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000091352&type=new_cs180221191046&viewRole=,101000091352,Completed,"October 31, 2017 1:40 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000091349&type=new_cs180221194423&viewRole=,101000091349,Completed,"October 31, 2017 1:37 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=240086-101000091345&type=new_cs180301154109&viewRole=,240086-101000091345,Completed,"October 31, 2017 1:24 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=240085-101000091344&type=new_cs180226204420&viewRole=,240085-101000091344,Assigned,"October 31, 2017 1:24 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000091343&type=new_cs180529151350&viewRole=,101000091343,Assigned,"October 31, 2017 1:21 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000091334&type=new_cs180301154109&viewRole=,101000091334,Assigned,"October 31, 2017 1:03 pm",
