Service Request URL,Service Request,Status,Request Date,Description
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000066446&type=new_cs180301154109&viewRole=,101000066446,Completed,"June 30, 2017 5:27 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000066441&type=new_cs180221194251&viewRole=,101000066441,Completed,"June 30, 2017 4:54 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=210708-101000066437&type=new_cs180301154109&viewRole=,210708-101000066437,Completed,"June 30, 2017 4:44 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000066436&type=new_cs180301154109&viewRole=,101000066436,Completed,"June 30, 2017 4:43 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000066434&type=new_cs180221194656&viewRole=,101000066434,Completed,"June 30, 2017 4:29 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=210702-101000066432&type=new_cs180226204420&viewRole=,210702-101000066432,Completed,"June 30, 2017 4:22 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000066426&type=new_cs180301154109&viewRole=,101000066426,Completed,"June 30, 2017 3:57 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000098753&type=new_cs180221194656&viewRole=,101000098753,Completed,"June 30, 2017 3:53 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000066423&type=new_cs180220201343&viewRole=,101000066423,Assigned,"June 30, 2017 3:52 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000066421&type=new_cs180221194457&viewRole=,101000066421,Completed,"June 30, 2017 3:44 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000066420&type=new_cs180301154109&viewRole=,101000066420,Completed,"June 30, 2017 3:40 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000066418&type=new_cs180221194656&viewRole=,101000066418,Assigned,"June 30, 2017 3:36 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000066417&type=new_cs180221194032&viewRole=,101000066417,Assigned,"June 30, 2017 3:36 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000066416&type=new_cs180221194032&viewRole=,101000066416,Assigned,"June 30, 2017 3:33 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000066412&type=new_cs180301154109&viewRole=,101000066412,Completed,"June 30, 2017 3:27 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000066409&type=new_cs180221194656&viewRole=,101000066409,Assigned,"June 30, 2017 3:20 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000066407&type=new_cs180221194423&viewRole=,101000066407,Completed,"June 30, 2017 3:18 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000066406&type=new_cs180221194457&viewRole=,101000066406,Completed,"June 30, 2017 3:16 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000066405&type=new_cs180221194656&viewRole=,101000066405,Assigned,"June 30, 2017 3:13 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000066404&type=new_cs180529151350&viewRole=,101000066404,Assigned,"June 30, 2017 3:11 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000066397&type=new_cs180529151350&viewRole=,101000066397,Assigned,"June 30, 2017 3:01 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000066394&type=new_cs180221192758&viewRole=,101000066394,Completed,"June 30, 2017 2:58 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000066393&type=new_cs180221194656&viewRole=,101000066393,Assigned,"June 30, 2017 2:56 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000066391&type=new_cs180221194656&viewRole=,101000066391,Assigned,"June 30, 2017 2:53 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000066390&type=new_cs180301154109&viewRole=,101000066390,Completed,"June 30, 2017 2:51 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000066389&type=new_cs180221194656&viewRole=,101000066389,Assigned,"June 30, 2017 2:49 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000066363&type=new_cs180221194656&viewRole=,101000066363,Assigned,"June 30, 2017 1:19 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000066347&type=new_cs180221194032&viewRole=,101000066347,Assigned,"June 30, 2017 12:21 pm",
