Service Request URL,Service Request,Status,Request Date,Description
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=250044-101000100079&type=new_cs180226204420&viewRole=,250044-101000100079,Completed,"December 31, 2017 6:51 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=250026-101000100076&type=new_cs180301154109&viewRole=,250026-101000100076,Completed,"December 31, 2017 4:27 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=249988-101000100074&type=new_cs180221194656&viewRole=,249988-101000100074,Assigned,"December 31, 2017 9:02 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=249987-101000100073&type=new_cs180301154109&viewRole=,249987-101000100073,Completed,"December 31, 2017 8:58 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=249954-101000100072&type=new_cs180226204420&viewRole=,249954-101000100072,Completed,"December 30, 2017 8:17 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=249953-101000100071&type=new_cs180221194423&viewRole=,249953-101000100071,Completed,"December 30, 2017 8:14 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=249883-101000100065&type=new_cs180226204420&viewRole=,249883-101000100065,Completed,"December 29, 2017 9:47 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=249874-101000100064&type=new_cs180226204420&viewRole=,249874-101000100064,Assigned,"December 29, 2017 7:47 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=249873-101000100063&type=new_cs180226204420&viewRole=,249873-101000100063,Completed,"December 29, 2017 7:44 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=249855-101000100061&type=new_cs180226204420&viewRole=,249855-101000100061,Completed,"December 29, 2017 5:38 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=249853-101000100060&type=new_cs180226204420&viewRole=,249853-101000100060,Completed,"December 29, 2017 5:37 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=249836-101000100021&type=new_cs180221194423&viewRole=,249836-101000100021,Completed,"December 29, 2017 3:12 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000100033&type=new_cs180228212904&viewRole=,101000100033,Completed,"December 29, 2017 3:07 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000100004&type=new_cs180221192758&viewRole=,101000100004,Completed,"December 29, 2017 1:00 pm",
