Service Request URL,Service Request,Status,Request Date,Description
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=245527-101000096080&type=new_cs180301154109&viewRole=,245527-101000096080,Completed,"November 30, 2017 10:51 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=245525-101000096078&type=new_cs180226204420&viewRole=,245525-101000096078,Completed,"November 30, 2017 10:18 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=245526-101000096079&type=new_cs180226204420&viewRole=,245526-101000096079,Completed,"November 30, 2017 10:18 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=245502-101000096077&type=new_cs180226204420&viewRole=,245502-101000096077,Completed,"November 30, 2017 7:37 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=245498-101000096076&type=new_cs180226204420&viewRole=,245498-101000096076,Completed,"November 30, 2017 7:02 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000096074&type=new_cs180221194423&viewRole=,101000096074,Completed,"November 30, 2017 5:10 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000096047&type=new_cs180301142929&viewRole=,101000096047,Assigned,"November 30, 2017 3:02 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000096046&type=new_cs180529151322&viewRole=,101000096046,Assigned,"November 30, 2017 2:59 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000096045&type=new_cs180301154109&viewRole=,101000096045,Completed,"November 30, 2017 2:43 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000096033&type=new_cs180221194457&viewRole=,101000096033,Completed,"November 30, 2017 1:32 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000096032&type=new_cs180221194656&viewRole=,101000096032,Assigned,"November 30, 2017 1:31 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000096027&type=new_cs180221194656&viewRole=,101000096027,Assigned,"November 30, 2017 1:14 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000096025&type=new_cs180221192659&viewRole=,101000096025,Completed,"November 30, 2017 12:50 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000096022&type=new_cs180226204420&viewRole=,101000096022,Completed,"November 30, 2017 12:36 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000096017&type=new_cs180221194423&viewRole=,101000096017,Completed,"November 30, 2017 12:20 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000096015&type=new_cs180301154109&viewRole=,101000096015,Completed,"November 30, 2017 12:16 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000096013&type=new_cs180221191708&viewRole=,101000096013,Completed,"November 30, 2017 12:14 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=245397-101000096012&type=new_cs180301154109&viewRole=,245397-101000096012,Completed,"November 30, 2017 12:13 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000096010&type=new_cs180226204420&viewRole=,101000096010,Completed,"November 30, 2017 12:11 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000096009&type=new_cs180226204420&viewRole=,101000096009,Completed,"November 30, 2017 12:08 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000096008&type=new_cs180226204420&viewRole=,101000096008,Completed,"November 30, 2017 12:04 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000096006&type=new_cs180221192758&viewRole=,101000096006,Completed,"November 30, 2017 11:55 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000096003&type=new_cs180221194656&viewRole=,101000096003,Assigned,"November 30, 2017 11:41 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000096002&type=new_cs180301154109&viewRole=,101000096002,Assigned,"November 30, 2017 11:37 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000095986&type=new_cs180226204420&viewRole=,101000095986,Completed,"November 30, 2017 10:49 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000095984&type=new_cs180228155543&viewRole=,101000095984,Completed,"November 30, 2017 10:48 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=245360-101000095978&type=new_cs180301154109&viewRole=,245360-101000095978,Completed,"November 30, 2017 10:37 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=245357-101000095975&type=new_cs180301154109&viewRole=,245357-101000095975,Completed,"November 30, 2017 10:31 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000095936&type=new_cs180529151322&viewRole=,101000095936,Assigned,"November 30, 2017 9:18 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000095927&type=new_cs180226204420&viewRole=,101000095927,Completed,"November 30, 2017 9:07 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000095921&type=new_cs180301154109&viewRole=,101000095921,Assigned,"November 30, 2017 8:58 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000095922&type=new_cs180301154109&viewRole=,101000095922,Completed,"November 30, 2017 8:58 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000095918&type=new_cs180221194656&viewRole=,101000095918,Assigned,"November 30, 2017 8:50 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000095915&type=new_cs180226204420&viewRole=,101000095915,Completed,"November 30, 2017 8:46 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=245297-101000095908&type=new_cs180226204420&viewRole=,245297-101000095908,Completed,"November 29, 2017 11:08 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=245285-101000095907&type=new_cs180226204420&viewRole=,245285-101000095907,Assigned,"November 29, 2017 10:01 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=245283-101000095905&type=new_cs180226204420&viewRole=,245283-101000095905,Completed,"November 29, 2017 9:01 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000095901&type=new_cs180221194032&viewRole=,101000095901,Assigned,"November 29, 2017 4:46 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=245237-101000095900&type=new_cs180301154109&viewRole=,245237-101000095900,Completed,"November 29, 2017 4:44 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000095898&type=new_cs180529151322&viewRole=,101000095898,Assigned,"November 29, 2017 4:23 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000095897&type=new_cs180301154109&viewRole=,101000095897,Assigned,"November 29, 2017 4:21 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000095884&type=new_cs180221192659&viewRole=,101000095884,Completed,"November 29, 2017 3:36 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000095883&type=new_cs180226204420&viewRole=,101000095883,Completed,"November 29, 2017 3:36 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000095870&type=new_cs180301154109&viewRole=,101000095870,Completed,"November 29, 2017 3:20 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000095860&type=new_cs180221194457&viewRole=,101000095860,Completed,"November 29, 2017 3:01 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000095858&type=new_cs180301154109&viewRole=,101000095858,Assigned,"November 29, 2017 2:56 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000095856&type=new_cs180226204420&viewRole=,101000095856,Completed,"November 29, 2017 2:51 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000095854&type=new_cs180301154109&viewRole=,101000095854,Completed,"November 29, 2017 2:48 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000095849&type=new_cs180226204420&viewRole=,101000095849,Completed,"November 29, 2017 2:37 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000095820&type=new_cs180221192659&viewRole=,101000095820,Completed,"November 29, 2017 1:45 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000095816&type=new_cs180301154109&viewRole=,101000095816,Completed,"November 29, 2017 1:31 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000095795&type=new_cs180221192758&viewRole=,101000095795,Completed,"November 29, 2017 11:53 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000095782&type=new_cs180221194032&viewRole=,101000095782,Assigned,"November 29, 2017 11:29 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000095760&type=new_cs180226204420&viewRole=,101000095760,Completed,"November 29, 2017 10:26 am",
