Service Request URL,Service Request,Status,Request Date,Description
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=285002-101000122387&type=new_cs180301154109&viewRole=,285002-101000122387,Completed,"May 31, 2018 11:00 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=284996-101000122383&type=new_cs180301154109&viewRole=,284996-101000122383,Completed,"May 31, 2018 10:30 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=284997-101000122384&type=new_cs180221194251&viewRole=,284997-101000122384,Completed,"May 31, 2018 10:30 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=284944-101000122379&type=new_cs180301154109&viewRole=,284944-101000122379,Completed,"May 31, 2018 6:15 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=284943-101000122378&type=new_cs180301154109&viewRole=,284943-101000122378,Completed,"May 31, 2018 6:01 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=284933-101000122374&type=new_cs180301154109&viewRole=,284933-101000122374,Completed,"May 31, 2018 5:30 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=284915-101000122352&type=new_cs180301154109&viewRole=,284915-101000122352,Completed,"May 31, 2018 4:02 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000122368&type=new_cs180221194656&viewRole=,101000122368,Assigned,"May 31, 2018 3:46 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000122366&type=new_cs180301142929&viewRole=,101000122366,Completed,"May 31, 2018 3:42 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000122361&type=new_cs180221192758&viewRole=,101000122361,Completed,"May 31, 2018 3:17 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000122360&type=new_cs180301142929&viewRole=,101000122360,Assigned,"May 31, 2018 3:14 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000122358&type=new_cs180221192758&viewRole=,101000122358,Completed,"May 31, 2018 3:12 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000122357&type=new_cs180301142929&viewRole=,101000122357,Assigned,"May 31, 2018 3:12 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000122347&type=new_cs180301154109&viewRole=,101000122347,Assigned,"May 31, 2018 2:37 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000122336&type=new_cs180221194656&viewRole=,101000122336,Assigned,"May 31, 2018 2:09 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000122332&type=new_cs180221194656&viewRole=,101000122332,Assigned,"May 31, 2018 1:55 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000122325&type=new_cs180221190731&viewRole=,101000122325,Assigned,"May 31, 2018 1:35 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000122323&type=new_cs180221194656&viewRole=,101000122323,Assigned,"May 31, 2018 1:35 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000122321&type=new_cs180301154109&viewRole=,101000122321,Completed,"May 31, 2018 1:32 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000122318&type=new_cs180221194032&viewRole=,101000122318,Assigned,"May 31, 2018 1:22 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000122279&type=new_cs180221194656&viewRole=,101000122279,Completed,"May 31, 2018 1:02 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000122278&type=new_cs180221194656&viewRole=,101000122278,Assigned,"May 31, 2018 1:00 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000122309&type=new_cs180301154109&viewRole=,101000122309,Completed,"May 31, 2018 1:00 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000122276&type=new_cs180221194656&viewRole=,101000122276,Assigned,"May 31, 2018 12:59 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000122305&type=new_cs180301142929&viewRole=,101000122305,Completed,"May 31, 2018 12:58 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000122275&type=new_cs180221194656&viewRole=,101000122275,Assigned,"May 31, 2018 12:57 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000122304&type=new_cs180301142929&viewRole=,101000122304,Completed,"May 31, 2018 12:56 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000122294&type=new_cs180301142929&viewRole=,101000122294,Assigned,"May 31, 2018 12:30 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000122292&type=new_cs180301154109&viewRole=,101000122292,Completed,"May 31, 2018 12:26 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000122286&type=new_cs180221194656&viewRole=,101000122286,Assigned,"May 31, 2018 12:17 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000122285&type=new_cs180301154109&viewRole=,101000122285,Completed,"May 31, 2018 12:16 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=284853-101000122246&type=new_cs180301154109&viewRole=,284853-101000122246,Completed,"May 31, 2018 12:01 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000122247&type=new_cs180221194656&viewRole=,101000122247,Assigned,"May 31, 2018 12:01 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000122237&type=new_cs180221194656&viewRole=,101000122237,Completed,"May 31, 2018 11:47 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000122259&type=new_cs180301142929&viewRole=,101000122259,Assigned,"May 31, 2018 11:21 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=284837-101000122218&type=new_cs180226204420&viewRole=,284837-101000122218,Completed,"May 31, 2018 11:00 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000122238&type=new_cs180221194251&viewRole=,101000122238,Completed,"May 31, 2018 10:51 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000122208&type=new_cs180221194656&viewRole=,101000122208,Completed,"May 31, 2018 10:49 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000122232&type=new_cs180301154109&viewRole=,101000122232,Completed,"May 31, 2018 10:36 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000122231&type=new_cs180221194457&viewRole=,101000122231,Assigned,"May 31, 2018 10:33 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000122230&type=new_cs180221194032&viewRole=,101000122230,Assigned,"May 31, 2018 10:32 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000122186&type=new_cs180221194656&viewRole=,101000122186,Assigned,"May 31, 2018 10:24 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=284821-101000122169&type=new_cs180301154109&viewRole=,284821-101000122169,Completed,"May 31, 2018 10:00 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=284815-101000122170&type=new_cs180226204420&viewRole=,284815-101000122170,Completed,"May 31, 2018 10:00 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000122202&type=new_cs180220201343&viewRole=,101000122202,Assigned,"May 31, 2018 9:47 am",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000122196&type=new_cs180301142929&viewRole=,101000122196,Completed,"May 31, 2018 9:35 am",
