Service Request URL,Service Request,Status,Request Date,Description
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=277600-101000115787&type=new_cs180226204420&viewRole=,277600-101000115787,Completed,"April 30, 2018 10:30 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=277599-101000115784&type=new_cs180226204420&viewRole=,277599-101000115784,Completed,"April 30, 2018 10:30 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=277597-101000115786&type=new_cs180226204420&viewRole=,277597-101000115786,Completed,"April 30, 2018 10:30 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=277598-101000115783&type=new_cs180226204420&viewRole=,277598-101000115783,Completed,"April 30, 2018 10:30 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=277596-101000115785&type=new_cs180301154109&viewRole=,277596-101000115785,Assigned,"April 30, 2018 10:30 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=277561-101000115779&type=new_cs180301154109&viewRole=,277561-101000115779,Completed,"April 30, 2018 7:00 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=277544-101000115778&type=new_cs180301154109&viewRole=,277544-101000115778,Assigned,"April 30, 2018 6:01 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=277522-101000115771&type=new_cs180529151322&viewRole=,277522-101000115771,Assigned,"April 30, 2018 5:30 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=277521-101000115772&type=new_cs180529151322&viewRole=,277521-101000115772,Assigned,"April 30, 2018 5:30 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=277518-101000115769&type=new_cs180301154109&viewRole=,277518-101000115769,Assigned,"April 30, 2018 5:15 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=277502-101000115766&type=new_cs180529151322&viewRole=,277502-101000115766,Assigned,"April 30, 2018 5:00 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=277497-101000115752&type=new_cs180301154109&viewRole=,277497-101000115752,Completed,"April 30, 2018 4:15 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000115754&type=new_cs180301142929&viewRole=,101000115754,Assigned,"April 30, 2018 3:18 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000115737&type=new_cs180301154109&viewRole=,101000115737,Completed,"April 30, 2018 2:37 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000115735&type=new_cs180301154109&viewRole=,101000115735,Assigned,"April 30, 2018 2:34 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000115706&type=new_cs180221194656&viewRole=,101000115706,Assigned,"April 30, 2018 2:08 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000115726&type=new_cs180301154109&viewRole=,101000115726,Assigned,"April 30, 2018 2:01 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=277463-101000115702&type=new_cs180301154109&viewRole=,277463-101000115702,Completed,"April 30, 2018 2:00 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=277461-101000115703&type=new_cs180301154109&viewRole=,277461-101000115703,Completed,"April 30, 2018 2:00 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=277460-101000115701&type=new_cs180301154109&viewRole=,277460-101000115701,Completed,"April 30, 2018 2:00 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000115700&type=new_cs180221194656&viewRole=,101000115700,Assigned,"April 30, 2018 1:52 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000115697&type=new_cs180221194656&viewRole=,101000115697,Assigned,"April 30, 2018 1:46 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000115721&type=new_cs180301154109&viewRole=,101000115721,Completed,"April 30, 2018 1:46 pm",
