Service Request URL,Service Request,Status,Request Date,Description
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=203190-101000060165&type=new_cs180301154109&viewRole=,203190-101000060165,Completed,"May 31, 2017 8:50 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000060158&type=new_cs180301154109&viewRole=,101000060158,Completed,"May 31, 2017 5:26 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000060142&type=new_cs180221191708&viewRole=,101000060142,Completed,"May 31, 2017 4:43 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000060139&type=new_cs180221194656&viewRole=,101000060139,Assigned,"May 31, 2017 4:34 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000060133&type=new_cs180301154109&viewRole=,101000060133,Completed,"May 31, 2017 4:14 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=203111-101000060129&type=new_cs180301154109&viewRole=,203111-101000060129,Assigned,"May 31, 2017 4:00 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000060127&type=new_cs180301154109&viewRole=,101000060127,Completed,"May 31, 2017 3:50 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000060126&type=new_cs180221194032&viewRole=,101000060126,Completed,"May 31, 2017 3:47 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000060123&type=new_cs180301154109&viewRole=,101000060123,Completed,"May 31, 2017 3:43 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000060121&type=new_cs180221194656&viewRole=,101000060121,Completed,"May 31, 2017 3:39 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000060120&type=new_cs180221194032&viewRole=,101000060120,Completed,"May 31, 2017 3:37 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000060119&type=new_cs180301154109&viewRole=,101000060119,Completed,"May 31, 2017 3:35 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000060116&type=new_cs180226204420&viewRole=,101000060116,Completed,"May 31, 2017 3:32 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000060114&type=new_cs180301154109&viewRole=,101000060114,Completed,"May 31, 2017 3:27 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000060111&type=new_cs180301154109&viewRole=,101000060111,Assigned,"May 31, 2017 3:23 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000060108&type=new_cs180301154109&viewRole=,101000060108,Completed,"May 31, 2017 3:19 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000060107&type=new_cs180301154109&viewRole=,101000060107,Completed,"May 31, 2017 3:16 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=203101-101000060102&type=new_cs180226204420&viewRole=,203101-101000060102,Completed,"May 31, 2017 3:10 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=203100-101000060103&type=new_cs180226204420&viewRole=,203100-101000060103,Completed,"May 31, 2017 3:10 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000060100&type=new_cs180221194032&viewRole=,101000060100,Assigned,"May 31, 2017 3:08 pm",
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=101000060097&type=new_cs180221194032&viewRole=,101000060097,Assigned,"May 31, 2017 3:04 pm",
