Lat,Lon,CASE_REFERENCE,ADDRESS,City,State,COUNCIL,NEIGHBORHOOD,PRECINCT,NSA
37.5114575601587,-77.4690933193205,101000027190,1 Dundee Ave,Richmond,VA,5,Reedy Creek,2,Old South-3
37.5114575601587,-77.4690933193205,101000027266,1 Dundee Ave,Richmond,VA,5,Reedy Creek,2,Old South-3
37.5114575601587,-77.4690933193205,101000062106,1 Dundee Ave,Richmond,VA,5,Reedy Creek,2,Old South-3
37.5116243850511,-77.469868808632,101000019836,10 Dundee Ave,Richmond,VA,5,Reedy Creek,2,Old South-3
37.5129169754041,-77.4639543721889,101000008807,10 W Broad Rock Road,Richmond,VA,5,Reedy Creek,2,Old South-3
37.5129169726578,-77.4639543722268,101000062768,10 W Broad Rock Road,Richmond,VA,5,Reedy Creek,2,Old South-3
37.5129169726578,-77.4639543722268,101000067967,10 W Broad Rock Road,Richmond,VA,5,Reedy Creek,2,Old South-3
37.5125641373098,-77.4677674836517,101000050066,100 W 32nd St,Richmond,VA,5,Reedy Creek,2,Old South-3
37.5125641373098,-77.4677674836517,101000118724,100 W 32nd St,Richmond,VA,5,Reedy Creek,2,Old South-3
37.5126694548615,-77.4672965313456,101000026440,101 W 32nd St,Richmond,VA,5,Reedy Creek,2,Old South-3
37.5126694548615,-77.4672965313456,101000111346,101 W 32nd St,Richmond,VA,5,Reedy Creek,2,Old South-3
37.5129037551307,-77.4661872094628,101000001240,101 W Blake Lane,Richmond,VA,5,Reedy Creek,2,Old South-3
37.5129037551307,-77.4661872094628,101000077794,101 W Blake Lane,Richmond,VA,5,Reedy Creek,2,Old South-3
37.5130674993903,-77.4661043104247,249691-101000099881,101 W Blake Lane,Richmond,VA,5,Reedy Creek,2,Old South-3
37.5122020291148,-77.4705191382904,101000032887,102 Dundee Ave,Richmond,VA,5,Reedy Creek,2,Old South-3
37.5125704700772,-77.4689101128934,101000034037,102 W 33rd St,Richmond,VA,5,Reedy Creek,2,Old South-3
37.5125704700772,-77.4689101128934,101000035608,102 W 33rd St,Richmond,VA,5,Reedy Creek,2,Old South-3
37.512891026052,-77.4672552161368,101000069228,105 W 32nd St,Richmond,VA,5,Reedy Creek,2,Old South-3
37.512891026052,-77.4672552161368,101000069231,105 W 32nd St,Richmond,VA,5,Reedy Creek,2,Old South-3
37.512891026052,-77.4672552161368,101000069233,105 W 32nd St,Richmond,VA,5,Reedy Creek,2,Old South-3
37.512520804128,-77.4685109021393,101000064702,105 W 33rd St,Richmond,VA,5,Reedy Creek,2,Old South-3
37.5126270995987,-77.4695512052691,231232-101000082976,105 W 34th St,Richmond,VA,5,Reedy Creek,2,Old South-3
37.5126383031168,-77.4695878757678,101000075212,105 W 34th St Apt B,Richmond,VA,5,Reedy Creek,2,Old South-3
37.5130419458484,-77.4661629323268,101000110767,105 W Blake Lane,Richmond,VA,5,Reedy Creek,2,Old South-3
37.5125013185731,-77.4701778672644,101000118858,103 Dundee Ave,Richmond,VA,5,Reedy Creek,2,Old South-3
37.5125013185731,-77.4701778672644,101000118861,103 Dundee Ave,Richmond,VA,5,Reedy Creek,2,Old South-3
37.5124301282805,-77.4703432741105,273690-101000113927,103-105 Dundee Ave,Richmond,VA,5,Reedy Creek,2,Old South-3
37.5126633678822,-77.4703070146398,101000015835,105 Dundee Ave,Richmond,VA,5,Reedy Creek,2,Old South-3
37.5123177320639,-77.4706030283904,101000030453,106 Dundee Ave,Richmond,VA,5,Reedy Creek,2,Old South-3
37.512785609989,-77.4704363627974,101000100159,107 Dundee Ave,Richmond,VA,5,Reedy Creek,2,Old South-3
