Lat,Lon,CASE_REFERENCE,ADDRESS,City,State,COUNCIL,NEIGHBORHOOD,PRECINCT,NSA
37.5199505574718,-77.475319013386,282122-101000119773,1508 W 41st St,Richmond,VA,4,Forest Hill Park,3,Old South-2
37.5209853869578,-77.4761797500471,241956-101000093301,1701 W 42nd St,Richmond,VA,4,Forest Hill Park,3,Old South-2
37.5233142894103,-77.4664964645092,101000033633,29th St @ Riverside Dr,Richmond,VA,5,Forest Hill Park,3,Old South-2
37.5228324219344,-77.4680023192077,205081-101000061653,3000-3198 Riverside Dr,Richmond,VA,5,Forest Hill Park,3,Old South-2
37.5227488722394,-77.4677488356471,101000109496,30th St @ Riverside Dr,Richmond,VA,5,Forest Hill Park,3,Old South-2
37.5204518703815,-77.4690951042873,214862-101000069006,3118 Chesterfield St,Richmond,VA,5,Forest Hill Park,3,Old South-2
37.5155927542671,-77.4705282300318,266158-101000109678,3493-3499 Forest Hill Ave,Richmond,VA,5,Forest Hill Park,3,Old South-2
37.5170667010678,-77.4696752885112,101000113226,34th St @ Springhill Ave,Richmond,VA,5,Forest Hill Park,3,Old South-2
37.5164108986374,-77.4741268940489,275342-101000114652,4000 Forest Hill Ave,Richmond,VA,4,Forest Hill Park,3,Old South-2
37.5183986417211,-77.4756937067184,101000061882,4001 Forest Hill Ave,Richmond,VA,4,Forest Hill Park,3,Old South-2
37.5183986417211,-77.4756937067184,101000063745,4001 Forest Hill Ave,Richmond,VA,4,Forest Hill Park,3,Old South-2
37.5183986417211,-77.4756937067184,244776-101000095326,4001 Forest Hill Ave,Richmond,VA,4,Forest Hill Park,3,Old South-2
37.516593799161,-77.4745072091865,207395-101000063524,4001-4099 Forest Hill Ave,Richmond,VA,4,Forest Hill Park,3,Old South-2
37.516635893658,-77.4744644300631,207388-101000063523,4001-4099 Forest Hill Ave,Richmond,VA,4,Forest Hill Park,3,Old South-2
37.5177718809028,-77.4766853539937,101000094771,4021 Forest Hill Ave,Richmond,VA,4,Forest Hill Park,3,Old South-2
37.5177718809028,-77.4766853539937,101000046946,4021 Forest Hill Ave,Richmond,VA,4,Forest Hill Park,3,Old South-2
37.5177718809028,-77.4766853539937,101000058376,4021 Forest Hill Ave,Richmond,VA,4,Forest Hill Park,3,Old South-2
37.5177718809028,-77.4766853539937,101000064060,4021 Forest Hill Ave,Richmond,VA,4,Forest Hill Park,3,Old South-2
37.5177718809028,-77.4766853539937,228108-101000080884,4021 Forest Hill Ave,Richmond,VA,4,Forest Hill Park,3,Old South-2
37.5177718809028,-77.4766853539937,101000087715,4021 Forest Hill Ave,Richmond,VA,4,Forest Hill Park,3,Old South-2
37.5177718809028,-77.4766853539937,271180-101000112634,4021 Forest Hill Ave,Richmond,VA,4,Forest Hill Park,3,Old South-2
37.5181555517396,-77.4771152253664,258647-101000105663,4101 Forest Hill Ave,Richmond,VA,4,Forest Hill Park,3,Old South-2
37.5178658686865,-77.4774296746312,101000091418,41st St @ Forest Hill Ave,Richmond,VA,4,Forest Hill Park,3,Old South-2
37.5178658686865,-77.4774296746312,101000091418,41st St @ Forest Hill Ave,Richmond,VA,4,Forest Hill Park,3,Old South-3
37.5178658686865,-77.4774296746312,101000045681,41st St @ Forest Hill Ave,Richmond,VA,4,Forest Hill Park,3,Old South-2
37.5178658686865,-77.4774296746312,101000045681,41st St @ Forest Hill Ave,Richmond,VA,4,Forest Hill Park,3,Old South-3
37.5209295363445,-77.4764717556384,215091-101000069216,4211 New Kent Ave,Richmond,VA,4,Forest Hill Park,3,Old South-2
37.5183906561329,-77.4754028215933,212173-101000067215,4211 Stonewall Ave,Richmond,VA,4,Forest Hill Park,3,Old South-2
37.5209369045186,-77.476598243167,101000030761,42nd St @ New Kent Ave,Richmond,VA,4,Forest Hill Park,3,Old South-2
37.5197639467352,-77.4695739835529,237486-101000088799,799 W 33rd St,Richmond,VA,5,Forest Hill Park,3,Old South-2
37.5156595327245,-77.4716979390127,275329-101000114650,Bland St @ Forest Hill Ave,Richmond,VA,5,Forest Hill Park,2,Old South-2
37.5156595327245,-77.4716979390127,275329-101000114650,Bland St @ Forest Hill Ave,Richmond,VA,5,Forest Hill Park,2,Old South-3
37.5156595327245,-77.4716979390127,275329-101000114650,Bland St @ Forest Hill Ave,Richmond,VA,5,Forest Hill Park,3,Old South-2
37.5156595327245,-77.4716979390127,275329-101000114650,Bland St @ Forest Hill Ave,Richmond,VA,5,Forest Hill Park,3,Old South-3
37.5161931924803,-77.4735353766919,101000019013,Brookside Road @ Forest Hill Ave,Richmond,VA,4,Forest Hill Park,2,Old South-2
37.5161931924803,-77.4735353766919,101000019013,Brookside Road @ Forest Hill Ave,Richmond,VA,4,Forest Hill Park,2,Old South-3
37.5161931924803,-77.4735353766919,101000019013,Brookside Road @ Forest Hill Ave,Richmond,VA,4,Forest Hill Park,3,Old South-2
37.5161931924803,-77.4735353766919,101000019013,Brookside Road @ Forest Hill Ave,Richmond,VA,4,Forest Hill Park,3,Old South-3
37.5161931924803,-77.4735353766919,101000105440,Brookside Road @ Forest Hill Ave,Richmond,VA,4,Forest Hill Park,2,Old South-2
37.5161931924803,-77.4735353766919,101000105440,Brookside Road @ Forest Hill Ave,Richmond,VA,4,Forest Hill Park,2,Old South-3
37.5161931924803,-77.4735353766919,101000105440,Brookside Road @ Forest Hill Ave,Richmond,VA,4,Forest Hill Park,3,Old South-2
37.5161931924803,-77.4735353766919,101000105440,Brookside Road @ Forest Hill Ave,Richmond,VA,4,Forest Hill Park,3,Old South-3
37.5155746868193,-77.4711784397986,240424-101000091725,Carson St @ Forest Hill Ave,Richmond,VA,5,Forest Hill Park,2,Old South-2
37.5155746868193,-77.4711784397986,240424-101000091725,Carson St @ Forest Hill Ave,Richmond,VA,5,Forest Hill Park,2,Old South-3
37.5155746868193,-77.4711784397986,240424-101000091725,Carson St @ Forest Hill Ave,Richmond,VA,5,Forest Hill Park,3,Old South-2
37.5155746868193,-77.4711784397986,240424-101000091725,Carson St @ Forest Hill Ave,Richmond,VA,5,Forest Hill Park,3,Old South-3
37.5205728389034,-77.46905485916,214858-101000068999,Chesterfield St @ 32nd St,Richmond,VA,5,Forest Hill Park,3,Old South-2
37.5154850785957,-77.4701900690576,101000074175,Dundee Ave @ Forest Hill Ave,Richmond,VA,5,Forest Hill Park,2,Old South-2
37.5154850785957,-77.4701900690576,101000074175,Dundee Ave @ Forest Hill Ave,Richmond,VA,5,Forest Hill Park,2,Old South-3
37.5221120011038,-77.4686283979836,280263-101000118187,Ferncliff Road,Richmond,VA,5,Forest Hill Park,3,Old South-2
37.5221018656239,-77.4699405752615,101000117524,Ferncliff Road @ 32nd St,Richmond,VA,5,Forest Hill Park,3,Old South-2
37.5178658686865,-77.4774296746312,101000091391,Forest Hill Ave @ 41st St,Richmond,VA,4,Forest Hill Park,3,Old South-2
37.5178658686865,-77.4774296746312,101000091391,Forest Hill Ave @ 41st St,Richmond,VA,4,Forest Hill Park,3,Old South-3
37.5178658686865,-77.4774296746312,101000044281,Forest Hill Ave @ 41st St,Richmond,VA,4,Forest Hill Park,3,Old South-2
37.5178658686865,-77.4774296746312,101000044281,Forest Hill Ave @ 41st St,Richmond,VA,4,Forest Hill Park,3,Old South-3
37.5178658686865,-77.4774296746312,101000089697,Forest Hill Ave @ 41st St,Richmond,VA,4,Forest Hill Park,3,Old South-2
37.5178658686865,-77.4774296746312,101000089697,Forest Hill Ave @ 41st St,Richmond,VA,4,Forest Hill Park,3,Old South-3
37.5156595327245,-77.4716979390127,101000037139,Forest Hill Ave @ Bland St,Richmond,VA,5,Forest Hill Park,2,Old South-2
