Lat,Lon,CASE_REFERENCE,ADDRESS,City,State,COUNCIL,NEIGHBORHOOD,PRECINCT,NSA
37.5686810087024,-77.5137879275333,101000072872,1 Tuckahoe Blvd,Richmond,VA,1,Westhampton,3,Far West-1
37.5686810087024,-77.5137879275333,101000072878,1 Tuckahoe Blvd,Richmond,VA,1,Westhampton,3,Far West-1
37.5697140896087,-77.5139030045177,101000022223,100 Tuckahoe Blvd,Richmond,VA,1,Westhampton,3,Far West-1
37.5777234929087,-77.507352196804,101000078110,1000 Dunbar St,Richmond,VA,1,Westhampton,3,Far West-1
37.5802948411522,-77.5098755751641,101000118573,1001 Glenburnie Road,Richmond,VA,1,Westhampton,3,Far West-1
37.5791835370429,-77.5115922442543,101000020689,1003 Granite Ave,Richmond,VA,1,Westhampton,3,Far West-1
37.5791835370429,-77.5115922442543,101000024767,1003 Granite Ave,Richmond,VA,1,Westhampton,3,Far West-1
37.5791835370429,-77.5115922442543,101000029726,1003 Granite Ave,Richmond,VA,1,Westhampton,3,Far West-1
37.5779965429638,-77.5070945319633,101000012174,1004 Dunbar St,Richmond,VA,1,Westhampton,3,Far West-1
37.5779965429638,-77.5070945319633,101000105593,1004 Dunbar St,Richmond,VA,1,Westhampton,3,Far West-1
37.5805717175619,-77.50973378088,101000026172,1005 Glenburnie Road,Richmond,VA,1,Westhampton,3,Far West-1
37.5805717203081,-77.5097337808438,101000057892,1005 Glenburnie Road,Richmond,VA,1,Westhampton,3,Far West-1
37.5709255007648,-77.5164643931779,225591-101000077864,101-103 Seneca Road,Richmond,VA,1,Westhampton,3,Far West-1
37.5695304440341,-77.5131472629045,101000050168,105 Tuckahoe Blvd,Richmond,VA,1,Westhampton,3,Far West-1
37.571084030864,-77.5188406823561,101000087990,103 Libbie Ave,Richmond,VA,1,Westhampton,3,Far West-1
37.5693887735511,-77.5132526394225,232310-101000083821,103 Tuckahoe Blvd,Richmond,VA,1,Westhampton,3,Far West-1
37.5711003966742,-77.5188070667863,211115-101000066502,103-105 Libbie Ave,Richmond,VA,1,Westhampton,3,Far West-1
37.5710823070039,-77.5176609429774,101000086420,104 Granite Ave,Richmond,VA,1,Westhampton,3,Far West-1
