Lat,Lon,CASE_REFERENCE,ADDRESS,City,State,COUNCIL,NEIGHBORHOOD,PRECINCT,NSA
37.4799002647736,-77.4333690618637,101000033925,1809 Ruffin Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4665625699442,-77.4337413486375,278334-101000116563,1900 Bells Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4641659811926,-77.4318943849584,101000100791,2001 Walmsley Blvd,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4641659811926,-77.4318943849584,101000100873,2001 Walmsley Blvd,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4641659811926,-77.4318943849584,101000100875,2001 Walmsley Blvd,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4799293766781,-77.4373154628732,101000023574,2101 Ruffin Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4914857579756,-77.4337975874359,101000060647,2201 Commerce Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.491761400774,-77.4329748109234,219146-101000072528,2204-2298 Commerce Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4903569489704,-77.4322685332681,277495-101000115751,2207 Commerce Road Access,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4898552613649,-77.4315124390636,101000038111,2320 Deepwater Terminal Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4888575782961,-77.4333068833174,101000110898,2401 Commerce Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4888575782961,-77.4333068833174,101000113319,2401 Commerce Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4877539457734,-77.4336457758881,101000034137,2403 Commerce Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4889516335902,-77.4311181302433,101000011302,2500 Deepwater Terminal Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4865082798954,-77.4309139539416,101000102476,2702 Deepwater Terminal Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4865082798954,-77.4309139539416,101000107233,2702 Deepwater Terminal Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4861134934995,-77.4333778842934,101000054814,2703 Commerce Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4861134934995,-77.4333778842934,101000054815,2703 Commerce Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4831160285423,-77.4341144960854,101000025462,3021 Commerce Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4811018458372,-77.4318189133746,101000046505,3203 Commerce Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4811018458372,-77.4318189133746,101000059874,3203 Commerce Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4807210500709,-77.4332009191475,101000008259,3205 Commerce Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4832294761922,-77.4301544919582,101000002872,3220 Deepwater Terminal Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4832294761922,-77.4301544919582,101000111268,3220 Deepwater Terminal Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4811913642879,-77.4299669661849,259582-101000106172,3240 Deepwater Terminal Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4773344583673,-77.4309726336615,101000036224,3401 Commerce Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4773344583673,-77.4309726336615,101000112021,3401 Commerce Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4761994443714,-77.430555287386,101000068771,3405 Commerce Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4761994416251,-77.4305552874251,101000113186,3405 Commerce Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4768376932917,-77.429000851284,259580-101000106173,3572-3600 Deepwater Terminal Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4706875934661,-77.4276885461157,277461-101000115703,3573-4199 Deepwater Terminal Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4748873101715,-77.4283040115632,101000024173,3600 Deepwater Terminal Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4748873101715,-77.4283040115632,101000035297,3600 Deepwater Terminal Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4748873101715,-77.4283040115632,101000081914,3600 Deepwater Terminal Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4748873101715,-77.4283040115632,101000082100,3600 Deepwater Terminal Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4731975345028,-77.4300055298124,101000091219,3601 Commerce Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4731975345028,-77.4300055298124,101000009928,3601 Commerce Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4731975345028,-77.4300055298124,101000112794,3601 Commerce Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4731975345028,-77.4300055298124,101000051014,3601 Commerce Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4731975345028,-77.4300055298124,101000062894,3601 Commerce Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4731975345028,-77.4300055298124,101000069332,3601 Commerce Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4731975345028,-77.4300055298124,101000109057,3601 Commerce Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4729749585446,-77.4275245442596,101000005008,3900 Deepwater Terminal Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4729749585446,-77.4275245442596,101000101163,3900 Deepwater Terminal Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4729749585446,-77.4275245442596,101000050595,3900 Deepwater Terminal Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4680786994285,-77.4283309676339,277463-101000115702,4200-4298 Commerce Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4664127997436,-77.42743551629,273746-101000113969,4300 Commerce Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4664127997436,-77.42743551629,273742-101000113968,4300 Commerce Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4665625442918,-77.4276975060067,101000078925,4300 Commerce Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4665625442918,-77.4276975060067,101000102551,4300 Commerce Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4661960207788,-77.4285266620036,101000000524,4303 Commerce Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4661960207788,-77.4285266620036,101000093413,4303 Commerce Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4662785676574,-77.4281457555441,276617-101000115262,4337-4355 Commerce Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4651639593044,-77.4274655156853,101000057764,4350 Commerce Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4651639593044,-77.4274655156853,101000064436,4350 Commerce Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4651639593044,-77.4274655156853,101000069038,4350 Commerce Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4667927710829,-77.4279839528055,277497-101000115752,4350 Commerce Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4645612775285,-77.4274799639547,101000020838,4400 Commerce Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4642301997232,-77.4284304355449,101000060780,4435 Commerce Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4542592303344,-77.4260892228336,101000003408,5050 Commerce Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.455067176542,-77.4261605188082,101000035935,5066 Commerce Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
37.4528235236827,-77.4271227424045,101000041652,5135 Commerce Road,Richmond,VA,8,Commerce Road Industrial Area,2,Broad Rock-1
