Lat,Lon,CASE_REFERENCE,ADDRESS,City,State,COUNCIL,NEIGHBORHOOD,PRECINCT,NSA
37.5355705223256,-77.3896398919343,101000019408,1702 Stony Run Pkwy,Richmond,VA,7,Oakwood Cemetery,1,East-2
37.5358024345728,-77.3902762629188,199015-101000056752,1705-1747 Stoney Run Pkwy,Richmond,VA,7,Oakwood Cemetery,1,East-2
37.5291650617917,-77.3921213991435,101000061122,2301 Jennie Scher Road,Richmond,VA,7,Oakwood Cemetery,1,East-2
37.5337940988595,-77.3958410167669,240467-101000091753,2309 E Broad St,Richmond,VA,7,Oakwood Cemetery,1,East-2
37.5420207483256,-77.3988299063032,101000099823,3101 Nine Mile Road,Richmond,VA,7,Oakwood Cemetery,1,East-2
37.5333991004713,-77.3948927077534,101000100699,3511 East Richmond Road,Richmond,VA,7,Oakwood Cemetery,1,East-2
37.5333991004713,-77.3948927077534,101000100703,3511 East Richmond Road,Richmond,VA,7,Oakwood Cemetery,1,East-2
37.5333991004713,-77.3948927077534,101000100704,3511 East Richmond Road,Richmond,VA,7,Oakwood Cemetery,1,East-2
37.5333991004713,-77.3948927077534,101000100705,3511 East Richmond Road,Richmond,VA,7,Oakwood Cemetery,1,East-2
37.5333991004713,-77.3948927077534,101000100706,3511 East Richmond Road,Richmond,VA,7,Oakwood Cemetery,1,East-2
37.5328675782387,-77.388361333457,101000104317,3600 East Richmond Road,Richmond,VA,7,Oakwood Cemetery,1,East-2
37.5328675782387,-77.388361333457,101000104695,3600 East Richmond Road,Richmond,VA,7,Oakwood Cemetery,1,East-2
37.5315690267788,-77.3936036697974,101000013700,3800 East Richmond Road,Richmond,VA,7,Oakwood Cemetery,1,East-2
37.5315690267788,-77.3936036697974,101000030391,3800 East Richmond Road,Richmond,VA,7,Oakwood Cemetery,1,East-2
37.5256985542303,-77.404444874321,101000110384,39th St @ Crestview Road,Richmond,VA,7,Oakwood Cemetery,1,East-2
37.5273939597167,-77.4028199969231,101000094767,39th St @ M St,Richmond,VA,7,Oakwood Cemetery,1,East-2
37.5273939597167,-77.4028199969231,101000044477,39th St @ M St,Richmond,VA,7,Oakwood Cemetery,1,East-2
37.5273939597167,-77.4028199969231,101000110391,39th St @ M St,Richmond,VA,7,Oakwood Cemetery,1,East-2
37.5332186014009,-77.3920232059924,197671-101000055627,4800 Stony Run Pkwy,Richmond,VA,7,Oakwood Cemetery,1,East-2
37.5332186014009,-77.3920232059924,197672-101000055629,4800 Stony Run Pkwy,Richmond,VA,7,Oakwood Cemetery,1,East-2
37.5256985542303,-77.404444874321,101000112207,Crestview Road @ 39th St,Richmond,VA,7,Oakwood Cemetery,1,East-2
37.5240159727341,-77.4036810324033,101000113781,Crestview Road @ Government Road,Richmond,VA,7,Oakwood Cemetery,1,East-3
37.5240159727341,-77.4036810324033,101000113781,Crestview Road @ Government Road,Richmond,VA,7,Oakwood Cemetery,1,East-2
37.5338064260774,-77.3958561145272,101000085944,E Richmond Road @ 35th St,Richmond,VA,7,Oakwood Cemetery,1,East-2
37.530783500692,-77.3916535838327,233721-101000084986,Jennie Scher Road @ E Richmond Road,Richmond,VA,7,Oakwood Cemetery,1,East-2
37.5273939597167,-77.4028199969231,101000112193,M St @ 39th St,Richmond,VA,7,Oakwood Cemetery,1,East-2
37.5348192062989,-77.3996937599862,101000023142,Melton Ave @ Canepa St,Richmond,VA,7,Oakwood Cemetery,1,East-2
37.543296523511,-77.3966652891106,101000006098,Nine Mile Road @ Bunche Pl,Richmond,VA,7,Oakwood Cemetery,1,East-1
37.543296523511,-77.3966652891106,101000006098,Nine Mile Road @ Bunche Pl,Richmond,VA,7,Oakwood Cemetery,1,East-2
37.5370271180513,-77.3896507636248,101000061896,Stoney Run Pkwy @ City Limits,Richmond,VA,7,Oakwood Cemetery,1,East-2
37.5356048051563,-77.3999236929539,101000029846,T St @ Canepa St,Richmond,VA,7,Oakwood Cemetery,1,East-2
37.5356048051563,-77.3999236929539,101000103762,T St @ Canepa St,Richmond,VA,7,Oakwood Cemetery,1,East-2
37.5356048051563,-77.3999236929539,101000034468,T St @ Canepa St,Richmond,VA,7,Oakwood Cemetery,1,East-2
37.5352931268193,-77.3987435189467,101000124705,,Richmond,VA,7,Oakwood Cemetery,1,East-2
37.5419447231836,-77.3998034855694,285576-101000122702,3021-3029 Nine Mile Road,Richmond,VA,7,Oakwood Cemetery,1,East-2
