Lat,Lon,CASE_REFERENCE,ADDRESS,City,State,COUNCIL,NEIGHBORHOOD,PRECINCT,NSA
37.5168256170482,-77.4853645198595,216254-101000070191,1001 W 46th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5168256197944,-77.4853645198225,101000102704,1001 W 46th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5170607992274,-77.4865588848982,195143-101000053574,1001 W 47th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5170612586613,-77.4866071526434,101000055119,1001 W 47th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5168551988719,-77.4846161869062,231595-101000083244,1002 W 45th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5172802013594,-77.4871251136511,196544-101000054480,1002 W 47th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5172944401294,-77.4871226115891,101000020613,1002 W 47th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5172944401294,-77.4871226115891,101000109797,1002 W 47th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5156258433879,-77.4817560939236,101000015559,1003 W 43rd St,Richmond,VA,4,Forest Hill Terrace,3,Old South-3
37.5173079040538,-77.4865279692326,101000014311,1003 W 47th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5167593949861,-77.4836865212092,101000116118,1005 Taylor Ave,Richmond,VA,4,Forest Hill Terrace,3,Old South-3
37.5151003985186,-77.4806446615888,101000098992,1005 W 42nd St,Richmond,VA,4,Forest Hill Terrace,3,Old South-3
37.5171017993969,-77.4852720034851,204359-101000060952,1005 W 46th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5161728469072,-77.4821362874681,101000030059,1006 W 43rd St,Richmond,VA,4,Forest Hill Terrace,3,Old South-3
37.5161728469072,-77.4821362874681,258466-101000105639,1006 W 43rd St,Richmond,VA,4,Forest Hill Terrace,3,Old South-3
37.5171265991816,-77.4845483865369,280360-101000118198,1006 W 45th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.515224738942,-77.4805674635629,101000021331,1007 W 42nd St,Richmond,VA,4,Forest Hill Terrace,3,Old South-3
37.5158612415906,-77.4815880877856,101000107808,1007 W 43rd St,Richmond,VA,4,Forest Hill Terrace,3,Old South-3
37.5163591868169,-77.4820082884097,101000043541,1008 W 43rd St Apt 1,Richmond,VA,4,Forest Hill Terrace,3,Old South-3
37.5172565543461,-77.4844684275329,101000054748,1008 W 45th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5172565543461,-77.4844684275329,101000083985,1008 W 45th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5172565543461,-77.4844684275329,101000096278,1008 W 45th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5172565543461,-77.4844684275329,101000098601,1008 W 45th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5172565543461,-77.4844684275329,101000112999,1008 W 45th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5172565543461,-77.4844684275329,101000113001,1008 W 45th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5176963182676,-77.4870003052059,101000009626,1008 W 47th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5153347002525,-77.4804572898846,222326-101000074937,1009 W 42nd St,Richmond,VA,4,Forest Hill Terrace,3,Old South-3
37.5159844872927,-77.4814984922469,101000000342,1009 W 43rd St,Richmond,VA,4,Forest Hill Terrace,3,Old South-3
37.5159844872927,-77.4814984922469,101000003536,1009 W 43rd St,Richmond,VA,4,Forest Hill Terrace,3,Old South-3
37.5173874588167,-77.4852021163399,101000060537,1009 W 46th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.517673501855,-77.4860610906708,249136-101000099479,1009 W 47th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5171958603982,-77.4839813001821,101000025864,1010 Taylor Ave,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5171958576519,-77.4839813002192,101000056825,1010 Taylor Ave,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.517385078046,-77.4844156590406,101000098602,1010 W 45th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5173892008959,-77.4844281891185,248045-101000098642,1010 W 45th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5178937294377,-77.4869613363472,101000067828,1010 W 47th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5178937294377,-77.4869613363472,101000067829,1010 W 47th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5179432999588,-77.4869601167889,218158-101000071596,1010 W 47th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5179432999588,-77.4869601167889,223514-101000075931,1010 W 47th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5179432999588,-77.4869601167889,234393-101000085486,1010 W 47th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5161112624256,-77.4814054005061,101000048598,1011 W 43rd St,Richmond,VA,4,Forest Hill Terrace,3,Old South-3
37.5161112624256,-77.4814054005061,101000056174,1011 W 43rd St,Richmond,VA,4,Forest Hill Terrace,3,Old South-3
37.5177332662593,-77.4864032741727,101000093666,1011 W 47th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5179577365219,-77.4876895225268,101000074339,1011 W 48th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5179577365219,-77.4876895225268,101000075504,1011 W 48th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5179577365219,-77.4876895225268,101000080819,1011 W 48th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5179577365219,-77.4876895225268,101000081183,1011 W 48th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5173824272916,-77.4838174056281,101000050913,1012 Taylor Ave,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5173824272916,-77.4838174056281,101000051006,1012 Taylor Ave,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5173824272916,-77.4838174056281,101000093174,1012 Taylor Ave,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5155816987665,-77.48026860696,207237-101000063416,1013 W 42nd St,Richmond,VA,4,Forest Hill Terrace,3,Old South-3
37.5156100227996,-77.480289842275,101000062965,1013 W 42nd St,Richmond,VA,4,Forest Hill Terrace,3,Old South-3
37.5176560587456,-77.4851443550883,101000067629,1013 W 46th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5178700639869,-77.4863669483662,101000080055,1013 W 47th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5177713010827,-77.4851413859289,212949-101000067532,1013-1015 W 46th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5175546991914,-77.4836357040716,205580-101000062195,1014 Taylor Av,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5175775574145,-77.4836364985118,101000009352,1014 Taylor Ave,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5176505545583,-77.484347937483,101000001323,1014 W 45th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5178589093726,-77.485562742907,265497-101000109254,1014 W 46th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5181100992227,-77.4869380079882,209527-101000065252,1014 W 47th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5181100992227,-77.4869380079882,209528-101000065253,1014 W 47th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5177857341197,-77.484311629827,101000006541,1016 W 45th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5177857341197,-77.484311629827,101000008245,1016 W 45th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5177857341197,-77.484311629827,101000024263,1016 W 45th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5177857341197,-77.484311629827,101000040876,1016 W 45th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5180882986823,-77.4855911990369,196917-101000054805,1016 W 46th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5182278570255,-77.4868565957886,101000088688,1016 W 47th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5182754150184,-77.4881127871092,200625-101000058000,1016 W 48th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5183001985794,-77.4881283842443,197589-101000055511,1016 W 48th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5183002013257,-77.4881283842073,200533-101000057986,1016 W 48th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5183272514062,-77.4880893659117,101000047274,1016 W 48th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5183272486599,-77.4880893659487,101000118407,1016 W 48th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5179043020633,-77.485066179124,101000086699,1017 W 46th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5179042988978,-77.4849833884212,264185-101000108561,1017 W 46th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5181440642659,-77.486263602024,101000100990,1017 W 47th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5179349302601,-77.4842792705133,101000065843,1018 W 45th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5179349302601,-77.4842792705133,214338-101000068887,1018 W 45th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5182976913603,-77.4855222377294,101000014499,1018 W 46th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5179747132532,-77.4840545323658,204043-101000060710,1018-1020 W 45th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5176430338815,-77.4838842262549,101000012865,1019 W 45th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5180391220792,-77.4850298774928,101000040439,1019 W 46th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.5182745840207,-77.4862273604073,101000058540,1019 W 47th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.518508366594,-77.4875431466842,101000108815,1019 W 48th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
37.518508366594,-77.4875431466842,101000108821,1019 W 48th St,Richmond,VA,4,Forest Hill Terrace,3,Old South-2
